,match_type,date,home,away,score,points
0,Serie A 1989/1990,26/08/1989,H,Sampdoria,0:2 (0:2),0
1,Serie A 1989/1990,02/09/1989,A,AC Milan,1:0 (1:0),3
2,Serie A 1989/1990,05/09/1989,H,US Cremonese,1:1 (0:1),1
3,Serie A 1989/1990,09/09/1989,A,ACF Fiorentina,0:1 (0:0),0
4,Serie A 1989/1990,16/09/1989,H,US Lecce,3:0 (3:0),3
5,Serie A 1989/1990,23/09/1989,A,Hellas Verona,1:1 (0:1),1
6,Serie A 1989/1990,01/10/1989,H,Juventus,1:1 (1:0),1
7,Serie A 1989/1990,08/10/1989,A,AC Cesena,0:0 (0:0),1
8,Serie A 1989/1990,22/10/1989,H,Bologna FC,3:0 (0:0),3
9,Serie A 1989/1990,29/10/1989,A,Inter,0:3 (0:1),0
10,Serie A 1989/1990,04/11/1989,H,Atalanta,1:2 (1:2),0
11,Serie A 1989/1990,18/11/1989,A,AS Roma,1:1 (0:0),1
12,Serie A 1989/1990,25/11/1989,H,Genoa CFC,0:0 (0:0),1
13,Serie A 1989/1990,02/12/1989,H,AS Bari,2:2 (1:1),1
14,Serie A 1989/1990,09/12/1989,A,Ascoli Calcio,0:0 (0:0),1
15,Serie A 1989/1990,16/12/1989,A,Udinese Calcio,2:0 (0:0),3
16,Serie A 1989/1990,29/12/1989,H,SSC Napoli,3:0 (1:0),3
17,Serie A 1989/1990,06/01/1990,A,Sampdoria,0:2 (0:0),0
18,Serie A 1989/1990,13/01/1990,H,AC Milan,1:3 (0:2),0
19,Serie A 1989/1990,16/01/1990,A,US Cremonese,1:2 (0:0),0
20,Serie A 1989/1990,20/01/1990,H,ACF Fiorentina,1:1 (1:0),1
21,Serie A 1989/1990,27/01/1990,A,US Lecce,0:0 (0:0),1
22,Serie A 1989/1990,03/02/1990,H,Hellas Verona,0:0 (0:0),1
23,Serie A 1989/1990,10/02/1990,A,Juventus,0:1 (0:0),0
24,Serie A 1989/1990,17/02/1990,H,AC Cesena,4:0 (1:0),3
25,Serie A 1989/1990,24/02/1990,A,Bologna FC,1:1 (1:1),1
26,Serie A 1989/1990,03/03/1990,H,Inter,2:1 (1:1),3
27,Serie A 1989/1990,10/03/1990,A,Atalanta,0:4 (0:2),0
28,Serie A 1989/1990,17/03/1990,H,AS Roma,0:1 (0:1),0
29,Serie A 1989/1990,24/03/1990,A,Genoa CFC,2:2 (1:0),1
30,Serie A 1989/1990,07/04/1990,A,AS Bari,0:0 (0:0),1
31,Serie A 1989/1990,13/04/1990,H,Ascoli Calcio,3:0 (3:0),3
32,Serie A 1989/1990,21/04/1990,H,Udinese Calcio,0:0 (0:0),1
33,Serie A 1989/1990,28/04/1990,A,SSC Napoli,0:1 (0:1),0
34,Coppa Italia 1989/1990,23/08/1989,H,Ancona Calcio,2:0,3
35,Coppa Italia 1989/1990,30/08/1989,H,Bologna FC,1:2 aet,0
