,match_type,date,home,away,score,points
0,Premier League 2000/2001,19/08/2000,A,Leeds United,0:2 (0:2),0
1,Premier League 2000/2001,23/08/2000,H,Charlton Athletic,3:0 (0:0),3
2,Premier League 2000/2001,26/08/2000,H,Derby County,2:2 (2:0),1
3,Premier League 2000/2001,05/09/2000,A,Tottenham Hotspur,2:3 (2:1),0
4,Premier League 2000/2001,09/09/2000,A,Middlesbrough FC,2:1 (0:1),3
5,Premier League 2000/2001,16/09/2000,H,Manchester United,1:3 (0:3),0
6,Premier League 2000/2001,24/09/2000,A,Leicester City,1:1 (0:1),1
7,Premier League 2000/2001,30/09/2000,H,Ipswich Town,0:3 (0:1),0
8,Premier League 2000/2001,14/10/2000,H,Southampton FC,1:1 (0:0),1
9,Premier League 2000/2001,21/10/2000,A,Newcastle United,1:0 (0:0),3
10,Premier League 2000/2001,29/10/2000,A,Liverpool FC,1:3 (1:1),0
11,Premier League 2000/2001,05/11/2000,H,Aston Villa,0:1 (0:0),0
12,Premier League 2000/2001,11/11/2000,A,Bradford City,1:0 (0:0),3
13,Premier League 2000/2001,18/11/2000,H,Arsenal FC,2:0 (0:0),3
14,Premier League 2000/2001,25/11/2000,H,Chelsea FC,2:1 (0:1),3
15,Premier League 2000/2001,04/12/2000,A,Sunderland AFC,0:2 (0:1),0
16,Premier League 2000/2001,09/12/2000,A,Manchester City,0:5 (0:3),0
17,Premier League 2000/2001,16/12/2000,H,West Ham United,1:1 (0:0),1
18,Premier League 2000/2001,23/12/2000,A,Charlton Athletic,0:1 (0:1),0
19,Premier League 2000/2001,26/12/2000,H,Coventry City,1:2 (0:0),0
20,Premier League 2000/2001,01/01/2001,A,Derby County,0:1 (0:1),0
21,Premier League 2000/2001,13/01/2001,H,Tottenham Hotspur,0:0 (0:0),1
22,Premier League 2000/2001,20/01/2001,A,Coventry City,3:1 (3:0),3
23,Premier League 2000/2001,31/01/2001,H,Middlesbrough FC,2:2 (0:1),1
24,Premier League 2000/2001,03/02/2001,A,Manchester United,0:1 (0:0),0
25,Premier League 2000/2001,07/02/2001,H,Leeds United,2:2 (1:0),1
26,Premier League 2000/2001,10/02/2001,H,Leicester City,2:1 (2:0),3
27,Premier League 2000/2001,24/02/2001,A,Ipswich Town,0:2 (0:0),0
28,Premier League 2000/2001,03/03/2001,H,Newcastle United,1:1 (0:0),1
29,Premier League 2000/2001,17/03/2001,A,Southampton FC,0:1 (0:0),0
30,Premier League 2000/2001,31/03/2001,A,West Ham United,2:0 (1:0),3
31,Premier League 2000/2001,08/04/2001,H,Manchester City,3:1 (2:1),3
32,Premier League 2000/2001,14/04/2001,A,Aston Villa,1:2 (1:1),0
33,Premier League 2000/2001,16/04/2001,H,Liverpool FC,2:3 (1:1),0
34,Premier League 2000/2001,21/04/2001,A,Arsenal FC,1:4 (1:1),0
35,Premier League 2000/2001,28/04/2001,H,Bradford City,2:1 (0:1),3
36,Premier League 2000/2001,05/05/2001,A,Chelsea FC,1:2 (1:2),0
37,Premier League 2000/2001,19/05/2001,H,Sunderland AFC,2:2 (1:1),1
38,FA Cup 2000/2001,05/01/2001,A,Watford FC,2:1 (0:1),3
39,FA Cup 2000/2001,26/01/2001,H,Tranmere Rovers,0:3 (0:2),0
40,League Cup 2000/2001,19/09/2000,H,Bristol Rovers,1:1 (0:0),1
41,League Cup 2000/2001,26/09/2000,A,Bristol Rovers,"2:4 (1:0, 1:1, 1:1) pso",0
