,match_type,date,home,away,score,points
0,Champions League 2005/2006,14/09/2005,A,Club Brugge KV,2:1 (0:0),3
1,Champions League 2005/2006,27/09/2005,H,Rapid Wien,3:0 (1:0),3
2,Champions League 2005/2006,18/10/2005,A,Bayern München,1:2 (0:2),0
3,Champions League 2005/2006,02/11/2005,H,Bayern München,2:1 (0:0),3
4,Champions League 2005/2006,22/11/2005,H,Club Brugge KV,1:0 (0:0),3
5,Champions League 2005/2006,07/12/2005,A,Rapid Wien,3:1 (3:0),3
6,Champions League 2005/2006,22/02/2006,A,Werder Bremen,2:3 (0:1),0
7,Champions League 2005/2006,07/03/2006,H,Werder Bremen,2:1 (0:1),3
8,Champions League 2005/2006,28/03/2006,A,Arsenal FC,0:2 (0:1),0
9,Champions League 2005/2006,05/04/2006,H,Arsenal FC,0:0 (0:0),1
10,Serie A 2005/2006,28/08/2005,H,Chievo Verona,1:0 (1:0),3
11,Serie A 2005/2006,11/09/2005,A,Empoli FC,4:0 (3:0),3
12,Serie A 2005/2006,18/09/2005,H,Ascoli Calcio,2:1 (2:1),3
13,Serie A 2005/2006,21/09/2005,A,Udinese Calcio,1:0 (1:0),3
14,Serie A 2005/2006,24/09/2005,A,Parma FC,2:1 (1:1),3
15,Serie A 2005/2006,02/10/2005,H,Inter,2:0 (2:0),3
16,Serie A 2005/2006,15/10/2005,H,FC Messina,1:0 (1:0),3
17,Serie A 2005/2006,23/10/2005,A,US Lecce,3:0 (1:0),3
18,Serie A 2005/2006,26/10/2005,H,Sampdoria,2:0 (1:0),3
19,Serie A 2005/2006,29/10/2005,A,AC Milan,1:3 (0:3),0
20,Serie A 2005/2006,06/11/2005,H,AS Livorno,3:0 (1:0),3
21,Serie A 2005/2006,19/11/2005,A,AS Roma,4:1 (0:0),3
22,Serie A 2005/2006,27/11/2005,H,Treviso FBC,3:1 (2:1),3
23,Serie A 2005/2006,04/12/2005,A,ACF Fiorentina,2:1 (1:1),3
24,Serie A 2005/2006,11/12/2005,H,Cagliari Calcio,4:0 (2:0),3
25,Serie A 2005/2006,17/12/2005,A,Lazio Roma,1:1 (1:1),1
26,Serie A 2005/2006,21/12/2005,H,AC Siena,2:0 (1:0),3
27,Serie A 2005/2006,07/01/2006,A,US Palermo,2:1 (2:1),3
28,Serie A 2005/2006,15/01/2006,H,Reggina Calcio,1:0 (1:0),3
29,Serie A 2005/2006,18/01/2006,A,Chievo Verona,1:1 (1:1),1
30,Serie A 2005/2006,22/01/2006,H,Empoli FC,2:1 (1:1),3
31,Serie A 2005/2006,29/01/2006,A,Ascoli Calcio,3:1 (3:1),3
32,Serie A 2005/2006,05/02/2006,H,Udinese Calcio,1:0 (0:0),3
33,Serie A 2005/2006,08/02/2006,H,Parma FC,1:1 (1:1),1
34,Serie A 2005/2006,12/02/2006,A,Inter,2:1 (0:0),3
35,Serie A 2005/2006,18/02/2006,A,FC Messina,2:2 (1:1),1
36,Serie A 2005/2006,26/02/2006,H,US Lecce,3:1 (2:1),3
37,Serie A 2005/2006,04/03/2006,A,Sampdoria,1:0 (0:0),3
38,Serie A 2005/2006,12/03/2006,H,AC Milan,0:0 (0:0),1
39,Serie A 2005/2006,18/03/2006,A,AS Livorno,3:1 (1:0),3
40,Serie A 2005/2006,25/03/2006,H,AS Roma,1:1 (1:0),1
41,Serie A 2005/2006,01/04/2006,A,Treviso FBC,0:0 (0:0),1
42,Serie A 2005/2006,09/04/2006,H,ACF Fiorentina,1:1 (0:0),1
43,Serie A 2005/2006,15/04/2006,A,Cagliari Calcio,1:1 (0:1),1
44,Serie A 2005/2006,22/04/2006,H,Lazio Roma,1:1 (0:1),1
45,Serie A 2005/2006,30/04/2006,A,AC Siena,3:0 (3:0),3
46,Serie A 2005/2006,07/05/2006,H,US Palermo,2:1 (1:0),3
47,Serie A 2005/2006,14/05/2006,A,Reggina Calcio,2:0 (1:0),3
48,Coppa Italia 2005/2006,01/12/2005,A,ACF Fiorentina,2:2,1
49,Coppa Italia 2005/2006,10/01/2006,H,ACF Fiorentina,4:1,3
50,Coppa Italia 2005/2006,26/01/2006,H,AS Roma,2:3,0
51,Coppa Italia 2005/2006,01/02/2006,A,AS Roma,1:0,3
52,Supercoppa 2005,20/08/2005,N,Inter,"0:1 (0:0, 0:0) aet",0
