,match_type,date,home,away,score,points
0,Champions League 2014/2015,16/09/2014,H,Malmö FF,2:0 (0:0),3
1,Champions League 2014/2015,01/10/2014,A,Atlético Madrid,0:1 (0:0),0
2,Champions League 2014/2015,22/10/2014,A,Olympiakos Piräus,0:1 (0:1),0
3,Champions League 2014/2015,04/11/2014,H,Olympiakos Piräus,3:2 (1:1),3
4,Champions League 2014/2015,26/11/2014,A,Malmö FF,2:0 (0:0),3
5,Champions League 2014/2015,09/12/2014,H,Atlético Madrid,0:0 (0:0),1
6,Champions League 2014/2015,24/02/2015,H,Borussia Dortmund,2:1 (2:1),3
7,Champions League 2014/2015,18/03/2015,A,Borussia Dortmund,3:0 (1:0),3
8,Champions League 2014/2015,14/04/2015,H,AS Monaco,1:0 (0:0),3
9,Champions League 2014/2015,22/04/2015,A,AS Monaco,0:0 (0:0),1
10,Champions League 2014/2015,05/05/2015,H,Real Madrid,2:1 (1:1),3
11,Champions League 2014/2015,13/05/2015,A,Real Madrid,1:1 (0:1),1
12,Champions League 2014/2015,06/06/2015,N,FC Barcelona,1:3 (0:1),0
13,Serie A 2014/2015,30/08/2014,A,Chievo Verona,1:0 (1:0),3
14,Serie A 2014/2015,13/09/2014,H,Udinese Calcio,2:0 (1:0),3
15,Serie A 2014/2015,20/09/2014,A,AC Milan,1:0 (0:0),3
16,Serie A 2014/2015,24/09/2014,H,AC Cesena,3:0 (1:0),3
17,Serie A 2014/2015,27/09/2014,A,Atalanta,3:0 (1:0),3
18,Serie A 2014/2015,05/10/2014,H,AS Roma,3:2 (2:2),3
19,Serie A 2014/2015,18/10/2014,A,Sassuolo Calcio,1:1 (1:1),1
20,Serie A 2014/2015,26/10/2014,H,US Palermo,2:0 (1:0),3
21,Serie A 2014/2015,29/10/2014,A,Genoa CFC,0:1 (0:0),0
22,Serie A 2014/2015,01/11/2014,A,Empoli FC,2:0 (0:0),3
23,Serie A 2014/2015,09/11/2014,H,Parma FC,7:0 (3:0),3
24,Serie A 2014/2015,22/11/2014,A,Lazio Roma,3:0 (1:0),3
25,Serie A 2014/2015,30/11/2014,H,Torino FC,2:1 (1:1),3
26,Serie A 2014/2015,05/12/2014,A,ACF Fiorentina,0:0 (0:0),1
27,Serie A 2014/2015,14/12/2014,H,Sampdoria,1:1 (1:0),1
28,Serie A 2014/2015,18/12/2014,A,Cagliari Calcio,3:1 (2:0),3
29,Serie A 2014/2015,06/01/2015,H,Inter,1:1 (1:0),1
30,Serie A 2014/2015,11/01/2015,A,SSC Napoli,3:1 (1:0),3
31,Serie A 2014/2015,18/01/2015,H,Hellas Verona,4:0 (2:0),3
32,Serie A 2014/2015,25/01/2015,H,Chievo Verona,2:0 (0:0),3
33,Serie A 2014/2015,01/02/2015,A,Udinese Calcio,0:0 (0:0),1
34,Serie A 2014/2015,07/02/2015,H,AC Milan,3:1 (2:1),3
35,Serie A 2014/2015,15/02/2015,A,AC Cesena,2:2 (2:1),1
36,Serie A 2014/2015,20/02/2015,H,Atalanta,2:1 (2:1),3
37,Serie A 2014/2015,02/03/2015,A,AS Roma,1:1 (0:0),1
38,Serie A 2014/2015,09/03/2015,H,Sassuolo Calcio,1:0 (0:0),3
39,Serie A 2014/2015,14/03/2015,A,US Palermo,1:0 (0:0),3
40,Serie A 2014/2015,22/03/2015,H,Genoa CFC,1:0 (1:0),3
41,Serie A 2014/2015,04/04/2015,H,Empoli FC,2:0 (1:0),3
42,Serie A 2014/2015,11/04/2015,A,Parma FC,0:1 (0:0),0
43,Serie A 2014/2015,18/04/2015,H,Lazio Roma,2:0 (2:0),3
44,Serie A 2014/2015,26/04/2015,A,Torino FC,1:2 (1:1),0
45,Serie A 2014/2015,29/04/2015,H,ACF Fiorentina,3:2 (2:1),3
46,Serie A 2014/2015,02/05/2015,A,Sampdoria,1:0 (1:0),3
47,Serie A 2014/2015,09/05/2015,H,Cagliari Calcio,1:1 (1:0),1
48,Serie A 2014/2015,16/05/2015,A,Inter,2:1 (1:1),3
49,Serie A 2014/2015,23/05/2015,H,SSC Napoli,3:1 (1:0),3
50,Serie A 2014/2015,30/05/2015,A,Hellas Verona,2:2 (1:0),1
51,Coppa Italia 2014/2015,15/01/2015,H,Hellas Verona,6:1 (3:0),3
52,Coppa Italia 2014/2015,28/01/2015,A,Parma FC,1:0 (0:0),3
53,Coppa Italia 2014/2015,05/03/2015,H,ACF Fiorentina,1:2 (1:1),0
54,Coppa Italia 2014/2015,07/04/2015,A,ACF Fiorentina,3:0 (2:0),3
55,Coppa Italia 2014/2015,20/05/2015,N,Lazio Roma,"2:1 (1:1, 1:1) aet",3
56,Supercoppa 2014,22/12/2014,N,SSC Napoli,"5:6 (1:0, 1:1, 2:2) pso",0
