,match_type,date,home,away,score,points
0,Serie B 2006/2007,09/09/2006,A,Rimini Calcio,1:1,1
1,Serie B 2006/2007,16/09/2006,H,Vicenza Calcio,2:1,3
2,Serie B 2006/2007,19/09/2006,A,FC Crotone,3:0,3
3,Serie B 2006/2007,23/09/2006,H,Modena FC,4:0,3
4,Serie B 2006/2007,30/09/2006,A,Piacenza Calcio,2:0,3
5,Serie B 2006/2007,16/10/2006,A,Treviso FBC,1:0,3
6,Serie B 2006/2007,21/10/2006,A,Unione Triestina,1:0,3
7,Serie B 2006/2007,28/10/2006,H,Frosinone Calcio,1:0,3
8,Serie B 2006/2007,01/11/2006,H,Brescia Calcio,2:0,3
9,Serie B 2006/2007,06/11/2006,A,SSC Napoli,1:1,1
10,Serie B 2006/2007,11/11/2006,H,Pescara Calcio,2:0,3
11,Serie B 2006/2007,18/11/2006,A,UC AlbinoLeffe,1:1,1
12,Serie B 2006/2007,25/11/2006,H,US Lecce,4:1,3
13,Serie B 2006/2007,01/12/2006,A,Genoa CFC,1:1,1
14,Serie B 2006/2007,09/12/2006,H,Hellas Verona,1:0,3
15,Serie B 2006/2007,19/12/2006,A,Bologna FC,1:0,3
16,Serie B 2006/2007,22/12/2006,H,AC Arezzo,2:2,1
17,Serie B 2006/2007,13/01/2007,A,AC Mantova,0:1,0
18,Serie B 2006/2007,16/01/2007,H,AC Cesena,2:1,3
19,Serie B 2006/2007,20/01/2007,H,AS Bari,4:2,3
20,Serie B 2006/2007,27/01/2007,A,Spezia Calcio 1906,1:1,1
21,Serie B 2006/2007,10/02/2007,A,Vicenza Calcio,2:2,1
22,Serie B 2006/2007,17/02/2007,H,FC Crotone,5:0,3
23,Serie B 2006/2007,26/02/2007,A,Modena FC,1:0,3
24,Serie B 2006/2007,04/03/2007,H,Piacenza Calcio,4:0,3
25,Serie B 2006/2007,10/03/2007,A,Brescia Calcio,1:3,0
26,Serie B 2006/2007,13/03/2007,H,Treviso FBC,1:0,3
27,Serie B 2006/2007,19/03/2007,H,Unione Triestina,5:1,3
28,Serie B 2006/2007,31/03/2007,A,Pescara Calcio,1:0,3
29,Serie B 2006/2007,06/04/2007,H,UC AlbinoLeffe,1:1,1
30,Serie B 2006/2007,10/04/2007,H,SSC Napoli,2:0,3
31,Serie B 2006/2007,14/04/2007,A,US Lecce,3:1,3
32,Serie B 2006/2007,17/04/2007,H,Rimini Calcio,0:0,1
33,Serie B 2006/2007,21/04/2007,H,Genoa CFC,3:1,3
34,Serie B 2006/2007,27/04/2007,A,Hellas Verona,1:0,3
35,Serie B 2006/2007,01/05/2007,A,Frosinone Calcio,2:0,3
36,Serie B 2006/2007,06/05/2007,A,AC Cesena,2:2,1
37,Serie B 2006/2007,12/05/2007,H,Bologna FC,3:1,3
38,Serie B 2006/2007,19/05/2007,A,AC Arezzo,5:1,3
39,Serie B 2006/2007,26/05/2007,H,AC Mantova,2:0,3
40,Serie B 2006/2007,03/06/2007,A,AS Bari,0:1,0
41,Serie B 2006/2007,10/06/2007,H,Spezia Calcio 1906,2:3,0
42,Coppa Italia 2006/2007,19/08/2006,A,Martina,3:0,3
43,Coppa Italia 2006/2007,23/08/2006,A,AC Cesena,2:1,3
44,Coppa Italia 2006/2007,27/08/2006,A,SSC Napoli,4:5 pso,0
