,match_type,date,home,away,score,points
0,Primera División 1992/1993,05/09/1992,A,Albacete,4:3 (1:1),3
1,Primera División 1992/1993,12/09/1992,H,Deportivo La Coruña,1:3 (0:2),0
2,Primera División 1992/1993,18/09/1992,A,Valencia CF,1:1 (1:1),1
3,Primera División 1992/1993,25/09/1992,H,CD Logroñés,3:0 (2:0),3
4,Primera División 1992/1993,04/10/1992,A,Athletic Bilbao,1:2 (1:0),0
5,Primera División 1992/1993,07/10/1992,H,Real Zaragoza,1:0 (0:0),3
6,Primera División 1992/1993,18/10/1992,A,Espanyol Barcelona,1:1 (0:0),1
7,Primera División 1992/1993,25/10/1992,H,Cádiz CF,1:0 (1:0),3
8,Primera División 1992/1993,31/10/1992,A,Real Oviedo,1:1 (1:1),1
9,Primera División 1992/1993,07/11/1992,H,Rayo Vallecano,3:2 (1:1),3
10,Primera División 1992/1993,21/11/1992,A,Celta Vigo,2:1 (2:1),3
11,Primera División 1992/1993,27/11/1992,H,Atlético Madrid,1:3 (1:2),0
12,Primera División 1992/1993,05/12/1992,H,CA Osasuna,0:0 (0:0),1
13,Primera División 1992/1993,11/12/1992,A,Real Sociedad,0:1 (0:1),0
14,Primera División 1992/1993,18/12/1992,H,Real Madrid,2:0 (1:0),3
15,Primera División 1992/1993,02/01/1993,A,CD Tenerife,0:3 (0:1),0
16,Primera División 1992/1993,09/01/1993,H,FC Barcelona,0:0 (0:0),1
17,Primera División 1992/1993,16/01/1993,A,Real Burgos,2:0 (2:0),3
18,Primera División 1992/1993,23/01/1993,H,Sporting Gijón,1:0 (1:0),3
19,Primera División 1992/1993,30/01/1993,H,Albacete,2:1 (1:1),3
20,Primera División 1992/1993,05/02/1993,A,Deportivo La Coruña,0:2 (0:0),0
21,Primera División 1992/1993,13/02/1993,H,Valencia CF,2:2 (1:1),1
22,Primera División 1992/1993,20/02/1993,A,CD Logroñés,0:2 (0:1),0
23,Primera División 1992/1993,27/02/1993,H,Athletic Bilbao,3:1 (1:0),3
24,Primera División 1992/1993,06/03/1993,A,Real Zaragoza,1:2 (1:2),0
25,Primera División 1992/1993,13/03/1993,H,Espanyol Barcelona,1:1 (1:1),1
26,Primera División 1992/1993,20/03/1993,A,Cádiz CF,0:0 (0:0),1
27,Primera División 1992/1993,03/04/1993,H,Real Oviedo,0:1 (0:0),0
28,Primera División 1992/1993,10/04/1993,A,Rayo Vallecano,1:0 (0:0),3
29,Primera División 1992/1993,17/04/1993,H,Celta Vigo,1:0 (0:0),3
30,Primera División 1992/1993,01/05/1993,A,Atlético Madrid,0:1 (0:0),0
31,Primera División 1992/1993,08/05/1993,A,CA Osasuna,1:0 (0:0),3
32,Primera División 1992/1993,15/05/1993,H,Real Sociedad,3:1 (2:0),3
33,Primera División 1992/1993,22/05/1993,A,Real Madrid,0:5 (0:4),0
34,Primera División 1992/1993,28/05/1993,H,CD Tenerife,1:0 (1:0),3
35,Primera División 1992/1993,04/06/1993,A,FC Barcelona,1:2 (1:0),0
36,Primera División 1992/1993,12/06/1993,H,Real Burgos,1:1 (1:0),1
37,Primera División 1992/1993,19/06/1993,A,Sporting Gijón,3:1 (1:0),3
