,match_type,date,home,away,score,points
0,Segunda División 1997/1998,29/08/1997,H,UE Lleida,5:1,3
1,Segunda División 1997/1998,06/09/1997,A,CD Ourense,1:0,3
2,Segunda División 1997/1998,12/09/1997,H,Real Jaén,4:0,3
3,Segunda División 1997/1998,20/09/1997,A,Xerez CD,0:1,0
4,Segunda División 1997/1998,27/09/1997,H,Elche CF,0:0,1
5,Segunda División 1997/1998,04/10/1997,A,CF Extremadura,0:3,0
6,Segunda División 1997/1998,11/10/1997,H,CD Badajoz,1:1,1
7,Segunda División 1997/1998,14/10/1997,A,CD Logroñés,2:2,1
8,Segunda División 1997/1998,18/10/1997,A,CD Numancia,1:1,1
9,Segunda División 1997/1998,24/10/1997,H,Atlético Madrid B,1:3,0
10,Segunda División 1997/1998,01/11/1997,A,CD Leganés,0:1,0
11,Segunda División 1997/1998,08/11/1997,H,CD Alavés,1:0,3
12,Segunda División 1997/1998,11/11/1997,A,Levante UD,0:0,1
13,Segunda División 1997/1998,15/11/1997,H,CA Osasuna,2:0,3
14,Segunda División 1997/1998,22/11/1997,A,Hércules CF,0:1,0
15,Segunda División 1997/1998,29/11/1997,H,Rayo Vallecano,3:2,3
16,Segunda División 1997/1998,06/12/1997,A,Villarreal CF,0:3,0
17,Segunda División 1997/1998,13/12/1997,H,CD Toledo,2:0,3
18,Segunda División 1997/1998,16/12/1997,A,Albacete,0:1,0
19,Segunda División 1997/1998,20/12/1997,H,SD Eibar,1:1,1
20,Segunda División 1997/1998,02/01/1998,A,UD Las Palmas,1:1,1
21,Segunda División 1997/1998,09/01/1998,A,UE Lleida,0:3,0
22,Segunda División 1997/1998,16/01/1998,H,CD Ourense,1:0,3
23,Segunda División 1997/1998,24/01/1998,A,Real Jaén,0:1,0
24,Segunda División 1997/1998,31/01/1998,H,Xerez CD,2:0,3
25,Segunda División 1997/1998,07/02/1998,A,Elche CF,2:0,3
26,Segunda División 1997/1998,13/02/1998,H,CF Extremadura,3:1,3
27,Segunda División 1997/1998,21/02/1998,A,CD Badajoz,0:2,0
28,Segunda División 1997/1998,28/02/1998,H,CD Logroñés,1:1,1
29,Segunda División 1997/1998,07/03/1998,H,CD Numancia,1:0,3
30,Segunda División 1997/1998,10/03/1998,A,Atlético Madrid B,1:0,3
31,Segunda División 1997/1998,14/03/1998,H,CD Leganés,3:2,3
32,Segunda División 1997/1998,21/03/1998,A,CD Alavés,0:1,0
33,Segunda División 1997/1998,28/03/1998,H,Levante UD,0:4,0
34,Segunda División 1997/1998,03/04/1998,A,CA Osasuna,0:3,0
35,Segunda División 1997/1998,07/04/1998,H,Hércules CF,1:0,3
36,Segunda División 1997/1998,11/04/1998,A,Rayo Vallecano,3:1,3
37,Segunda División 1997/1998,18/04/1998,H,Villarreal CF,0:0,1
38,Segunda División 1997/1998,25/04/1998,A,CD Toledo,0:1,0
39,Segunda División 1997/1998,05/05/1998,H,Albacete,2:0,3
40,Segunda División 1997/1998,09/05/1998,A,SD Eibar,1:1,1
41,Segunda División 1997/1998,14/05/1998,H,UD Las Palmas,1:1,1
42,Copa del Rey 1997/1998,02/09/1997,A,CD Isla Cristina,2:1,3
43,Copa del Rey 1997/1998,09/09/1997,H,CD Isla Cristina,2:3,0
