,match_type,date,home,away,score,points
0,Primera División 2003/2004,31/08/2003,H,Atlético Madrid,1:0 (1:0),3
1,Primera División 2003/2004,02/09/2003,A,FC Barcelona,1:1 (1:0),1
2,Primera División 2003/2004,13/09/2003,H,Deportivo La Coruña,1:2 (0:1),0
3,Primera División 2003/2004,21/09/2003,A,RCD Mallorca,1:1 (1:1),1
4,Primera División 2003/2004,28/09/2003,H,Real Murcia,1:0 (0:0),3
5,Primera División 2003/2004,05/10/2003,A,Real Sociedad,1:1 (1:1),1
6,Primera División 2003/2004,19/10/2003,H,Real Betis,2:2 (0:0),1
7,Primera División 2003/2004,26/10/2003,A,Villarreal CF,3:3 (2:1),1
8,Primera División 2003/2004,29/10/2003,H,Real Valladolid,1:1 (1:0),1
9,Primera División 2003/2004,02/11/2003,A,Málaga CF,0:2 (0:2),0
10,Primera División 2003/2004,09/11/2003,H,Real Madrid,4:1 (4:0),3
11,Primera División 2003/2004,23/11/2003,A,Espanyol Barcelona,0:1 (0:0),0
12,Primera División 2003/2004,30/11/2003,H,Celta Vigo,0:1 (0:1),0
13,Primera División 2003/2004,04/12/2003,A,Racing Santander,4:0 (3:0),3
14,Primera División 2003/2004,07/12/2003,H,Real Zaragoza,3:2 (1:2),3
15,Primera División 2003/2004,14/12/2003,A,Athletic Bilbao,1:2 (1:2),0
16,Primera División 2003/2004,20/12/2003,A,Valencia CF,0:1 (0:0),0
17,Primera División 2003/2004,04/01/2004,H,Albacete,2:0 (1:0),3
18,Primera División 2003/2004,11/01/2004,A,CA Osasuna,1:1 (0:0),1
19,Primera División 2003/2004,18/01/2004,A,Atlético Madrid,1:2 (0:1),0
20,Primera División 2003/2004,25/01/2004,H,FC Barcelona,0:1 (0:1),0
21,Primera División 2003/2004,01/02/2004,A,Deportivo La Coruña,0:1 (0:1),0
22,Primera División 2003/2004,08/02/2004,H,RCD Mallorca,3:0 (0:0),3
23,Primera División 2003/2004,14/02/2004,A,Real Murcia,3:1 (1:0),3
24,Primera División 2003/2004,21/02/2004,H,Real Sociedad,1:0 (0:0),3
25,Primera División 2003/2004,28/02/2004,A,Real Betis,1:1 (1:1),1
26,Primera División 2003/2004,07/03/2004,H,Villarreal CF,2:0 (0:0),3
27,Primera División 2003/2004,14/03/2004,A,Real Valladolid,0:2 (0:0),0
28,Primera División 2003/2004,21/03/2004,H,Málaga CF,0:1 (0:0),0
29,Primera División 2003/2004,28/03/2004,A,Real Madrid,1:5 (0:2),0
30,Primera División 2003/2004,03/04/2004,H,Espanyol Barcelona,1:0 (0:0),3
31,Primera División 2003/2004,10/04/2004,A,Celta Vigo,0:0 (0:0),1
32,Primera División 2003/2004,18/04/2004,H,Racing Santander,5:2 (2:0),3
33,Primera División 2003/2004,25/04/2004,A,Real Zaragoza,4:4 (1:2),1
34,Primera División 2003/2004,02/05/2004,H,Athletic Bilbao,2:0 (1:0),3
35,Primera División 2003/2004,09/05/2004,H,Valencia CF,0:2 (0:1),0
36,Primera División 2003/2004,16/05/2004,A,Albacete,4:1 (1:0),3
37,Primera División 2003/2004,23/05/2004,H,CA Osasuna,1:0 (0:0),3
38,Copa del Rey 2003/2004,09/10/2003,A,Cerro Reyes,7:1 (3:0),3
39,Copa del Rey 2003/2004,17/12/2003,A,UD Lanzarote,1:0 (1:0),3
40,Copa del Rey 2003/2004,08/01/2004,A,Villarreal CF,3:1 (0:1),3
41,Copa del Rey 2003/2004,15/01/2004,H,Villarreal CF,0:2 (0:0),0
42,Copa del Rey 2003/2004,21/01/2004,H,Atlético Madrid,4:0 (3:0),3
43,Copa del Rey 2003/2004,28/01/2004,A,Atlético Madrid,2:1 (0:1),3
44,Copa del Rey 2003/2004,04/02/2004,A,Real Madrid,0:2 (0:0),0
45,Copa del Rey 2003/2004,11/02/2004,H,Real Madrid,1:0 (1:0),3
