,match_type,date,home,away,score,points
0,Cup Winners Cup 1994/1995,14/09/1994,H,Viktoria Žižkov,4:2 (2:2),3
1,Cup Winners Cup 1994/1995,29/09/1994,A,Viktoria Žižkov,0:0 (0:0),1
2,Cup Winners Cup 1994/1995,20/10/1994,H,Austria Wien,0:0 (0:0),1
3,Cup Winners Cup 1994/1995,02/11/1994,A,Austria Wien,1:1 (1:0),1
4,Cup Winners Cup 1994/1995,19/02/1995,A,Club Brugge KV,0:1 (0:0),0
5,Cup Winners Cup 1994/1995,13/03/1995,H,Club Brugge KV,2:0 (2:0),3
6,Cup Winners Cup 1994/1995,05/04/1995,A,Real Zaragoza,0:3 (0:2),0
7,Cup Winners Cup 1994/1995,19/04/1995,H,Real Zaragoza,3:1 (1:0),3
8,Premier League 1994/1995,19/08/1994,H,Norwich City,2:0 (1:0),3
9,Premier League 1994/1995,26/08/1994,A,Leeds United,3:2 (1:2),3
10,Premier League 1994/1995,30/08/1994,H,Manchester City,3:0 (1:0),3
11,Premier League 1994/1995,09/09/1994,A,Newcastle United,2:4 (2:2),0
12,Premier League 1994/1995,17/09/1994,H,Blackburn Rovers,1:2 (0:1),0
13,Premier League 1994/1995,23/09/1994,A,Crystal Palace,1:0 (0:0),3
14,Premier League 1994/1995,02/10/1994,H,West Ham United,1:2 (0:0),0
15,Premier League 1994/1995,08/10/1994,H,Leicester City,4:0 (2:0),3
16,Premier League 1994/1995,15/10/1994,A,Arsenal FC,1:3 (1:1),0
17,Premier League 1994/1995,23/10/1994,H,Ipswich Town,2:0 (0:0),3
18,Premier League 1994/1995,28/10/1994,A,Sheffield Wednesday,1:1 (1:0),1
19,Premier League 1994/1995,05/11/1994,H,Coventry City,2:2 (0:1),1
20,Premier League 1994/1995,08/11/1994,A,Liverpool FC,1:3 (1:3),0
21,Premier League 1994/1995,18/11/1994,A,Nottingham Forest,1:0 (1:0),3
22,Premier League 1994/1995,22/11/1994,A,Tottenham Hotspur,0:0 (0:0),1
23,Premier League 1994/1995,25/11/1994,H,Everton FC,0:1 (0:1),0
24,Premier League 1994/1995,02/12/1994,A,Southampton FC,1:0 (0:0),3
25,Premier League 1994/1995,09/12/1994,A,Norwich City,0:3 (0:2),0
26,Premier League 1994/1995,17/12/1994,H,Liverpool FC,0:0 (0:0),1
27,Premier League 1994/1995,25/12/1994,H,Manchester United,2:3 (0:1),0
28,Premier League 1994/1995,27/12/1994,A,Aston Villa,0:3 (0:2),0
29,Premier League 1994/1995,30/12/1994,H,Wimbledon FC,1:1 (0:0),1
30,Premier League 1994/1995,13/01/1995,H,Sheffield Wednesday,1:1 (1:0),1
31,Premier League 1994/1995,20/01/1995,A,Ipswich Town,2:2 (0:0),1
32,Premier League 1994/1995,24/01/1995,H,Nottingham Forest,0:2 (0:1),0
33,Premier League 1994/1995,03/02/1995,A,Coventry City,2:2 (2:2),1
34,Premier League 1994/1995,10/02/1995,H,Tottenham Hotspur,1:1 (0:1),1
35,Premier League 1994/1995,24/02/1995,A,West Ham United,2:1 (0:1),3
36,Premier League 1994/1995,04/03/1995,H,Crystal Palace,0:0 (0:0),1
37,Premier League 1994/1995,07/03/1995,A,Manchester City,2:1 (1:1),3
38,Premier League 1994/1995,10/03/1995,H,Leeds United,0:3 (0:2),0
39,Premier League 1994/1995,17/03/1995,A,Blackburn Rovers,1:2 (1:2),0
40,Premier League 1994/1995,21/03/1995,A,Queens Park Rangers,0:1 (0:0),0
41,Premier League 1994/1995,31/03/1995,H,Newcastle United,1:1 (1:0),1
42,Premier League 1994/1995,09/04/1995,A,Wimbledon FC,1:1 (1:0),1
43,Premier League 1994/1995,11/04/1995,H,Southampton FC,0:2 (0:1),0
44,Premier League 1994/1995,14/04/1995,H,Aston Villa,1:0 (1:0),3
45,Premier League 1994/1995,16/04/1995,A,Manchester United,0:0 (0:0),1
46,Premier League 1994/1995,28/04/1995,H,Queens Park Rangers,1:0 (0:0),3
47,Premier League 1994/1995,02/05/1995,A,Everton FC,3:3 (1:1),1
48,Premier League 1994/1995,05/05/1995,A,Leicester City,1:1 (1:1),1
49,Premier League 1994/1995,13/05/1995,H,Arsenal FC,2:1 (1:1),3
50,FA Cup 1994/1995,06/01/1995,H,Charlton Athletic,3:0,3
51,FA Cup 1994/1995,27/01/1995,A,Millwall FC,0:0,1
52,FA Cup 1994/1995,07/02/1995,H,Millwall FC,4:5 pso,0
53,League Cup 1994/1995,25/10/1994,A,West Ham United,0:1,0
