,match_type,date,home,away,score,points
0,Champions League 2016/2017,13/09/2016,H,Arsenal FC,1:1 (1:0),1
1,Champions League 2016/2017,28/09/2016,A,PFC Ludogorets Razgrad,3:1 (1:1),3
2,Champions League 2016/2017,19/10/2016,H,FC Basel,3:0 (1:0),3
3,Champions League 2016/2017,01/11/2016,A,FC Basel,2:1 (1:0),3
4,Champions League 2016/2017,23/11/2016,A,Arsenal FC,2:2 (1:1),1
5,Champions League 2016/2017,06/12/2016,H,PFC Ludogorets Razgrad,2:2 (0:1),1
6,Champions League 2016/2017,14/02/2017,H,FC Barcelona,4:0 (2:0),3
7,Champions League 2016/2017,08/03/2017,A,FC Barcelona,1:6 (0:2),0
8,Ligue 1 2016/2017,12/08/2016,A,SC Bastia,1:0 (0:0),3
9,Ligue 1 2016/2017,21/08/2016,H,FC Metz,3:0 (0:0),3
10,Ligue 1 2016/2017,28/08/2016,A,AS Monaco,1:3 (0:2),0
11,Ligue 1 2016/2017,09/09/2016,H,AS Saint-Étienne,1:1 (0:0),1
12,Ligue 1 2016/2017,16/09/2016,A,SM Caen,6:0 (4:0),3
13,Ligue 1 2016/2017,20/09/2016,H,Dijon FCO,3:0 (2:0),3
14,Ligue 1 2016/2017,23/09/2016,A,Toulouse FC,0:2 (0:0),0
15,Ligue 1 2016/2017,01/10/2016,H,Girondins Bordeaux,2:0 (2:0),3
16,Ligue 1 2016/2017,15/10/2016,A,AS Nancy,2:1 (2:0),3
17,Ligue 1 2016/2017,23/10/2016,H,Olympique Marseille,0:0 (0:0),1
18,Ligue 1 2016/2017,28/10/2016,A,Lille OSC,1:0 (0:0),3
19,Ligue 1 2016/2017,06/11/2016,H,Stade Rennes,4:0 (2:0),3
20,Ligue 1 2016/2017,19/11/2016,H,FC Nantes,2:0 (1:0),3
21,Ligue 1 2016/2017,27/11/2016,A,Olympique Lyon,2:1 (1:0),3
22,Ligue 1 2016/2017,30/11/2016,H,Angers SCO,2:0 (1:0),3
23,Ligue 1 2016/2017,03/12/2016,A,Montpellier HSC,0:3 (0:1),0
24,Ligue 1 2016/2017,11/12/2016,H,OGC Nice,2:2 (0:2),1
25,Ligue 1 2016/2017,17/12/2016,A,EA Guingamp,1:2 (0:0),0
26,Ligue 1 2016/2017,21/12/2016,H,FC Lorient,5:0 (2:0),3
27,Ligue 1 2016/2017,14/01/2017,A,Stade Rennes,1:0 (1:0),3
28,Ligue 1 2016/2017,21/01/2017,A,FC Nantes,2:0 (1:0),3
29,Ligue 1 2016/2017,29/01/2017,H,AS Monaco,1:1 (0:0),1
30,Ligue 1 2016/2017,04/02/2017,A,Dijon FCO,3:1 (1:1),3
31,Ligue 1 2016/2017,07/02/2017,H,Lille OSC,2:1 (0:0),3
32,Ligue 1 2016/2017,10/02/2017,A,Girondins Bordeaux,3:0 (2:0),3
33,Ligue 1 2016/2017,19/02/2017,H,Toulouse FC,0:0 (0:0),1
34,Ligue 1 2016/2017,26/02/2017,A,Olympique Marseille,5:1 (2:0),3
35,Ligue 1 2016/2017,04/03/2017,H,AS Nancy,1:0 (0:0),3
36,Ligue 1 2016/2017,12/03/2017,A,FC Lorient,2:1 (1:0),3
37,Ligue 1 2016/2017,19/03/2017,H,Olympique Lyon,2:1 (2:1),3
38,Ligue 1 2016/2017,09/04/2017,H,EA Guingamp,4:0 (0:0),3
39,Ligue 1 2016/2017,14/04/2017,A,Angers SCO,2:0 (1:0),3
40,Ligue 1 2016/2017,18/04/2017,A,FC Metz,3:2 (2:0),3
41,Ligue 1 2016/2017,22/04/2017,H,Montpellier HSC,2:0 (1:0),3
42,Ligue 1 2016/2017,30/04/2017,A,OGC Nice,1:3 (0:1),0
43,Coupe de France 2016/2017,07/01/2017,H,SC Bastia,7:0 (2:0),3
44,Coupe de France 2016/2017,01/02/2017,A,Stade Rennes,4:0 (2:0),3
45,Coupe de France 2016/2017,01/03/2017,A,Chamois Niortais,2:0 (0:0),3
46,Coupe de France 2016/2017,05/04/2017,A,US Avranches,4:0 (1:0),3
47,Coupe de France 2016/2017,26/04/2017,H,AS Monaco,5:0 (2:0),3
48,Coupe de la Ligue 2016/2017,14/12/2016,H,Lille OSC,3:1 (1:0),3
49,Coupe de la Ligue 2016/2017,11/01/2017,H,FC Metz,2:0 (1:0),3
50,Coupe de la Ligue 2016/2017,24/01/2017,A,Girondins Bordeaux,4:1 (1:1),3
51,Coupe de la Ligue 2016/2017,01/04/2017,N,AS Monaco,4:1 (2:1),3
52,Trophée des Champions 2016,06/08/2016,N,Olympique Lyon,4:1 (3:0),3
