,match_type,date,home,away,score,points
0,Cup Winners Cup 1998/1999,16/09/1998,H,Maccabi Haifa,1:1 (0:0),1
1,Cup Winners Cup 1998/1999,30/09/1998,A,Maccabi Haifa,2:3 (0:0),0
2,Ligue 1 1998/1999,07/08/1998,A,Girondins Bordeaux,1:3 (0:0),0
3,Ligue 1 1998/1999,14/08/1998,H,SC Bastia,2:0 (1:0),3
4,Ligue 1 1998/1999,21/08/1998,A,RC Strasbourg,1:0 (0:0),3
5,Ligue 1 1998/1999,28/08/1998,H,FC Lorient,1:2 (1:0),0
6,Ligue 1 1998/1999,10/09/1998,A,AS Nancy,0:0 (0:0),1
7,Ligue 1 1998/1999,19/09/1998,H,AS Monaco,1:0 (1:0),3
8,Ligue 1 1998/1999,24/09/1998,A,FC Sochaux,0:1 (0:0),0
9,Ligue 1 1998/1999,03/10/1998,H,RC Lens,0:1 (0:0),0
10,Ligue 1 1998/1999,15/10/1998,A,Olympique Lyon,1:1 (1:0),1
11,Ligue 1 1998/1999,23/10/1998,A,FC Nantes,0:0 (0:0),1
12,Ligue 1 1998/1999,29/10/1998,H,AJ Auxerre,2:0 (1:0),3
13,Ligue 1 1998/1999,06/11/1998,A,Montpellier HSC,1:2 (0:2),0
14,Ligue 1 1998/1999,10/11/1998,H,FC Metz,2:2 (0:1),1
15,Ligue 1 1998/1999,14/11/1998,A,Le Havre AC,4:0 (3:0),3
16,Ligue 1 1998/1999,19/11/1998,H,Stade Rennes,2:1 (1:0),3
17,Ligue 1 1998/1999,28/11/1998,A,Olympique Marseille,0:0 (0:0),1
18,Ligue 1 1998/1999,03/12/1998,H,Toulouse FC,0:0 (0:0),1
19,Ligue 1 1998/1999,11/12/1998,A,SC Bastia,0:2 (0:2),0
20,Ligue 1 1998/1999,15/12/1998,H,RC Strasbourg,0:0 (0:0),1
21,Ligue 1 1998/1999,18/12/1998,A,FC Lorient,0:2 (0:1),0
22,Ligue 1 1998/1999,16/01/1999,H,AS Nancy,1:2 (0:0),0
23,Ligue 1 1998/1999,28/01/1999,A,AS Monaco,1:2 (1:1),0
24,Ligue 1 1998/1999,05/02/1999,H,FC Sochaux,2:1 (1:0),3
25,Ligue 1 1998/1999,12/02/1999,A,RC Lens,1:2 (0:1),0
26,Ligue 1 1998/1999,24/02/1999,H,Olympique Lyon,0:1 (0:0),0
27,Ligue 1 1998/1999,09/03/1999,H,FC Nantes,0:0 (0:0),1
28,Ligue 1 1998/1999,19/03/1999,A,AJ Auxerre,1:0 (1:0),3
29,Ligue 1 1998/1999,02/04/1999,H,Montpellier HSC,0:1 (0:0),0
30,Ligue 1 1998/1999,13/04/1999,A,FC Metz,1:1 (1:0),1
31,Ligue 1 1998/1999,24/04/1999,H,Le Havre AC,3:0 (2:0),3
32,Ligue 1 1998/1999,30/04/1999,A,Stade Rennes,1:2 (0:1),0
33,Ligue 1 1998/1999,03/05/1999,H,Olympique Marseille,2:1 (0:1),3
34,Ligue 1 1998/1999,21/05/1999,A,Toulouse FC,1:2 (1:1),0
35,Ligue 1 1998/1999,28/05/1999,H,Girondins Bordeaux,2:3 (0:1),0
