,match_type,date,home,away,score,points
0,Europa League 2001/2002,18/09/2001,H,Rapid Bucureşti,0:0 (0:0),1
1,Europa League 2001/2002,25/09/2001,A,Rapid Bucureşti,abor.,0
2,Europa League 2001/2002,18/10/2001,H,Rapid Wien,4:0 (2:0),3
3,Europa League 2001/2002,01/11/2001,A,Rapid Wien,2:2 (0:2),1
4,Europa League 2001/2002,22/11/2001,A,Rangers FC,0:0 (0:0),1
5,Europa League 2001/2002,06/12/2001,H,Rangers FC,"3:4 (0:0, 0:0, 0:0) pso",0
6,UI-Cup 2001/2002,01/07/2001,H,FC Jazz Pori,3:0,3
7,UI-Cup 2001/2002,08/07/2001,A,FC Jazz Pori,4:1,3
8,UI-Cup 2001/2002,15/07/2001,A,Tavriya Simferopol,1:0,3
9,UI-Cup 2001/2002,21/07/2001,H,Tavriya Simferopol,4:0,3
10,UI-Cup 2001/2002,25/07/2001,A,KAA Gent,0:0,1
11,UI-Cup 2001/2002,01/08/2001,H,KAA Gent,7:1,3
12,UI-Cup 2001/2002,07/08/2001,H,Brescia Calcio,0:0,1
13,UI-Cup 2001/2002,21/08/2001,A,Brescia Calcio,1:1,1
14,Ligue 1 2001/2002,28/07/2001,H,Lille OSC,0:0 (0:0),1
15,Ligue 1 2001/2002,04/08/2001,A,AJ Auxerre,1:1 (1:0),1
16,Ligue 1 2001/2002,11/08/2001,H,FC Sochaux,1:0 (0:0),3
17,Ligue 1 2001/2002,18/08/2001,A,AS Monaco,2:2 (0:1),1
18,Ligue 1 2001/2002,25/08/2001,H,Stade Rennes,3:0 (0:0),3
19,Ligue 1 2001/2002,08/09/2001,H,RC Lens,2:2 (0:1),1
20,Ligue 1 2001/2002,15/09/2001,A,FC Lorient,1:1 (0:0),1
21,Ligue 1 2001/2002,21/09/2001,H,Montpellier HSC,0:0 (0:0),1
22,Ligue 1 2001/2002,30/09/2001,A,Girondins Bordeaux,0:1 (0:1),0
23,Ligue 1 2001/2002,14/10/2001,H,Olympique Lyon,2:2 (1:2),1
24,Ligue 1 2001/2002,21/10/2001,A,CS Sedan,2:1 (0:0),3
25,Ligue 1 2001/2002,27/10/2001,H,SC Bastia,1:0 (1:0),3
26,Ligue 1 2001/2002,04/11/2001,A,ESTAC Troyes,0:1 (0:0),0
27,Ligue 1 2001/2002,17/11/2001,H,EA Guingamp,1:1 (0:0),1
28,Ligue 1 2001/2002,25/11/2001,A,FC Nantes,2:1 (0:1),3
29,Ligue 1 2001/2002,29/11/2001,H,Olympique Marseille,0:0 (0:0),1
30,Ligue 1 2001/2002,09/12/2001,A,FC Metz,2:0 (0:0),3
31,Ligue 1 2001/2002,19/12/2001,H,AJ Auxerre,0:0 (0:0),1
32,Ligue 1 2001/2002,22/12/2001,A,FC Sochaux,2:0 (2:0),3
33,Ligue 1 2001/2002,05/01/2002,H,AS Monaco,1:2 (1:0),0
34,Ligue 1 2001/2002,12/01/2002,A,Stade Rennes,2:1 (2:0),3
35,Ligue 1 2001/2002,24/01/2002,A,RC Lens,1:1 (0:0),1
36,Ligue 1 2001/2002,30/01/2002,H,FC Lorient,5:0 (3:0),3
37,Ligue 1 2001/2002,02/02/2002,A,Montpellier HSC,0:0 (0:0),1
38,Ligue 1 2001/2002,07/02/2002,H,Girondins Bordeaux,1:0 (0:0),3
39,Ligue 1 2001/2002,17/02/2002,A,Olympique Lyon,0:3 (0:0),0
40,Ligue 1 2001/2002,23/02/2002,H,CS Sedan,3:0 (1:0),3
41,Ligue 1 2001/2002,06/03/2002,A,SC Bastia,1:0 (0:0),3
42,Ligue 1 2001/2002,16/03/2002,H,ESTAC Troyes,3:1 (0:1),3
43,Ligue 1 2001/2002,23/03/2002,A,EA Guingamp,1:0 (1:0),3
44,Ligue 1 2001/2002,06/04/2002,H,FC Nantes,1:1 (0:1),1
45,Ligue 1 2001/2002,12/04/2002,A,Olympique Marseille,0:1 (0:0),0
46,Ligue 1 2001/2002,27/04/2002,H,FC Metz,2:0 (0:0),3
47,Ligue 1 2001/2002,04/05/2002,A,Lille OSC,0:1 (0:0),0
48,Coupe de France 2001/2002,14/12/2001,A,Vendée Luçon,2:0,3
49,Coupe de France 2001/2002,18/01/2002,A,AS Yzeure,1:0,3
50,Coupe de France 2001/2002,09/02/2002,H,Olympique Marseille,7:6 pso,3
51,Coupe de France 2001/2002,08/03/2002,H,FC Lorient,0:1,0
