,match_type,date,home,away,score,points
0,Champions League 2000/2001,13/09/2000,A,Rosenborg BK,1:3 (1:1),0
1,Champions League 2000/2001,19/09/2000,H,Helsingborgs IF,4:1 (1:1),3
2,Champions League 2000/2001,26/09/2000,H,Bayern München,1:0 (0:0),3
3,Champions League 2000/2001,18/10/2000,A,Bayern München,0:2 (0:1),0
4,Champions League 2000/2001,24/10/2000,H,Rosenborg BK,7:2 (4:2),3
5,Champions League 2000/2001,08/11/2000,A,Helsingborgs IF,1:1 (1:0),1
6,Champions League 2000/2001,21/11/2000,H,Deportivo La Coruña,1:3 (1:0),0
7,Champions League 2000/2001,06/12/2000,A,Galatasaray,0:1 (0:0),0
8,Champions League 2000/2001,14/02/2001,A,AC Milan,1:1 (1:1),1
9,Champions League 2000/2001,20/02/2001,H,AC Milan,1:1 (0:0),1
10,Champions League 2000/2001,07/03/2001,A,Deportivo La Coruña,3:4 (2:0),0
11,Champions League 2000/2001,13/03/2001,H,Galatasaray,2:0 (2:0),3
12,Ligue 1 2000/2001,28/07/2000,H,RC Strasbourg,3:1 (1:1),3
13,Ligue 1 2000/2001,05/08/2000,A,Stade Rennes,1:1 (0:1),1
14,Ligue 1 2000/2001,13/08/2000,H,CS Sedan,2:1 (1:1),3
15,Ligue 1 2000/2001,19/08/2000,A,FC Metz,0:1 (0:0),0
16,Ligue 1 2000/2001,27/08/2000,H,SC Bastia,3:1 (2:0),3
17,Ligue 1 2000/2001,06/09/2000,A,ESTAC Troyes,3:5 (2:1),0
18,Ligue 1 2000/2001,09/09/2000,H,AS Saint-Étienne,5:1 (1:0),3
19,Ligue 1 2000/2001,16/09/2000,A,RC Lens,1:1 (0:0),1
20,Ligue 1 2000/2001,23/09/2000,H,FC Nantes,2:1 (1:0),3
21,Ligue 1 2000/2001,30/09/2000,A,EA Guingamp,1:1 (0:0),1
22,Ligue 1 2000/2001,13/10/2000,H,Olympique Marseille,2:0 (0:0),3
23,Ligue 1 2000/2001,21/10/2000,A,Toulouse FC,3:2 (1:2),3
24,Ligue 1 2000/2001,29/10/2000,H,Girondins Bordeaux,1:2 (0:1),0
25,Ligue 1 2000/2001,04/11/2000,A,AJ Auxerre,0:1 (0:0),0
26,Ligue 1 2000/2001,11/11/2000,H,Olympique Lyon,1:1 (1:1),1
27,Ligue 1 2000/2001,18/11/2000,A,AS Monaco,0:2 (0:2),0
28,Ligue 1 2000/2001,28/11/2000,H,Stade Rennes,0:1 (0:1),0
29,Ligue 1 2000/2001,02/12/2000,A,CS Sedan,1:5 (1:1),0
30,Ligue 1 2000/2001,09/12/2000,H,FC Metz,1:0 (0:0),3
31,Ligue 1 2000/2001,13/12/2000,A,Lille OSC,0:2 (0:1),0
32,Ligue 1 2000/2001,17/12/2000,A,SC Bastia,1:1 (1:0),1
33,Ligue 1 2000/2001,21/12/2000,H,ESTAC Troyes,0:0 (0:0),1
34,Ligue 1 2000/2001,13/01/2001,A,AS Saint-Étienne,0:1 (0:0),0
35,Ligue 1 2000/2001,27/01/2001,H,RC Lens,1:0 (1:0),3
36,Ligue 1 2000/2001,03/02/2001,A,FC Nantes,0:1 (0:0),0
37,Ligue 1 2000/2001,06/02/2001,H,EA Guingamp,1:3 (1:2),0
38,Ligue 1 2000/2001,17/02/2001,A,Olympique Marseille,0:1 (0:0),0
39,Ligue 1 2000/2001,03/03/2001,H,Toulouse FC,3:0 (0:0),3
40,Ligue 1 2000/2001,18/03/2001,A,Girondins Bordeaux,0:2 (0:1),0
41,Ligue 1 2000/2001,07/04/2001,H,AJ Auxerre,3:0 (1:0),3
42,Ligue 1 2000/2001,15/04/2001,A,Olympique Lyon,0:2 (0:1),0
43,Ligue 1 2000/2001,28/04/2001,H,AS Monaco,1:1 (0:0),1
44,Ligue 1 2000/2001,12/05/2001,H,Lille OSC,2:2 (0:1),1
45,Ligue 1 2000/2001,19/05/2001,A,RC Strasbourg,2:1 (0:0),3
