,match_type,date,home,away,score,points
0,Ligue 1 2009/2010,08/08/2009,A,Montpellier HSC,1:1 (0:0),1
1,Ligue 1 2009/2010,15/08/2009,H,Le Mans UC 72,3:1 (1:1),3
2,Ligue 1 2009/2010,22/08/2009,A,Valenciennes FC,3:2 (1:0),3
3,Ligue 1 2009/2010,30/08/2009,H,Lille OSC,3:0 (1:0),3
4,Ligue 1 2009/2010,13/09/2009,A,AS Monaco,0:2 (0:0),0
5,Ligue 1 2009/2010,20/09/2009,H,Olympique Lyon,1:1 (1:0),1
6,Ligue 1 2009/2010,26/09/2009,A,FC Lorient,1:1 (1:1),1
7,Ligue 1 2009/2010,03/10/2009,H,AS Nancy,1:1 (1:1),1
8,Ligue 1 2009/2010,18/10/2009,A,Toulouse FC,0:1 (0:0),0
9,Ligue 1 2009/2010,01/11/2009,A,FC Sochaux,4:1 (1:0),3
10,Ligue 1 2009/2010,07/11/2009,H,OGC Nice,0:1 (0:0),0
11,Ligue 1 2009/2010,20/11/2009,A,Olympique Marseille,0:1 (0:1),0
12,Ligue 1 2009/2010,28/11/2009,H,AJ Auxerre,1:0 (0:0),3
13,Ligue 1 2009/2010,02/12/2009,A,US Boulogne,5:2 (0:1),3
14,Ligue 1 2009/2010,05/12/2009,A,Girondins Bordeaux,0:1 (0:1),0
15,Ligue 1 2009/2010,13/12/2009,H,AS Saint-Étienne,3:0 (3:0),3
16,Ligue 1 2009/2010,16/12/2009,H,RC Lens,1:1 (0:0),1
17,Ligue 1 2009/2010,19/12/2009,A,Stade Rennes,0:1 (0:1),0
18,Ligue 1 2009/2010,23/12/2009,H,Grenoble Foot 38,4:0 (2:0),3
19,Ligue 1 2009/2010,16/01/2010,A,Lille OSC,1:3 (0:1),0
20,Ligue 1 2009/2010,20/01/2010,H,AS Monaco,0:1 (0:0),0
21,Ligue 1 2009/2010,31/01/2010,A,Olympique Lyon,1:2 (1:0),0
22,Ligue 1 2009/2010,06/02/2010,H,FC Lorient,0:3 (0:3),0
23,Ligue 1 2009/2010,13/02/2010,A,AS Nancy,0:0 (0:0),1
24,Ligue 1 2009/2010,20/02/2010,H,Toulouse FC,1:0 (1:0),3
25,Ligue 1 2009/2010,28/02/2010,H,Olympique Marseille,0:3 (0:1),0
26,Ligue 1 2009/2010,06/03/2010,A,RC Lens,1:1 (0:0),1
27,Ligue 1 2009/2010,13/03/2010,H,FC Sochaux,4:1 (3:0),3
28,Ligue 1 2009/2010,20/03/2010,A,OGC Nice,0:1 (0:0),0
29,Ligue 1 2009/2010,28/03/2010,H,US Boulogne,3:0 (2:0),3
30,Ligue 1 2009/2010,04/04/2010,A,AJ Auxerre,1:1 (1:1),1
31,Ligue 1 2009/2010,10/04/2010,H,Girondins Bordeaux,3:1 (1:0),3
32,Ligue 1 2009/2010,18/04/2010,A,AS Saint-Étienne,0:0 (0:0),1
33,Ligue 1 2009/2010,24/04/2010,H,Stade Rennes,1:1 (0:1),1
34,Ligue 1 2009/2010,27/04/2010,A,Grenoble Foot 38,0:4 (0:2),0
35,Ligue 1 2009/2010,05/05/2010,H,Valenciennes FC,2:2 (1:0),1
36,Ligue 1 2009/2010,08/05/2010,A,Le Mans UC 72,0:1 (0:1),0
37,Ligue 1 2009/2010,15/05/2010,H,Montpellier HSC,1:3 (0:1),0
38,Coupe de France 2009/2010,10/01/2010,H,CM Aubervilliers,5:0 (3:0),3
39,Coupe de France 2009/2010,24/01/2010,H,Évian Thonon Gaillard,3:1 (1:0),3
40,Coupe de France 2009/2010,09/02/2010,A,Vesoul HSF,1:0 (1:0),3
41,Coupe de France 2009/2010,23/03/2010,A,AJ Auxerre,"6:5 (0:0, 0:0, 0:0) pso",3
42,Coupe de France 2009/2010,14/04/2010,A,US Quevilly,1:0 (0:0),3
43,Coupe de France 2009/2010,01/05/2010,N,AS Monaco,1:0 aet,3
44,Coupe de la Ligue 2009/2010,23/09/2009,A,US Boulogne,1:0 (0:0),3
45,Coupe de la Ligue 2009/2010,13/01/2010,A,EA Guingamp,0:1 (0:0),0
