,match_type,date,home,away,score,points
0,Champions League 2002/2003,17/09/2002,H,Liverpool FC,2:0 (2:0),3
1,Champions League 2002/2003,25/09/2002,A,Spartak Moskva,3:0 (1:0),3
2,Champions League 2002/2003,02/10/2002,H,FC Basel,6:2 (4:0),3
3,Champions League 2002/2003,22/10/2002,A,FC Basel,2:2 (1:1),1
4,Champions League 2002/2003,30/10/2002,A,Liverpool FC,1:0 (1:0),3
5,Champions League 2002/2003,12/11/2002,H,Spartak Moskva,3:0 (1:0),3
6,Champions League 2002/2003,27/11/2002,H,AFC Ajax,1:1 (0:0),1
7,Champions League 2002/2003,10/12/2002,A,Arsenal FC,0:0 (0:0),1
8,Champions League 2002/2003,18/02/2003,A,AS Roma,1:0 (0:0),3
9,Champions League 2002/2003,26/02/2003,H,AS Roma,0:3 (0:3),0
10,Champions League 2002/2003,11/03/2003,A,AFC Ajax,1:1 (1:0),1
11,Champions League 2002/2003,19/03/2003,H,Arsenal FC,2:1 (1:0),3
12,Champions League 2002/2003,09/04/2003,A,Inter,0:1 (0:1),0
13,Champions League 2002/2003,22/04/2003,H,Inter,2:1 (1:1),3
14,Primera División 2002/2003,01/09/2002,A,RCD Mallorca,2:0 (1:0),3
15,Primera División 2002/2003,14/09/2002,H,Recreativo Huelva,3:0 (1:0),3
16,Primera División 2002/2003,22/09/2002,A,Málaga CF,2:2 (0:2),1
17,Primera División 2002/2003,29/09/2002,H,Rayo Vallecano,3:0 (2:0),3
18,Primera División 2002/2003,06/10/2002,H,Celta Vigo,0:1 (0:0),0
19,Primera División 2002/2003,19/10/2002,A,Atlético Madrid,1:1 (1:0),1
20,Primera División 2002/2003,26/10/2002,H,Athletic Bilbao,5:1 (4:0),3
21,Primera División 2002/2003,03/11/2002,A,Espanyol Barcelona,1:0 (0:0),3
22,Primera División 2002/2003,09/11/2002,H,Real Betis,1:1 (0:0),1
23,Primera División 2002/2003,17/11/2002,A,CA Osasuna,0:1 (0:1),0
24,Primera División 2002/2003,24/11/2002,H,Real Valladolid,2:0 (2:0),3
25,Primera División 2002/2003,01/12/2002,A,CD Alavés,0:0 (0:0),1
26,Primera División 2002/2003,07/12/2002,H,Racing Santander,2:0 (1:0),3
27,Primera División 2002/2003,14/12/2002,A,Villarreal CF,2:0 (0:0),3
28,Primera División 2002/2003,22/12/2002,H,Deportivo La Coruña,0:1 (0:1),0
29,Primera División 2002/2003,05/01/2003,A,Real Madrid,1:4 (0:1),0
30,Primera División 2002/2003,11/01/2003,H,Real Sociedad,2:2 (1:0),1
31,Primera División 2002/2003,18/01/2003,A,FC Barcelona,4:2 (2:1),3
32,Primera División 2002/2003,26/01/2003,H,Sevilla FC,1:0 (1:0),3
33,Primera División 2002/2003,02/02/2003,H,RCD Mallorca,1:0 (0:0),3
34,Primera División 2002/2003,09/02/2003,A,Recreativo Huelva,1:1 (0:1),1
35,Primera División 2002/2003,15/02/2003,H,Málaga CF,2:0 (0:0),3
36,Primera División 2002/2003,23/02/2003,A,Rayo Vallecano,4:0 (3:0),3
37,Primera División 2002/2003,02/03/2003,A,Celta Vigo,1:1 (1:1),1
38,Primera División 2002/2003,08/03/2003,H,Atlético Madrid,0:1 (0:0),0
39,Primera División 2002/2003,16/03/2003,A,Athletic Bilbao,0:1 (0:1),0
40,Primera División 2002/2003,23/03/2003,H,Espanyol Barcelona,1:1 (0:1),1
41,Primera División 2002/2003,05/04/2003,A,Real Betis,0:2 (0:1),0
42,Primera División 2002/2003,13/04/2003,H,CA Osasuna,1:0 (1:0),3
43,Primera División 2002/2003,19/04/2003,A,Real Valladolid,0:1 (0:0),0
44,Primera División 2002/2003,27/04/2003,H,CD Alavés,3:0 (1:0),3
45,Primera División 2002/2003,04/05/2003,A,Racing Santander,1:2 (1:2),0
46,Primera División 2002/2003,11/05/2003,H,Villarreal CF,1:2 (0:2),0
47,Primera División 2002/2003,17/05/2003,A,Deportivo La Coruña,2:1 (1:0),3
48,Primera División 2002/2003,24/05/2003,H,Real Madrid,1:2 (1:1),0
49,Primera División 2002/2003,01/06/2003,A,Real Sociedad,1:1 (1:1),1
50,Primera División 2002/2003,15/06/2003,H,FC Barcelona,1:3 (0:1),0
51,Primera División 2002/2003,21/06/2003,A,Sevilla FC,3:0 (2:0),3
52,Copa del Rey 2002/2003,11/09/2002,A,Gimnàstic,"5:4 (0:0, 0:0, 0:0) pso",3
53,Copa del Rey 2002/2003,06/11/2002,A,Alicante CF,"4:5 (0:0, 1:1, 3:3) pso",0
54,Supercopa 2002,18/08/2002,A,Deportivo La Coruña,0:3 (0:3),0
55,Supercopa 2002,25/08/2002,H,Deportivo La Coruña,0:1 (0:0),0
