,match_type,date,home,away,score,points
0,Europa League 2009/2010,17/09/2009,A,Lille OSC,1:1 (0:0),1
1,Europa League 2009/2010,01/10/2009,H,Genoa CFC,3:2 (0:1),3
2,Europa League 2009/2010,22/10/2009,H,Slavia Praha,1:1 (0:1),1
3,Europa League 2009/2010,05/11/2009,A,Slavia Praha,2:2 (1:0),1
4,Europa League 2009/2010,02/12/2009,H,Lille OSC,3:1 (2:0),3
5,Europa League 2009/2010,17/12/2009,A,Genoa CFC,2:1 (1:0),3
6,Europa League 2009/2010,18/02/2010,A,Club Brugge KV,0:1 (0:0),0
7,Europa League 2009/2010,25/02/2010,H,Club Brugge KV,"3:0 (1:0, 1:0) aet",3
8,Europa League 2009/2010,11/03/2010,H,Werder Bremen,1:1 (0:1),1
9,Europa League 2009/2010,18/03/2010,A,Werder Bremen,4:4 (3:1),1
10,Europa League 2009/2010,01/04/2010,H,Atlético Madrid,2:2 (0:0),1
11,Europa League 2009/2010,08/04/2010,A,Atlético Madrid,0:0 (0:0),1
12,Europa League Qual. 2009/2010,20/08/2009,A,Stabæk IF,3:0 (2:0),3
13,Europa League Qual. 2009/2010,27/08/2009,H,Stabæk IF,4:1 (2:1),3
14,Primera División 2009/2010,30/08/2009,H,Sevilla FC,2:0 (0:0),3
15,Primera División 2009/2010,13/09/2009,A,Real Valladolid,4:2 (3:1),3
16,Primera División 2009/2010,20/09/2009,H,Sporting Gijón,2:2 (1:1),1
17,Primera División 2009/2010,23/09/2009,A,Getafe CF,1:3 (1:2),0
18,Primera División 2009/2010,26/09/2009,H,Atlético Madrid,2:2 (2:1),1
19,Primera División 2009/2010,04/10/2009,A,Racing Santander,1:0 (0:0),3
20,Primera División 2009/2010,17/10/2009,H,FC Barcelona,0:0 (0:0),1
21,Primera División 2009/2010,25/10/2009,A,UD Almería,3:0 (0:0),3
22,Primera División 2009/2010,01/11/2009,A,Málaga CF,1:0 (0:0),3
23,Primera División 2009/2010,08/11/2009,H,Real Zaragoza,3:1 (3:0),3
24,Primera División 2009/2010,22/11/2009,A,CA Osasuna,3:1 (2:0),3
25,Primera División 2009/2010,28/11/2009,H,RCD Mallorca,1:1 (0:0),1
26,Primera División 2009/2010,06/12/2009,A,Athletic Bilbao,2:1 (0:0),3
27,Primera División 2009/2010,12/12/2009,H,Real Madrid,2:3 (0:0),0
28,Primera División 2009/2010,20/12/2009,A,Deportivo La Coruña,0:0 (0:0),1
29,Primera División 2009/2010,02/01/2010,H,Espanyol Barcelona,1:0 (0:0),3
30,Primera División 2009/2010,10/01/2010,A,Xerez CD,3:1 (2:1),3
31,Primera División 2009/2010,17/01/2010,H,Villarreal CF,4:1 (2:0),3
32,Primera División 2009/2010,24/01/2010,A,CD Tenerife,0:0 (0:0),1
33,Primera División 2009/2010,31/01/2010,A,Sevilla FC,1:2 (0:1),0
34,Primera División 2009/2010,06/02/2010,H,Real Valladolid,2:0 (2:0),3
35,Primera División 2009/2010,13/02/2010,A,Sporting Gijón,1:1 (0:1),1
36,Primera División 2009/2010,22/02/2010,H,Getafe CF,2:1 (1:0),3
37,Primera División 2009/2010,28/02/2010,A,Atlético Madrid,1:4 (1:1),0
38,Primera División 2009/2010,08/03/2010,H,Racing Santander,0:0 (0:0),1
39,Primera División 2009/2010,14/03/2010,A,FC Barcelona,0:3 (0:0),0
40,Primera División 2009/2010,21/03/2010,H,UD Almería,2:0 (0:0),3
41,Primera División 2009/2010,24/03/2010,H,Málaga CF,1:0 (1:0),3
42,Primera División 2009/2010,27/03/2010,A,Real Zaragoza,0:3 (0:1),0
43,Primera División 2009/2010,04/04/2010,H,CA Osasuna,3:0 (0:0),3
44,Primera División 2009/2010,11/04/2010,A,RCD Mallorca,2:3 (0:2),0
45,Primera División 2009/2010,15/04/2010,H,Athletic Bilbao,2:0 (1:0),3
46,Primera División 2009/2010,18/04/2010,A,Real Madrid,0:2 (0:1),0
47,Primera División 2009/2010,24/04/2010,H,Deportivo La Coruña,1:0 (1:0),3
48,Primera División 2009/2010,01/05/2010,A,Espanyol Barcelona,2:0 (0:0),3
49,Primera División 2009/2010,04/05/2010,H,Xerez CD,3:1 (1:1),3
50,Primera División 2009/2010,08/05/2010,A,Villarreal CF,0:2 (0:2),0
51,Primera División 2009/2010,16/05/2010,H,CD Tenerife,1:0 (0:0),3
52,Copa del Rey 2009/2010,28/10/2009,A,CD Alcoyano,1:0 (1:0),3
53,Copa del Rey 2009/2010,10/11/2009,H,CD Alcoyano,2:2 (2:1),1
54,Copa del Rey 2009/2010,06/01/2010,H,Deportivo La Coruña,1:2 (0:0),0
55,Copa del Rey 2009/2010,13/01/2010,A,Deportivo La Coruña,2:2 (2:0),1
