,match_type,date,home,away,score,points
0,Champions League 2011/2012,13/09/2011,A,KRC Genk,0:0 (0:0),1
1,Champions League 2011/2012,28/09/2011,H,Chelsea FC,1:1 (0:0),1
2,Champions League 2011/2012,19/10/2011,A,Bayer Leverkusen,1:2 (1:0),0
3,Champions League 2011/2012,01/11/2011,H,Bayer Leverkusen,3:1 (1:1),3
4,Champions League 2011/2012,23/11/2011,H,KRC Genk,7:0 (4:0),3
5,Champions League 2011/2012,06/12/2011,A,Chelsea FC,0:3 (0:2),0
6,Europa League 2011/2012,16/02/2012,A,Stoke City,1:0 (1:0),3
7,Europa League 2011/2012,23/02/2012,H,Stoke City,1:0 (1:0),3
8,Europa League 2011/2012,08/03/2012,H,PSV Eindhoven,4:2 (3:0),3
9,Europa League 2011/2012,15/03/2012,A,PSV Eindhoven,1:1 (0:0),1
10,Europa League 2011/2012,29/03/2012,A,AZ Alkmaar,1:2 (0:1),0
11,Europa League 2011/2012,05/04/2012,H,AZ Alkmaar,4:0 (2:0),3
12,Europa League 2011/2012,19/04/2012,A,Atlético Madrid,2:4 (1:1),0
13,Europa League 2011/2012,26/04/2012,H,Atlético Madrid,0:1 (0:0),0
14,Primera División 2011/2012,27/08/2011,H,Racing Santander,4:3 (1:2),3
15,Primera División 2011/2012,10/09/2011,H,Atlético Madrid,1:0 (0:0),3
16,Primera División 2011/2012,17/09/2011,A,Sporting Gijón,1:0 (1:0),3
17,Primera División 2011/2012,21/09/2011,H,FC Barcelona,2:2 (2:1),1
18,Primera División 2011/2012,24/09/2011,A,Sevilla FC,0:1 (0:1),0
19,Primera División 2011/2012,01/10/2011,H,Granada CF,1:0 (1:0),3
20,Primera División 2011/2012,15/10/2011,A,RCD Mallorca,1:1 (1:0),1
21,Primera División 2011/2012,23/10/2011,H,Athletic Bilbao,1:1 (0:0),1
22,Primera División 2011/2012,26/10/2011,A,Real Zaragoza,1:0 (0:0),3
23,Primera División 2011/2012,29/10/2011,H,Getafe CF,3:1 (2:1),3
24,Primera División 2011/2012,05/11/2011,A,Levante UD,2:0 (1:0),3
25,Primera División 2011/2012,19/11/2011,H,Real Madrid,2:3 (0:1),0
26,Primera División 2011/2012,26/11/2011,A,Rayo Vallecano,2:1 (1:0),3
27,Primera División 2011/2012,03/12/2011,H,Espanyol Barcelona,2:1 (1:0),3
28,Primera División 2011/2012,10/12/2011,A,Real Betis,1:2 (0:0),0
29,Primera División 2011/2012,18/12/2011,H,Málaga CF,2:0 (1:0),3
30,Primera División 2011/2012,08/01/2012,A,Villarreal CF,2:2 (1:2),1
31,Primera División 2011/2012,14/01/2012,H,Real Sociedad,0:1 (0:0),0
32,Primera División 2011/2012,22/01/2012,A,CA Osasuna,1:1 (0:0),1
33,Primera División 2011/2012,29/01/2012,A,Racing Santander,2:2 (0:1),1
34,Primera División 2011/2012,05/02/2012,A,Atlético Madrid,0:0 (0:0),1
35,Primera División 2011/2012,12/02/2012,H,Sporting Gijón,4:0 (1:0),3
36,Primera División 2011/2012,19/02/2012,A,FC Barcelona,1:5 (1:2),0
37,Primera División 2011/2012,26/02/2012,H,Sevilla FC,1:2 (1:1),0
38,Primera División 2011/2012,04/03/2012,A,Granada CF,1:0 (1:0),3
39,Primera División 2011/2012,11/03/2012,H,RCD Mallorca,2:2 (2:0),1
40,Primera División 2011/2012,18/03/2012,A,Athletic Bilbao,3:0 (1:0),3
41,Primera División 2011/2012,21/03/2012,H,Real Zaragoza,1:2 (1:1),0
42,Primera División 2011/2012,24/03/2012,A,Getafe CF,1:3 (1:3),0
43,Primera División 2011/2012,01/04/2012,H,Levante UD,1:1 (1:0),1
44,Primera División 2011/2012,08/04/2012,A,Real Madrid,0:0 (0:0),1
45,Primera División 2011/2012,11/04/2012,H,Rayo Vallecano,4:1 (1:0),3
46,Primera División 2011/2012,15/04/2012,A,Espanyol Barcelona,0:4 (0:2),0
47,Primera División 2011/2012,22/04/2012,H,Real Betis,4:0 (1:0),3
48,Primera División 2011/2012,29/04/2012,A,Málaga CF,0:1 (0:1),0
49,Primera División 2011/2012,02/05/2012,H,CA Osasuna,4:0 (0:0),3
50,Primera División 2011/2012,05/05/2012,H,Villarreal CF,1:0 (0:0),3
51,Primera División 2011/2012,12/05/2012,A,Real Sociedad,0:1 (0:0),0
52,Copa del Rey 2011/2012,13/12/2011,A,Cádiz CF,0:0 (0:0),1
53,Copa del Rey 2011/2012,22/12/2011,H,Cádiz CF,4:0 (3:0),3
54,Copa del Rey 2011/2012,05/01/2012,H,Sevilla FC,1:0 (1:0),3
55,Copa del Rey 2011/2012,11/01/2012,A,Sevilla FC,1:2 (0:0),0
56,Copa del Rey 2011/2012,19/01/2012,H,Levante UD,4:1 (3:1),3
57,Copa del Rey 2011/2012,26/01/2012,A,Levante UD,3:0 (2:0),3
58,Copa del Rey 2011/2012,01/02/2012,H,FC Barcelona,1:1 (1:1),1
59,Copa del Rey 2011/2012,08/02/2012,A,FC Barcelona,0:2 (0:1),0
