,match_type,date,home,away,score,points
0,Serie A 2014/2015,31/08/2014,H,Lazio Roma,3:1 (1:0),3
1,Serie A 2014/2015,14/09/2014,A,Parma FC,5:4 (3:1),3
2,Serie A 2014/2015,20/09/2014,H,Juventus,0:1 (0:0),0
3,Serie A 2014/2015,23/09/2014,A,Empoli FC,2:2 (1:2),1
4,Serie A 2014/2015,28/09/2014,A,AC Cesena,1:1 (1:1),1
5,Serie A 2014/2015,04/10/2014,H,Chievo Verona,2:0 (0:0),3
6,Serie A 2014/2015,19/10/2014,A,Hellas Verona,3:1 (2:0),3
7,Serie A 2014/2015,26/10/2014,H,ACF Fiorentina,1:1 (1:0),1
8,Serie A 2014/2015,29/10/2014,A,Cagliari Calcio,1:1 (1:1),1
9,Serie A 2014/2015,02/11/2014,H,US Palermo,0:2 (0:2),0
10,Serie A 2014/2015,08/11/2014,A,Sampdoria,2:2 (1:0),1
11,Serie A 2014/2015,23/11/2014,H,Inter,1:1 (1:0),1
12,Serie A 2014/2015,30/11/2014,H,Udinese Calcio,2:0 (0:0),3
13,Serie A 2014/2015,07/12/2014,A,Genoa CFC,0:1 (0:1),0
14,Serie A 2014/2015,14/12/2014,H,SSC Napoli,2:0 (1:0),3
15,Serie A 2014/2015,20/12/2014,A,AS Roma,0:0 (0:0),1
16,Serie A 2014/2015,06/01/2015,H,Sassuolo Calcio,1:2 (1:1),0
17,Serie A 2014/2015,10/01/2015,A,Torino FC,1:1 (1:0),1
18,Serie A 2014/2015,18/01/2015,H,Atalanta,0:1 (0:1),0
19,Serie A 2014/2015,24/01/2015,A,Lazio Roma,1:3 (1:0),0
20,Serie A 2014/2015,01/02/2015,H,Parma FC,3:1 (1:1),3
21,Serie A 2014/2015,07/02/2015,A,Juventus,1:3 (1:2),0
22,Serie A 2014/2015,15/02/2015,H,Empoli FC,1:1 (1:0),1
23,Serie A 2014/2015,22/02/2015,H,AC Cesena,2:0 (1:0),3
24,Serie A 2014/2015,28/02/2015,A,Chievo Verona,0:0 (0:0),1
25,Serie A 2014/2015,07/03/2015,H,Hellas Verona,2:2 (1:1),1
26,Serie A 2014/2015,16/03/2015,A,ACF Fiorentina,1:2 (0:0),0
27,Serie A 2014/2015,21/03/2015,H,Cagliari Calcio,3:1 (1:0),3
28,Serie A 2014/2015,04/04/2015,A,US Palermo,2:1 (1:0),3
29,Serie A 2014/2015,12/04/2015,H,Sampdoria,1:1 (0:0),1
30,Serie A 2014/2015,19/04/2015,A,Inter,0:0 (0:0),1
31,Serie A 2014/2015,25/04/2015,A,Udinese Calcio,1:2 (0:0),0
32,Serie A 2014/2015,29/04/2015,H,Genoa CFC,1:3 (0:1),0
33,Serie A 2014/2015,03/05/2015,A,SSC Napoli,0:3 (0:0),0
34,Serie A 2014/2015,09/05/2015,H,AS Roma,2:1 (1:0),3
35,Serie A 2014/2015,17/05/2015,A,Sassuolo Calcio,2:3 (1:2),0
36,Serie A 2014/2015,24/05/2015,H,Torino FC,3:0 (1:0),3
37,Serie A 2014/2015,30/05/2015,A,Atalanta,3:1 (2:1),3
38,Coppa Italia 2014/2015,13/01/2015,H,Sassuolo Calcio,2:1 (1:0),3
39,Coppa Italia 2014/2015,27/01/2015,H,Lazio Roma,0:1 (0:1),0
