,match_type,date,home,away,score,points
0,Serie A 1998/1999,11/09/1998,H,Bologna FC,3:0 (1:0),3
1,Serie A 1998/1999,19/09/1998,A,Salernitana Sport,2:1 (0:0),3
2,Serie A 1998/1999,25/09/1998,H,ACF Fiorentina,1:3 (0:1),0
3,Serie A 1998/1999,03/10/1998,A,AC Venezia,2:0 (1:0),3
4,Serie A 1998/1999,17/10/1998,A,Cagliari Calcio,0:1 (0:1),0
5,Serie A 1998/1999,24/10/1998,H,AS Roma,3:2 (1:1),3
6,Serie A 1998/1999,31/10/1998,A,Piacenza Calcio,1:1 (0:1),1
7,Serie A 1998/1999,07/11/1998,H,Inter,2:2 (1:1),1
8,Serie A 1998/1999,14/11/1998,A,AS Bari,0:0 (0:0),1
9,Serie A 1998/1999,21/11/1998,H,Lazio Roma,1:0 (0:0),3
10,Serie A 1998/1999,28/11/1998,A,Parma AC,0:4 (0:2),0
11,Serie A 1998/1999,05/12/1998,H,Udinese Calcio,3:0 (2:0),3
12,Serie A 1998/1999,12/12/1998,H,Vicenza Calcio,1:0 (0:0),3
13,Serie A 1998/1999,19/12/1998,A,Sampdoria,2:2 (1:0),1
14,Serie A 1998/1999,05/01/1999,H,Juventus,1:1 (1:0),1
15,Serie A 1998/1999,09/01/1999,A,Empoli FC,1:1 (0:0),1
16,Serie A 1998/1999,16/01/1999,H,AC Perugia,2:1 (2:0),3
17,Serie A 1998/1999,23/01/1999,A,Bologna FC,3:2 (1:2),3
18,Serie A 1998/1999,30/01/1999,H,Salernitana Sport,3:2 (2:2),3
19,Serie A 1998/1999,06/02/1999,A,ACF Fiorentina,0:0 (0:0),1
20,Serie A 1998/1999,13/02/1999,H,AC Venezia,2:1 (1:0),3
21,Serie A 1998/1999,20/02/1999,H,Cagliari Calcio,1:0 (0:0),3
22,Serie A 1998/1999,26/02/1999,A,AS Roma,0:1 (0:0),0
23,Serie A 1998/1999,06/03/1999,H,Piacenza Calcio,1:0 (1:0),3
24,Serie A 1998/1999,12/03/1999,A,Inter,2:2 (1:1),1
25,Serie A 1998/1999,20/03/1999,H,AS Bari,2:2 (1:1),1
26,Serie A 1998/1999,02/04/1999,A,Lazio Roma,0:0 (0:0),1
27,Serie A 1998/1999,10/04/1999,H,Parma AC,2:1 (0:1),3
28,Serie A 1998/1999,17/04/1999,A,Udinese Calcio,5:1 (3:0),3
29,Serie A 1998/1999,24/04/1999,A,Vicenza Calcio,2:0 (1:0),3
30,Serie A 1998/1999,01/05/1999,H,Sampdoria,3:2 (1:0),3
31,Serie A 1998/1999,08/05/1999,A,Juventus,2:0 (0:0),3
32,Serie A 1998/1999,14/05/1999,H,Empoli FC,4:0 (1:0),3
33,Serie A 1998/1999,22/05/1999,A,AC Perugia,2:1 (2:1),3
34,Coppa Italia 1998/1999,07/09/1998,A,Torino FC,0:2,0
35,Coppa Italia 1998/1999,22/09/1998,H,Torino FC,3:0,3
36,Coppa Italia 1998/1999,28/10/1998,A,Lazio Roma,1:3,0
37,Coppa Italia 1998/1999,10/11/1998,H,Lazio Roma,1:1,1
