,match_type,date,home,away,score,points
0,Champions League 1988/1989,06/09/1988,A,Vitosha Sofia,2:0 (1:0),3
1,Champions League 1988/1989,06/10/1988,H,Vitosha Sofia,5:2 (3:1),3
2,Champions League 1988/1989,25/10/1988,H,Crvena Zvezda,1:1 (0:0),1
3,Champions League 1988/1989,09/11/1988,A,Crvena Zvezda,"4:2 (1:1, 1:1, 1:1) pso",3
4,Champions League 1988/1989,28/02/1989,A,Werder Bremen,0:0 (0:0),1
5,Champions League 1988/1989,14/03/1989,H,Werder Bremen,1:0 (1:0),3
6,Champions League 1988/1989,04/04/1989,A,Real Madrid,1:1 (0:1),1
7,Champions League 1988/1989,18/04/1989,H,Real Madrid,5:0 (3:0),3
8,Champions League 1988/1989,24/05/1989,N,Steaua Bucureşti,4:0 (3:0),3
9,Serie A 1988/1989,09/10/1988,H,ACF Fiorentina,4:0 (1:0),3
10,Serie A 1988/1989,16/10/1988,A,Pescara Calcio,3:1 (1:0),3
11,Serie A 1988/1989,23/10/1988,H,Lazio Roma,0:0 (0:0),1
12,Serie A 1988/1989,29/10/1988,A,Juventus,0:0 (0:0),1
13,Serie A 1988/1989,05/11/1988,A,Hellas Verona,2:1 (1:0),3
14,Serie A 1988/1989,19/11/1988,H,Atalanta,1:2 (0:0),0
15,Serie A 1988/1989,21/11/1988,A,AS Roma,3:1 (2:1),3
16,Serie A 1988/1989,26/11/1988,A,SSC Napoli,1:4 (0:2),0
17,Serie A 1988/1989,03/12/1988,H,US Lecce,2:0 (1:0),3
18,Serie A 1988/1989,10/12/1988,H,Inter,0:1 (0:1),0
19,Serie A 1988/1989,17/12/1988,A,Torino FC,2:2 (1:1),1
20,Serie A 1988/1989,30/12/1988,H,Sampdoria,0:0 (0:0),1
21,Serie A 1988/1989,07/01/1989,A,AC Cesena,0:1 (0:0),0
22,Serie A 1988/1989,14/01/1989,H,Calcio Como,4:0 (1:0),3
23,Serie A 1988/1989,28/01/1989,H,Pisa SC,0:0 (0:0),1
24,Serie A 1988/1989,04/02/1989,A,Ascoli Calcio,2:0 (1:0),3
25,Serie A 1988/1989,11/02/1989,H,Bologna FC,1:1 (0:0),1
26,Serie A 1988/1989,18/02/1989,A,ACF Fiorentina,2:0 (1:0),3
27,Serie A 1988/1989,25/02/1989,H,Pescara Calcio,6:1 (1:0),3
28,Serie A 1988/1989,04/03/1989,A,Lazio Roma,1:1 (1:1),1
29,Serie A 1988/1989,11/03/1989,H,Juventus,4:0 (2:0),3
30,Serie A 1988/1989,18/03/1989,H,Hellas Verona,1:1 (1:1),1
31,Serie A 1988/1989,01/04/1989,A,Atalanta,2:1 (1:1),3
32,Serie A 1988/1989,08/04/1989,H,SSC Napoli,0:0 (0:0),1
33,Serie A 1988/1989,15/04/1989,A,US Lecce,1:1 (1:1),1
34,Serie A 1988/1989,29/04/1989,A,Inter,0:0 (0:0),1
35,Serie A 1988/1989,06/05/1989,H,Torino FC,2:1 (0:0),3
36,Serie A 1988/1989,13/05/1989,A,Sampdoria,1:1 (1:1),1
37,Serie A 1988/1989,20/05/1989,H,AC Cesena,0:0 (0:0),1
38,Serie A 1988/1989,27/05/1989,A,Calcio Como,1:1 (1:1),1
39,Serie A 1988/1989,03/06/1989,H,AS Roma,4:1 (1:1),3
40,Serie A 1988/1989,10/06/1989,A,Pisa SC,2:0 (1:0),3
41,Serie A 1988/1989,17/06/1989,H,Ascoli Calcio,5:1 (3:0),3
42,Serie A 1988/1989,24/06/1989,A,Bologna FC,4:1 (2:0),3
43,Coppa Italia 1988/1989,20/08/1988,H,Licata,2:0,3
44,Coppa Italia 1988/1989,23/08/1988,A,A.C.R. Messina,1:1,1
45,Coppa Italia 1988/1989,27/08/1988,A,Pescara Calcio,2:1,3
46,Coppa Italia 1988/1989,29/08/1988,A,Campobasso,3:1,3
47,Coppa Italia 1988/1989,02/09/1988,H,Lazio Roma,2:1,3
48,Coppa Italia 1988/1989,13/09/1988,A,Sambenedettese,3:0,3
49,Coppa Italia 1988/1989,20/09/1988,H,Hellas Verona,1:1,1
50,Coppa Italia 1988/1989,28/09/1988,A,Torino FC,0:1,0
51,Supercoppa 1988,13/06/1989,H,Sampdoria,3:1,3
