,match_type,date,home,away,score,points
0,Premier League 1990/1991,24/08/1990,A,Sheffield United,3:1 (0:0),3
1,Premier League 1990/1991,27/08/1990,H,Nottingham Forest,2:0 (0:0),3
2,Premier League 1990/1991,31/08/1990,H,Aston Villa,2:1 (1:1),3
3,Premier League 1990/1991,07/09/1990,A,Wimbledon FC,2:1 (2:0),3
4,Premier League 1990/1991,15/09/1990,H,Manchester United,4:0 (3:0),3
5,Premier League 1990/1991,21/09/1990,A,Everton FC,3:2 (2:0),3
6,Premier League 1990/1991,28/09/1990,A,Sunderland AFC,1:0 (1:0),3
7,Premier League 1990/1991,06/10/1990,H,Derby County,2:0 (1:0),3
8,Premier League 1990/1991,20/10/1990,A,Norwich City,1:1 (1:1),1
9,Premier League 1990/1991,27/10/1990,H,Chelsea FC,2:0 (2:0),3
10,Premier League 1990/1991,03/11/1990,A,Tottenham Hotspur,3:1 (1:0),3
11,Premier League 1990/1991,09/11/1990,H,Luton Town,4:0 (3:0),3
12,Premier League 1990/1991,16/11/1990,A,Coventry City,1:0 (0:0),3
13,Premier League 1990/1991,23/11/1990,H,Manchester City,2:2 (0:0),1
14,Premier League 1990/1991,01/12/1990,A,Arsenal FC,0:3 (0:1),0
15,Premier League 1990/1991,14/12/1990,H,Sheffield United,2:0 (0:0),3
16,Premier League 1990/1991,21/12/1990,H,Southampton FC,3:2 (2:1),3
17,Premier League 1990/1991,25/12/1990,A,Queens Park Rangers,1:1 (0:0),1
18,Premier League 1990/1991,29/12/1990,A,Crystal Palace,0:1 (0:1),0
19,Premier League 1990/1991,31/12/1990,H,Leeds United,3:0 (2:0),3
20,Premier League 1990/1991,11/01/1991,A,Aston Villa,0:0 (0:0),1
21,Premier League 1990/1991,18/01/1991,H,Wimbledon FC,1:1 (1:0),1
22,Premier League 1990/1991,02/02/1991,A,Manchester United,1:1 (1:1),1
23,Premier League 1990/1991,08/02/1991,H,Everton FC,3:1 (3:1),3
24,Premier League 1990/1991,22/02/1991,A,Luton Town,1:3 (1:0),0
25,Premier League 1990/1991,02/03/1991,H,Arsenal FC,0:1 (0:0),0
26,Premier League 1990/1991,08/03/1991,A,Manchester City,3:0 (3:0),3
27,Premier League 1990/1991,15/03/1991,H,Sunderland AFC,2:1 (2:1),3
28,Premier League 1990/1991,22/03/1991,A,Derby County,7:1 (3:1),3
29,Premier League 1990/1991,29/03/1991,H,Queens Park Rangers,1:3 (0:2),0
30,Premier League 1990/1991,31/03/1991,A,Southampton FC,0:1 (0:1),0
31,Premier League 1990/1991,08/04/1991,H,Coventry City,1:1 (1:1),1
32,Premier League 1990/1991,12/04/1991,A,Leeds United,5:4 (4:0),3
33,Premier League 1990/1991,19/04/1991,H,Norwich City,3:0 (2:0),3
34,Premier League 1990/1991,22/04/1991,H,Crystal Palace,3:0 (1:0),3
35,Premier League 1990/1991,03/05/1991,A,Chelsea FC,2:4 (0:2),0
36,Premier League 1990/1991,05/05/1991,A,Nottingham Forest,1:2 (0:1),0
37,Premier League 1990/1991,10/05/1991,H,Tottenham Hotspur,2:0 (1:0),3
38,FA Cup 1990/1991,04/01/1991,A,Blackburn Rovers,1:1,1
39,FA Cup 1990/1991,07/01/1991,H,Blackburn Rovers,3:0,3
40,FA Cup 1990/1991,25/01/1991,H,Brighton & Hove Albion,2:2,1
41,FA Cup 1990/1991,29/01/1991,A,Brighton & Hove Albion,3:2,3
42,FA Cup 1990/1991,16/02/1991,H,Everton FC,0:0 (0:0),1
43,FA Cup 1990/1991,19/02/1991,A,Everton FC,4:4 aet,1
44,FA Cup 1990/1991,26/02/1991,A,Everton FC,0:1,0
45,League Cup 1990/1991,30/10/1990,A,Manchester United,1:3,0
46,FA Community Shield 1990,17/08/1990,N,Manchester United,1:1 (0:1),1
