,match_type,date,home,away,score,points
0,Premier League 1988/1989,26/08/1988,A,Charlton Athletic,3:0 (1:0),3
1,Premier League 1988/1989,02/09/1988,H,Manchester United,1:0 (1:0),3
2,Premier League 1988/1989,09/09/1988,A,Aston Villa,1:1 (0:1),1
3,Premier League 1988/1989,16/09/1988,H,Tottenham Hotspur,1:1 (0:0),1
4,Premier League 1988/1989,23/09/1988,A,Southampton FC,3:1 (1:1),3
5,Premier League 1988/1989,01/10/1988,H,Newcastle United,1:2 (1:1),0
6,Premier League 1988/1989,08/10/1988,A,Luton Town,0:1 (0:1),0
7,Premier League 1988/1989,22/10/1988,H,Coventry City,0:0 (0:0),1
8,Premier League 1988/1989,25/10/1988,A,Nottingham Forest,1:2 (0:0),0
9,Premier League 1988/1989,28/10/1988,A,West Ham United,2:0 (0:0),3
10,Premier League 1988/1989,04/11/1988,H,Middlesbrough FC,3:0 (1:0),3
11,Premier League 1988/1989,11/11/1988,H,Millwall FC,1:1 (1:1),1
12,Premier League 1988/1989,18/11/1988,A,Queens Park Rangers,1:0 (1:0),3
13,Premier League 1988/1989,25/11/1988,H,Wimbledon FC,1:1 (0:0),1
14,Premier League 1988/1989,03/12/1988,A,Arsenal FC,1:1 (0:0),1
15,Premier League 1988/1989,10/12/1988,H,Everton FC,1:1 (1:0),1
16,Premier League 1988/1989,16/12/1988,H,Norwich City,0:1 (0:0),0
17,Premier League 1988/1989,25/12/1988,A,Derby County,1:0 (1:0),3
18,Premier League 1988/1989,31/12/1988,A,Manchester United,1:3 (0:0),0
19,Premier League 1988/1989,02/01/1989,H,Aston Villa,1:0 (0:0),3
20,Premier League 1988/1989,13/01/1989,A,Sheffield Wednesday,2:2 (0:2),1
21,Premier League 1988/1989,20/01/1989,H,Southampton FC,2:0 (0:0),3
22,Premier League 1988/1989,03/02/1989,A,Newcastle United,2:2 (1:1),1
23,Premier League 1988/1989,28/02/1989,H,Charlton Athletic,2:0 (1:0),3
24,Premier League 1988/1989,10/03/1989,A,Middlesbrough FC,4:0 (2:0),3
25,Premier League 1988/1989,13/03/1989,H,Luton Town,5:0 (2:0),3
26,Premier League 1988/1989,21/03/1989,A,Coventry City,3:1 (2:1),3
27,Premier League 1988/1989,25/03/1989,A,Tottenham Hotspur,2:1 (0:0),3
28,Premier League 1988/1989,28/03/1989,H,Derby County,1:0 (1:0),3
29,Premier League 1988/1989,31/03/1989,A,Norwich City,1:0 (1:0),3
30,Premier League 1988/1989,07/04/1989,H,Sheffield Wednesday,5:1 (2:0),3
31,Premier League 1988/1989,10/04/1989,A,Millwall FC,2:1 (2:1),3
32,Premier League 1988/1989,02/05/1989,A,Everton FC,0:0 (0:0),1
33,Premier League 1988/1989,09/05/1989,H,Nottingham Forest,1:0 (0:0),3
34,Premier League 1988/1989,12/05/1989,A,Wimbledon FC,2:1 (0:1),3
35,Premier League 1988/1989,15/05/1989,H,Queens Park Rangers,2:0 (1:0),3
36,Premier League 1988/1989,22/05/1989,H,West Ham United,5:1 (1:1),3
37,Premier League 1988/1989,25/05/1989,H,Arsenal FC,0:2 (0:0),0
38,FA Cup 1988/1989,06/01/1989,A,Carlisle United,3:0,3
39,FA Cup 1988/1989,28/01/1989,A,Millwall FC,2:0,3
40,FA Cup 1988/1989,17/02/1989,A,Hull City,3:2,3
41,FA Cup 1988/1989,17/03/1989,H,Brentford FC,4:0,3
42,FA Cup 1988/1989,06/05/1989,H,Nottingham Forest,3:1,3
43,FA Cup 1988/1989,20/05/1989,N,Everton FC,"3:2 (1:0, 1:1) aet",3
44,League Cup 1988/1989,01/11/1988,H,Arsenal FC,1:1,1
45,League Cup 1988/1989,08/11/1988,A,Arsenal FC,0:0,1
46,League Cup 1988/1989,22/11/1988,N,Arsenal FC,2:1,3
47,League Cup 1988/1989,29/11/1988,A,West Ham United,1:4,0
48,FA Community Shield 1988,19/08/1988,N,Wimbledon FC,2:1 (1:1),3
