,match_type,date,home,away,score,points
0,Premier League 1993/1994,13/08/1993,H,Sheffield Wednesday,2:0 (1:0),3
1,Premier League 1993/1994,17/08/1993,A,Queens Park Rangers,3:1 (3:1),3
2,Premier League 1993/1994,21/08/1993,A,Swindon Town,5:0 (2:0),3
3,Premier League 1993/1994,24/08/1993,H,Tottenham Hotspur,1:2 (1:2),0
4,Premier League 1993/1994,27/08/1993,H,Leeds United,2:0 (2:0),3
5,Premier League 1993/1994,31/08/1993,A,Coventry City,0:1 (0:1),0
6,Premier League 1993/1994,11/09/1993,H,Blackburn Rovers,0:1 (0:0),0
7,Premier League 1993/1994,17/09/1993,A,Everton FC,0:2 (0:1),0
8,Premier League 1993/1994,24/09/1993,A,Chelsea FC,0:1 (0:0),0
9,Premier League 1993/1994,02/10/1993,H,Arsenal FC,0:0 (0:0),1
10,Premier League 1993/1994,16/10/1993,H,Oldham Athletic,2:1 (0:0),3
11,Premier League 1993/1994,23/10/1993,A,Manchester City,1:1 (0:0),1
12,Premier League 1993/1994,29/10/1993,H,Southampton FC,4:2 (2:1),3
13,Premier League 1993/1994,05/11/1993,H,West Ham United,2:0 (0:0),3
14,Premier League 1993/1994,20/11/1993,A,Newcastle United,0:3 (0:3),0
15,Premier League 1993/1994,27/11/1993,H,Aston Villa,2:1 (1:0),3
16,Premier League 1993/1994,03/12/1993,A,Sheffield Wednesday,1:3 (1:1),0
17,Premier League 1993/1994,07/12/1993,H,Queens Park Rangers,3:2 (2:1),3
18,Premier League 1993/1994,10/12/1993,H,Swindon Town,2:2 (0:0),1
19,Premier League 1993/1994,17/12/1993,A,Tottenham Hotspur,3:3 (0:1),1
20,Premier League 1993/1994,25/12/1993,A,Sheffield United,0:0 (0:0),1
21,Premier League 1993/1994,27/12/1993,H,Wimbledon FC,1:1 (1:1),1
22,Premier League 1993/1994,31/12/1993,A,Ipswich Town,2:1 (0:0),3
23,Premier League 1993/1994,03/01/1994,H,Manchester United,3:3 (2:3),1
24,Premier League 1993/1994,14/01/1994,A,Oldham Athletic,3:0 (0:0),3
25,Premier League 1993/1994,21/01/1994,H,Manchester City,2:1 (1:1),3
26,Premier League 1993/1994,04/02/1994,A,Norwich City,2:2 (0:1),1
27,Premier League 1993/1994,13/02/1994,A,Southampton FC,2:4 (0:3),0
28,Premier League 1993/1994,18/02/1994,A,Leeds United,0:2 (0:1),0
29,Premier League 1993/1994,25/02/1994,H,Coventry City,1:0 (1:0),3
30,Premier League 1993/1994,04/03/1994,A,Blackburn Rovers,0:2 (0:1),0
31,Premier League 1993/1994,12/03/1994,H,Everton FC,2:1 (2:1),3
32,Premier League 1993/1994,18/03/1994,H,Chelsea FC,2:1 (2:0),3
33,Premier League 1993/1994,25/03/1994,A,Arsenal FC,0:1 (0:0),0
34,Premier League 1993/1994,29/03/1994,A,Manchester United,0:1 (0:1),0
35,Premier League 1993/1994,01/04/1994,H,Sheffield United,1:2 (1:0),0
36,Premier League 1993/1994,03/04/1994,A,Wimbledon FC,1:1 (0:0),1
37,Premier League 1993/1994,08/04/1994,H,Ipswich Town,1:0 (0:0),3
38,Premier League 1993/1994,15/04/1994,H,Newcastle United,0:2 (0:1),0
39,Premier League 1993/1994,22/04/1994,A,West Ham United,2:1 (1:1),3
40,Premier League 1993/1994,29/04/1994,H,Norwich City,0:1 (0:1),0
41,Premier League 1993/1994,06/05/1994,A,Aston Villa,1:2 (1:0),0
42,FA Cup 1993/1994,18/01/1994,A,Bristol City,1:1,1
43,FA Cup 1993/1994,24/01/1994,H,Bristol City,0:1,0
44,League Cup 1993/1994,26/10/1993,H,Ipswich Town,3:2,3
45,League Cup 1993/1994,30/11/1993,A,Wimbledon FC,1:1,1
46,League Cup 1993/1994,13/12/1993,A,Wimbledon FC,3:4 pso,0
