,match_type,date,home,away,score,points
0,Champions League 1993/1994,14/09/1993,A,Dinamo Kiev,1:3 (1:2),0
1,Champions League 1993/1994,29/09/1993,H,Dinamo Kiev,4:1 (2:1),3
2,Champions League 1993/1994,20/10/1993,H,Austria Wien,3:0 (1:0),3
3,Champions League 1993/1994,02/11/1993,A,Austria Wien,2:1 (1:1),3
4,Champions League 1993/1994,23/11/1993,A,Galatasaray,0:0 (0:0),1
5,Champions League 1993/1994,07/12/1993,H,AS Monaco,2:0 (2:0),3
6,Champions League 1993/1994,01/03/1994,A,Spartak Moskva,2:2 (1:0),1
7,Champions League 1993/1994,15/03/1994,H,Spartak Moskva,5:1 (1:1),3
8,Champions League 1993/1994,29/03/1994,H,Galatasaray,3:0 (1:0),3
9,Champions League 1993/1994,12/04/1994,A,AS Monaco,1:0 (1:0),3
10,Champions League 1993/1994,26/04/1994,H,FC Porto,3:0 (2:0),3
11,Champions League 1993/1994,18/05/1994,N,AC Milan,0:4 (0:2),0
12,Primera División 1993/1994,04/09/1993,H,Real Sociedad,3:0 (1:0),3
13,Primera División 1993/1994,10/09/1993,A,Albacete,0:0 (0:0),1
14,Primera División 1993/1994,18/09/1993,A,Athletic Bilbao,0:0 (0:0),1
15,Primera División 1993/1994,25/09/1993,H,Real Zaragoza,4:1 (3:1),3
16,Primera División 1993/1994,03/10/1993,A,CA Osasuna,3:2 (2:0),3
17,Primera División 1993/1994,06/10/1993,H,Real Valladolid,3:0 (2:0),3
18,Primera División 1993/1994,16/10/1993,A,Deportivo La Coruña,0:1 (0:0),0
19,Primera División 1993/1994,24/10/1993,H,Real Oviedo,1:0 (1:0),3
20,Primera División 1993/1994,29/10/1993,A,Atlético Madrid,3:4 (3:0),0
21,Primera División 1993/1994,06/11/1993,H,Racing Santander,2:1 (2:0),3
22,Primera División 1993/1994,09/11/1993,A,CD Tenerife,3:2 (2:0),3
23,Primera División 1993/1994,19/11/1993,H,UE Lleida,0:1 (0:0),0
24,Primera División 1993/1994,27/11/1993,A,Rayo Vallecano,4:2 (2:1),3
25,Primera División 1993/1994,03/12/1993,H,CD Logroñés,2:2 (1:2),1
26,Primera División 1993/1994,10/12/1993,A,Valencia CF,4:0 (2:0),3
27,Primera División 1993/1994,18/12/1993,H,Celta Vigo,1:0 (1:0),3
28,Primera División 1993/1994,01/01/1994,A,Sporting Gijón,0:2 (0:1),0
29,Primera División 1993/1994,07/01/1994,H,Real Madrid,5:0 (1:0),3
30,Primera División 1993/1994,15/01/1994,A,Sevilla FC,0:0 (0:0),1
31,Primera División 1993/1994,21/01/1994,A,Real Sociedad,1:2 (1:1),0
32,Primera División 1993/1994,29/01/1994,H,Albacete,2:1 (0:0),3
33,Primera División 1993/1994,05/02/1994,H,Athletic Bilbao,2:3 (1:2),0
34,Primera División 1993/1994,12/02/1994,A,Real Zaragoza,3:6 (1:4),0
35,Primera División 1993/1994,18/02/1994,H,CA Osasuna,8:1 (3:0),3
36,Primera División 1993/1994,21/02/1994,A,Real Valladolid,3:1 (0:0),3
37,Primera División 1993/1994,25/02/1994,H,Deportivo La Coruña,3:0 (2:0),3
38,Primera División 1993/1994,05/03/1994,A,Real Oviedo,3:1 (1:0),3
39,Primera División 1993/1994,11/03/1994,H,Atlético Madrid,5:3 (2:3),3
40,Primera División 1993/1994,18/03/1994,A,Racing Santander,1:1 (0:1),1
41,Primera División 1993/1994,25/03/1994,H,CD Tenerife,2:1 (1:0),3
42,Primera División 1993/1994,01/04/1994,A,UE Lleida,2:1 (0:1),3
43,Primera División 1993/1994,05/04/1994,H,Rayo Vallecano,1:0 (0:0),3
44,Primera División 1993/1994,08/04/1994,A,CD Logroñés,0:0 (0:0),1
45,Primera División 1993/1994,15/04/1994,H,Valencia CF,3:1 (2:0),3
46,Primera División 1993/1994,22/04/1994,A,Celta Vigo,4:0 (1:0),3
47,Primera División 1993/1994,30/04/1994,H,Sporting Gijón,4:0 (1:0),3
48,Primera División 1993/1994,06/05/1994,A,Real Madrid,1:0 (0:0),3
49,Primera División 1993/1994,13/05/1994,H,Sevilla FC,5:2 (1:2),3
50,Copa del Rey 1993/1994,04/01/1994,A,Sporting Gijón,3:0,3
51,Copa del Rey 1993/1994,12/01/1994,H,Sporting Gijón,1:1,1
52,Copa del Rey 1993/1994,26/01/1994,A,Real Betis,0:0,1
53,Copa del Rey 1993/1994,03/02/1994,H,Real Betis,0:1,0
54,Supercopa 1993,01/12/1993,A,Real Madrid,1:3 (1:1),0
55,Supercopa 1993,15/12/1993,H,Real Madrid,1:1 (0:1),1
