,match_type,date,home,away,score,points
0,Europa League 1995/1996,11/09/1995,A,Hapoel Be'er Sheva,7:0 (2:0),3
1,Europa League 1995/1996,26/09/1995,H,Hapoel Be'er Sheva,5:0 (2:0),3
2,Europa League 1995/1996,17/10/1995,H,Vitória Guimarães,3:0 (1:0),3
3,Europa League 1995/1996,30/10/1995,A,Vitória Guimarães,4:0 (1:0),3
4,Europa League 1995/1996,20/11/1995,A,Sevilla FC,1:1 (0:1),1
5,Europa League 1995/1996,04/12/1995,H,Sevilla FC,3:1 (0:0),3
6,Europa League 1995/1996,04/03/1996,H,PSV Eindhoven,2:2 (1:1),1
7,Europa League 1995/1996,18/03/1996,A,PSV Eindhoven,3:2 (2:1),3
8,Europa League 1995/1996,01/04/1996,A,Bayern München,2:2 (1:0),1
9,Europa League 1995/1996,15/04/1996,H,Bayern München,1:2 (0:1),0
10,Primera División 1995/1996,02/09/1995,A,Real Valladolid,2:0 (0:0),3
11,Primera División 1995/1996,08/09/1995,H,CP Mérida,2:2 (1:1),1
12,Primera División 1995/1996,16/09/1995,A,Real Zaragoza,3:0 (0:0),3
13,Primera División 1995/1996,22/09/1995,H,Rayo Vallecano,2:0 (1:0),3
14,Primera División 1995/1996,30/09/1995,A,Real Madrid,1:1 (1:1),1
15,Primera División 1995/1996,04/10/1995,H,Real Oviedo,4:1 (3:0),3
16,Primera División 1995/1996,07/10/1995,A,Real Betis,5:1 (2:0),3
17,Primera División 1995/1996,14/10/1995,H,Athletic Bilbao,4:1 (1:0),3
18,Primera División 1995/1996,22/10/1995,H,Valencia CF,1:0 (0:0),3
19,Primera División 1995/1996,27/10/1995,A,SD Compostela,1:2 (1:0),0
20,Primera División 1995/1996,04/11/1995,H,UD Salamanca,4:1 (3:0),3
21,Primera División 1995/1996,11/11/1995,A,CD Tenerife,1:1 (1:0),1
22,Primera División 1995/1996,17/11/1995,H,Albacete,3:0 (1:0),3
23,Primera División 1995/1996,24/11/1995,A,Real Sociedad,1:1 (1:0),1
24,Primera División 1995/1996,01/12/1995,H,Racing Santander,1:1 (1:1),1
25,Primera División 1995/1996,08/12/1995,A,Atlético Madrid,1:3 (0:2),0
26,Primera División 1995/1996,15/12/1995,H,Sporting Gijón,1:0 (1:0),3
27,Primera División 1995/1996,19/12/1995,A,Sevilla FC,0:1 (0:1),0
28,Primera División 1995/1996,03/01/1996,H,Espanyol Barcelona,2:1 (1:0),3
29,Primera División 1995/1996,06/01/1996,A,Celta Vigo,0:1 (0:0),0
30,Primera División 1995/1996,13/01/1996,H,Deportivo La Coruña,1:1 (0:1),1
31,Primera División 1995/1996,20/01/1996,H,Real Valladolid,1:0 (0:0),3
32,Primera División 1995/1996,24/01/1996,A,CP Mérida,0:0 (0:0),1
33,Primera División 1995/1996,27/01/1996,H,Real Zaragoza,3:1 (1:0),3
34,Primera División 1995/1996,03/02/1996,A,Rayo Vallecano,1:1 (0:1),1
35,Primera División 1995/1996,09/02/1996,H,Real Madrid,3:0 (1:0),3
36,Primera División 1995/1996,17/02/1996,A,Real Oviedo,2:1 (1:1),3
37,Primera División 1995/1996,24/02/1996,H,Real Betis,1:0 (0:0),3
38,Primera División 1995/1996,01/03/1996,A,Athletic Bilbao,0:0 (0:0),1
39,Primera División 1995/1996,08/03/1996,A,Valencia CF,1:4 (0:2),0
40,Primera División 1995/1996,15/03/1996,H,SD Compostela,1:0 (1:0),3
41,Primera División 1995/1996,23/03/1996,A,UD Salamanca,3:1 (3:1),3
42,Primera División 1995/1996,26/03/1996,H,CD Tenerife,2:2 (2:2),1
43,Primera División 1995/1996,29/03/1996,A,Albacete,1:0 (0:0),3
44,Primera División 1995/1996,05/04/1996,H,Real Sociedad,1:0 (1:0),3
45,Primera División 1995/1996,12/04/1996,A,Racing Santander,1:1 (1:0),1
46,Primera División 1995/1996,19/04/1996,H,Atlético Madrid,1:3 (1:1),0
47,Primera División 1995/1996,27/04/1996,A,Sporting Gijón,3:0 (3:0),3
48,Primera División 1995/1996,04/05/1996,H,Sevilla FC,1:1 (0:1),1
49,Primera División 1995/1996,14/05/1996,A,Espanyol Barcelona,1:1 (0:0),1
50,Primera División 1995/1996,18/05/1996,H,Celta Vigo,3:2 (0:1),3
51,Primera División 1995/1996,25/05/1996,A,Deportivo La Coruña,2:2 (0:1),1
52,Copa del Rey 1995/1996,10/01/1996,A,Hércules CF,0:0,1
53,Copa del Rey 1995/1996,17/01/1996,H,Hércules CF,4:1,3
54,Copa del Rey 1995/1996,01/02/1996,A,CD Numancia,2:2,1
55,Copa del Rey 1995/1996,14/02/1996,H,CD Numancia,3:1,3
56,Copa del Rey 1995/1996,22/02/1996,H,Espanyol Barcelona,1:0,3
57,Copa del Rey 1995/1996,28/02/1996,A,Espanyol Barcelona,3:2,3
58,Copa del Rey 1995/1996,10/04/1996,N,Atlético Madrid,"0:1 (0:0, 0:0) aet",0
