,match_type,date,home,away,score,points
0,Champions League 1998/1999,16/09/1998,A,Manchester United,3:3 (0:2),1
1,Champions League 1998/1999,30/09/1998,H,Brøndby IF,2:0 (1:0),3
2,Champions League 1998/1999,21/10/1998,A,Bayern München,0:1 (0:1),0
3,Champions League 1998/1999,04/11/1998,H,Bayern München,1:2 (1:0),0
4,Champions League 1998/1999,25/11/1998,H,Manchester United,3:3 (1:1),1
5,Champions League 1998/1999,09/12/1998,A,Brøndby IF,2:0 (2:0),3
6,Primera División 1998/1999,29/08/1998,A,Racing Santander,0:0 (0:0),1
7,Primera División 1998/1999,11/09/1998,H,CF Extremadura,1:0 (1:0),3
8,Primera División 1998/1999,18/09/1998,A,Real Madrid,2:2 (1:2),1
9,Primera División 1998/1999,25/09/1998,H,Celta Vigo,2:2 (1:1),1
10,Primera División 1998/1999,02/10/1998,A,Valencia CF,3:1 (0:1),3
11,Primera División 1998/1999,16/10/1998,H,UD Salamanca,1:1 (0:0),1
12,Primera División 1998/1999,24/10/1998,A,Espanyol Barcelona,2:1 (1:0),3
13,Primera División 1998/1999,30/10/1998,H,Real Sociedad,4:1 (2:1),3
14,Primera División 1998/1999,07/11/1998,A,Real Oviedo,1:2 (1:0),0
15,Primera División 1998/1999,14/11/1998,H,CD Tenerife,4:1 (1:1),3
16,Primera División 1998/1999,20/11/1998,A,RCD Mallorca,0:1 (0:1),0
17,Primera División 1998/1999,27/11/1998,H,Atlético Madrid,0:1 (0:1),0
18,Primera División 1998/1999,04/12/1998,A,Deportivo La Coruña,1:2 (0:0),0
19,Primera División 1998/1999,12/12/1998,H,Villarreal CF,1:3 (0:2),0
20,Primera División 1998/1999,19/12/1998,A,Real Valladolid,1:0 (1:0),3
21,Primera División 1998/1999,02/01/1999,H,CD Alavés,7:1 (2:0),3
22,Primera División 1998/1999,08/01/1999,H,Athletic Bilbao,4:2 (2:0),3
23,Primera División 1998/1999,16/01/1999,A,Real Betis,3:0 (2:0),3
24,Primera División 1998/1999,23/01/1999,H,Real Zaragoza,3:1 (1:0),3
25,Primera División 1998/1999,30/01/1999,H,Racing Santander,3:2 (2:1),3
26,Primera División 1998/1999,06/02/1999,A,CF Extremadura,2:1 (1:1),3
27,Primera División 1998/1999,13/02/1999,H,Real Madrid,3:0 (2:0),3
28,Primera División 1998/1999,20/02/1999,A,Celta Vigo,0:0 (0:0),1
29,Primera División 1998/1999,26/02/1999,H,Valencia CF,2:4 (1:2),0
30,Primera División 1998/1999,06/03/1999,A,UD Salamanca,4:1 (3:0),3
31,Primera División 1998/1999,13/03/1999,H,Espanyol Barcelona,3:0 (2:0),3
32,Primera División 1998/1999,20/03/1999,A,Real Sociedad,2:0 (1:0),3
33,Primera División 1998/1999,03/04/1999,H,Real Oviedo,3:1 (2:1),3
34,Primera División 1998/1999,09/04/1999,A,CD Tenerife,3:2 (3:1),3
35,Primera División 1998/1999,16/04/1999,H,RCD Mallorca,2:1 (2:0),3
36,Primera División 1998/1999,24/04/1999,A,Atlético Madrid,1:1 (0:0),1
37,Primera División 1998/1999,01/05/1999,H,Deportivo La Coruña,4:0 (3:0),3
38,Primera División 1998/1999,08/05/1999,A,Villarreal CF,3:2 (1:1),3
39,Primera División 1998/1999,14/05/1999,H,Real Valladolid,1:1 (0:0),1
40,Primera División 1998/1999,21/05/1999,A,CD Alavés,4:1 (1:0),3
41,Primera División 1998/1999,28/05/1999,A,Athletic Bilbao,3:1 (1:0),3
42,Primera División 1998/1999,12/06/1999,H,Real Betis,4:1 (3:0),3
43,Primera División 1998/1999,19/06/1999,A,Real Zaragoza,0:2 (0:1),0
44,Copa del Rey 1998/1999,19/01/1999,A,Benidorm CD,1:0,3
45,Copa del Rey 1998/1999,03/02/1999,H,Benidorm CD,3:0,3
46,Copa del Rey 1998/1999,17/02/1999,H,Valencia CF,2:3,0
47,Copa del Rey 1998/1999,23/02/1999,A,Valencia CF,3:4,0
48,Supercopa 1998,18/08/1998,A,RCD Mallorca,1:2 (1:0),0
49,Supercopa 1998,22/08/1998,H,RCD Mallorca,0:1 (0:1),0
