,match_type,date,home,away,score,points
0,Club World Cup 2009,16/12/2009,N,CF Atlante,3:1 (1:1),3
1,Club World Cup 2009,19/12/2009,N,Estudiantes,"2:1 (0:1, 1:1) aet",3
2,Champions League 2009/2010,16/09/2009,A,Inter,0:0 (0:0),1
3,Champions League 2009/2010,29/09/2009,H,Dinamo Kiev,2:0 (1:0),3
4,Champions League 2009/2010,20/10/2009,H,Rubin Kazan,1:2 (0:1),0
5,Champions League 2009/2010,04/11/2009,A,Rubin Kazan,0:0 (0:0),1
6,Champions League 2009/2010,24/11/2009,H,Inter,2:0 (2:0),3
7,Champions League 2009/2010,09/12/2009,A,Dinamo Kiev,2:1 (1:1),3
8,Champions League 2009/2010,23/02/2010,A,VfB Stuttgart,1:1 (0:1),1
9,Champions League 2009/2010,17/03/2010,H,VfB Stuttgart,4:0 (2:0),3
10,Champions League 2009/2010,31/03/2010,A,Arsenal FC,2:2 (0:0),1
11,Champions League 2009/2010,06/04/2010,H,Arsenal FC,4:1 (3:1),3
12,Champions League 2009/2010,20/04/2010,A,Inter,1:3 (1:1),0
13,Champions League 2009/2010,28/04/2010,H,Inter,1:0 (0:0),3
14,UEFA-Supercup 2009,28/08/2009,N,Shakhtar Donetsk,"1:0 (0:0, 0:0) aet",3
15,Primera División 2009/2010,31/08/2009,H,Sporting Gijón,3:0 (2:0),3
16,Primera División 2009/2010,12/09/2009,A,Getafe CF,2:0 (0:0),3
17,Primera División 2009/2010,19/09/2009,H,Atlético Madrid,5:2 (4:1),3
18,Primera División 2009/2010,22/09/2009,A,Racing Santander,4:1 (3:0),3
19,Primera División 2009/2010,26/09/2009,A,Málaga CF,2:0 (1:0),3
20,Primera División 2009/2010,03/10/2009,H,UD Almería,1:0 (1:0),3
21,Primera División 2009/2010,17/10/2009,A,Valencia CF,0:0 (0:0),1
22,Primera División 2009/2010,25/10/2009,H,Real Zaragoza,6:1 (3:0),3
23,Primera División 2009/2010,31/10/2009,A,CA Osasuna,1:1 (0:0),1
24,Primera División 2009/2010,07/11/2009,H,RCD Mallorca,4:2 (3:1),3
25,Primera División 2009/2010,21/11/2009,A,Athletic Bilbao,1:1 (0:0),1
26,Primera División 2009/2010,29/11/2009,H,Real Madrid,1:0 (0:0),3
27,Primera División 2009/2010,02/12/2009,A,Xerez CD,2:0 (0:0),3
28,Primera División 2009/2010,05/12/2009,A,Deportivo La Coruña,3:1 (1:1),3
29,Primera División 2009/2010,12/12/2009,H,Espanyol Barcelona,1:0 (1:0),3
30,Primera División 2009/2010,02/01/2010,H,Villarreal CF,1:1 (1:0),1
31,Primera División 2009/2010,10/01/2010,A,CD Tenerife,5:0 (3:0),3
32,Primera División 2009/2010,16/01/2010,H,Sevilla FC,4:0 (0:0),3
33,Primera División 2009/2010,23/01/2010,A,Real Valladolid,3:0 (2:0),3
34,Primera División 2009/2010,30/01/2010,A,Sporting Gijón,1:0 (1:0),3
35,Primera División 2009/2010,06/02/2010,H,Getafe CF,2:1 (1:0),3
36,Primera División 2009/2010,14/02/2010,A,Atlético Madrid,1:2 (1:2),0
37,Primera División 2009/2010,20/02/2010,H,Racing Santander,4:0 (3:0),3
38,Primera División 2009/2010,27/02/2010,H,Málaga CF,2:1 (0:0),3
39,Primera División 2009/2010,06/03/2010,A,UD Almería,2:2 (1:1),1
40,Primera División 2009/2010,14/03/2010,H,Valencia CF,3:0 (0:0),3
41,Primera División 2009/2010,21/03/2010,A,Real Zaragoza,4:2 (1:0),3
42,Primera División 2009/2010,24/03/2010,H,CA Osasuna,2:0 (0:0),3
43,Primera División 2009/2010,27/03/2010,A,RCD Mallorca,1:0 (0:0),3
44,Primera División 2009/2010,03/04/2010,H,Athletic Bilbao,4:1 (2:0),3
45,Primera División 2009/2010,10/04/2010,A,Real Madrid,2:0 (1:0),3
46,Primera División 2009/2010,14/04/2010,H,Deportivo La Coruña,3:0 (1:0),3
47,Primera División 2009/2010,17/04/2010,A,Espanyol Barcelona,0:0 (0:0),1
48,Primera División 2009/2010,24/04/2010,H,Xerez CD,3:1 (2:1),3
49,Primera División 2009/2010,01/05/2010,A,Villarreal CF,4:1 (3:0),3
50,Primera División 2009/2010,04/05/2010,H,CD Tenerife,4:1 (1:1),3
51,Primera División 2009/2010,08/05/2010,A,Sevilla FC,3:2 (2:0),3
52,Primera División 2009/2010,16/05/2010,H,Real Valladolid,4:0 (2:0),3
53,Copa del Rey 2009/2010,28/10/2009,A,CD Leonesa,2:0 (1:0),3
54,Copa del Rey 2009/2010,10/11/2009,H,CD Leonesa,5:0 (0:0),3
55,Copa del Rey 2009/2010,05/01/2010,H,Sevilla FC,1:2 (0:0),0
56,Copa del Rey 2009/2010,13/01/2010,A,Sevilla FC,1:0 (0:0),3
57,Supercopa 2009,16/08/2009,A,Athletic Bilbao,2:1 (0:1),3
58,Supercopa 2009,23/08/2009,H,Athletic Bilbao,3:0 (0:0),3
