,match_type,date,home,away,score,points
0,Serie A 2012/2013,26/08/2012,H,Calcio Catania,2:2 (0:1),1
1,Serie A 2012/2013,02/09/2012,A,Inter,3:1 (1:1),3
2,Serie A 2012/2013,16/09/2012,H,Bologna FC,2:3 (2:0),0
3,Serie A 2012/2013,22/09/2012,A,Cagliari Calcio,3:0 dec.,3
4,Serie A 2012/2013,26/09/2012,H,Sampdoria,1:1 (1:0),1
5,Serie A 2012/2013,29/09/2012,A,Juventus,1:4 (0:3),0
6,Serie A 2012/2013,07/10/2012,H,Atalanta,2:0 (1:0),3
7,Serie A 2012/2013,21/10/2012,A,Genoa CFC,4:2 (2:2),3
8,Serie A 2012/2013,28/10/2012,H,Udinese Calcio,2:3 (2:1),0
9,Serie A 2012/2013,31/10/2012,A,Parma FC,2:3 (1:2),0
10,Serie A 2012/2013,04/11/2012,H,US Palermo,4:1 (2:0),3
11,Serie A 2012/2013,11/11/2012,A,Lazio Roma,2:3 (1:2),0
12,Serie A 2012/2013,19/11/2012,H,Torino FC,2:0 (0:0),3
13,Serie A 2012/2013,25/11/2012,A,Pescara Calcio,1:0 (1:0),3
14,Serie A 2012/2013,02/12/2012,A,AC Siena,3:1 (0:1),3
15,Serie A 2012/2013,08/12/2012,H,ACF Fiorentina,4:2 (3:1),3
16,Serie A 2012/2013,16/12/2012,A,Chievo Verona,0:1 (0:0),0
17,Serie A 2012/2013,22/12/2012,H,AC Milan,4:2 (3:0),3
18,Serie A 2012/2013,06/01/2013,A,SSC Napoli,1:4 (0:1),0
19,Serie A 2012/2013,13/01/2013,A,Calcio Catania,0:1 (0:0),0
20,Serie A 2012/2013,20/01/2013,H,Inter,1:1 (1:1),1
21,Serie A 2012/2013,27/01/2013,A,Bologna FC,3:3 (2:2),1
22,Serie A 2012/2013,01/02/2013,H,Cagliari Calcio,2:4 (1:1),0
23,Serie A 2012/2013,10/02/2013,A,Sampdoria,1:3 (0:0),0
24,Serie A 2012/2013,16/02/2013,H,Juventus,1:0 (0:0),3
25,Serie A 2012/2013,24/02/2013,A,Atalanta,3:2 (2:2),3
26,Serie A 2012/2013,03/03/2013,H,Genoa CFC,3:1 (1:1),3
27,Serie A 2012/2013,09/03/2013,A,Udinese Calcio,1:1 (1:0),1
28,Serie A 2012/2013,17/03/2013,H,Parma FC,2:0 (1:0),3
29,Serie A 2012/2013,30/03/2013,A,US Palermo,0:2 (0:2),0
30,Serie A 2012/2013,08/04/2013,H,Lazio Roma,1:1 (0:1),1
31,Serie A 2012/2013,14/04/2013,A,Torino FC,2:1 (1:1),3
32,Serie A 2012/2013,21/04/2013,H,Pescara Calcio,1:1 (0:1),1
33,Serie A 2012/2013,28/04/2013,H,AC Siena,4:0 (3:0),3
34,Serie A 2012/2013,04/05/2013,A,ACF Fiorentina,1:0 (0:0),3
35,Serie A 2012/2013,07/05/2013,H,Chievo Verona,0:1 (0:0),0
36,Serie A 2012/2013,12/05/2013,A,AC Milan,0:0 (0:0),1
37,Serie A 2012/2013,19/05/2013,H,SSC Napoli,2:1 (0:0),3
38,Coppa Italia 2012/2013,11/12/2012,H,Atalanta,3:0 (2:0),3
39,Coppa Italia 2012/2013,16/01/2013,A,ACF Fiorentina,"1:0 (0:0, 0:0) aet",3
40,Coppa Italia 2012/2013,23/01/2013,H,Inter,2:1 (2:1),3
41,Coppa Italia 2012/2013,17/04/2013,A,Inter,3:2 (0:1),3
42,Coppa Italia 2012/2013,26/05/2013,N,Lazio Roma,0:1 (0:0),0
