,match_type,date,home,away,score,points
0,Serie A 1987/1988,12/09/1987,A,Ascoli Calcio,1:1 (0:1),1
1,Serie A 1987/1988,19/09/1987,H,AC Cesena,2:0 (0:0),3
2,Serie A 1987/1988,26/09/1987,A,US Avellino,3:2 (1:2),3
3,Serie A 1987/1988,04/10/1987,H,Pisa SC,1:0 (0:0),3
4,Serie A 1987/1988,11/10/1987,A,Juventus,0:1 (0:1),0
5,Serie A 1987/1988,25/10/1987,H,SSC Napoli,1:1 (0:0),1
6,Serie A 1987/1988,31/10/1987,H,Calcio Como,3:1 (2:0),3
7,Serie A 1987/1988,07/11/1987,A,Empoli FC,1:2 (1:2),0
8,Serie A 1987/1988,21/11/1987,H,Inter,3:2 (2:1),3
9,Serie A 1987/1988,28/11/1987,A,Sampdoria,0:0 (0:0),1
10,Serie A 1987/1988,12/12/1987,A,AC Milan,2:0 dec.,3
11,Serie A 1987/1988,19/12/1987,H,Pescara Calcio,5:1 (2:0),3
12,Serie A 1987/1988,02/01/1988,A,ACF Fiorentina,0:1 (0:1),0
13,Serie A 1987/1988,09/01/1988,H,Torino FC,1:1 (0:0),1
14,Serie A 1987/1988,16/01/1988,A,Hellas Verona,1:0 (0:0),3
15,Serie A 1987/1988,23/01/1988,H,Ascoli Calcio,3:0 (1:0),3
16,Serie A 1987/1988,30/01/1988,A,AC Cesena,0:0 (0:0),1
17,Serie A 1987/1988,06/02/1988,H,US Avellino,0:0 (0:0),1
18,Serie A 1987/1988,13/02/1988,A,Pisa SC,1:1 (0:0),1
19,Serie A 1987/1988,27/02/1988,H,Juventus,2:0 (0:0),3
20,Serie A 1987/1988,05/03/1988,A,SSC Napoli,2:1 (1:0),3
21,Serie A 1987/1988,12/03/1988,A,Calcio Como,1:0 (0:0),3
22,Serie A 1987/1988,19/03/1988,H,Empoli FC,1:0 (0:0),3
23,Serie A 1987/1988,26/03/1988,A,Inter,2:4 (2:3),0
24,Serie A 1987/1988,09/04/1988,H,Sampdoria,0:2 (0:0),0
25,Serie A 1987/1988,16/04/1988,H,AC Milan,0:2 (0:1),0
26,Serie A 1987/1988,23/04/1988,A,Pescara Calcio,0:0 (0:0),1
27,Serie A 1987/1988,30/04/1988,H,ACF Fiorentina,2:1 (2:0),3
28,Serie A 1987/1988,07/05/1988,A,Torino FC,0:2 (0:0),0
29,Serie A 1987/1988,14/05/1988,H,Hellas Verona,1:0 (1:0),3
30,Coppa Italia 1987/1988,22/08/1987,H,AC Monopoli,1:0,3
31,Coppa Italia 1987/1988,25/08/1987,A,Unione Triestina,2:0,3
32,Coppa Italia 1987/1988,29/08/1987,A,Pescara Calcio,4:3 pso,3
33,Coppa Italia 1987/1988,01/09/1987,H,Genoa CFC,2:1,3
34,Coppa Italia 1987/1988,05/09/1987,A,Cagliari Calcio,5:2 pso,3
35,Coppa Italia 1987/1988,05/01/1988,A,Empoli FC,1:2,0
36,Coppa Italia 1987/1988,19/01/1988,H,Empoli FC,0:0,1
