,match_type,date,home,away,score,points
0,Cup Winners Cup 1991/1992,17/09/1991,A,CSKA Moskva,2:1 (0:0),3
1,Cup Winners Cup 1991/1992,02/10/1991,H,CSKA Moskva,0:1 (0:1),0
2,Cup Winners Cup 1991/1992,23/10/1991,A,Ilves Tampere,1:1 (1:0),1
3,Cup Winners Cup 1991/1992,05/11/1991,H,Ilves Tampere,5:2 (3:0),3
4,Cup Winners Cup 1991/1992,03/03/1992,H,AS Monaco,0:0 (0:0),1
5,Cup Winners Cup 1991/1992,17/03/1992,A,AS Monaco,0:1 (0:1),0
6,Serie A 1991/1992,31/08/1991,A,Hellas Verona,1:0 (0:0),3
7,Serie A 1991/1992,07/09/1991,H,Inter,0:1 (0:0),0
8,Serie A 1991/1992,14/09/1991,A,Cagliari Calcio,1:0 (0:0),3
9,Serie A 1991/1992,14/09/1991,H,Genoa CFC,0:0 (0:0),1
10,Serie A 1991/1992,28/09/1991,A,ACF Fiorentina,1:0 (1:0),3
11,Serie A 1991/1992,06/10/1991,H,Lazio Roma,1:1 (0:0),1
12,Serie A 1991/1992,20/10/1991,A,Torino FC,1:1 (0:1),1
13,Serie A 1991/1992,27/10/1991,H,US Foggia,1:1 (0:0),1
14,Serie A 1991/1992,02/11/1991,A,AC Milan,1:4 (0:2),0
15,Serie A 1991/1992,16/11/1991,H,SSC Napoli,1:1 (1:0),1
16,Serie A 1991/1992,23/11/1991,H,Sampdoria,2:0 (0:0),3
17,Serie A 1991/1992,30/11/1991,A,Juventus,1:2 (0:1),0
18,Serie A 1991/1992,07/12/1991,H,Atalanta,1:1 (1:0),1
19,Serie A 1991/1992,14/12/1991,A,Parma AC,1:3 (1:1),0
20,Serie A 1991/1992,04/01/1992,A,Ascoli Calcio,1:1 (0:1),1
21,Serie A 1991/1992,11/01/1992,H,US Cremonese,3:0 (1:0),3
22,Serie A 1991/1992,18/01/1992,A,AS Bari,1:2 (1:0),0
23,Serie A 1991/1992,25/01/1992,H,Hellas Verona,1:0 (1:0),3
24,Serie A 1991/1992,01/02/1992,A,Inter,0:0 (0:0),1
25,Serie A 1991/1992,08/02/1992,H,Cagliari Calcio,0:0 (0:0),1
26,Serie A 1991/1992,15/02/1992,A,Genoa CFC,1:1 (0:1),1
27,Serie A 1991/1992,22/02/1992,H,ACF Fiorentina,1:3 (0:1),0
28,Serie A 1991/1992,29/02/1992,A,Lazio Roma,1:1 (0:1),1
29,Serie A 1991/1992,07/03/1992,H,Torino FC,1:0 (0:0),3
30,Serie A 1991/1992,14/03/1992,A,US Foggia,2:1 (1:0),3
31,Serie A 1991/1992,27/03/1992,H,AC Milan,1:1 (0:1),1
32,Serie A 1991/1992,04/04/1992,A,SSC Napoli,2:3 (2:0),0
33,Serie A 1991/1992,11/04/1992,A,Sampdoria,1:1 (0:0),1
34,Serie A 1991/1992,17/04/1992,H,Juventus,1:1 (0:0),1
35,Serie A 1991/1992,25/04/1992,A,Atalanta,1:0 (0:0),3
36,Serie A 1991/1992,02/05/1992,H,Parma AC,1:0 (0:0),3
37,Serie A 1991/1992,09/05/1992,H,Ascoli Calcio,1:0 (0:0),3
38,Serie A 1991/1992,16/05/1992,A,US Cremonese,2:1 (2:1),3
39,Serie A 1991/1992,23/05/1992,H,AS Bari,2:0 (1:0),3
40,Coppa Italia 1991/1992,27/08/1991,H,Lucchese,1:0,3
41,Coppa Italia 1991/1992,02/09/1991,A,Lucchese,2:1,3
42,Coppa Italia 1991/1992,29/10/1991,H,SSC Napoli,1:0,3
43,Coppa Italia 1991/1992,29/11/1991,A,SSC Napoli,2:3,0
44,Coppa Italia 1991/1992,12/02/1992,A,Sampdoria,0:1,0
45,Coppa Italia 1991/1992,25/02/1992,H,Sampdoria,1:1,1
46,Supercoppa 1991,24/08/1991,A,Sampdoria,0:1,0
