,match_type,date,home,away,score,points
0,Europa League 1988/1989,06/09/1988,H,1. FC Nürnberg,1:2 (0:1),0
1,Europa League 1988/1989,12/10/1988,A,1. FC Nürnberg,"3:1 (2:1, 2:1) aet",3
2,Europa League 1988/1989,25/10/1988,A,Partizan,2:4 (1:2),0
3,Europa League 1988/1989,08/11/1988,H,Partizan,2:0 (1:0),3
4,Europa League 1988/1989,22/11/1988,A,Dynamo Dresden,0:2 (0:1),0
5,Europa League 1988/1989,06/12/1988,H,Dynamo Dresden,0:2 (0:0),0
6,Serie A 1988/1989,09/10/1988,A,Pescara Calcio,0:0 (0:0),1
7,Serie A 1988/1989,16/10/1988,A,Bologna FC,1:0 (0:0),3
8,Serie A 1988/1989,23/10/1988,H,US Lecce,1:1 (0:0),1
9,Serie A 1988/1989,29/10/1988,A,Inter,0:2 (0:1),0
10,Serie A 1988/1989,05/11/1988,H,Pisa SC,2:1 (1:1),3
11,Serie A 1988/1989,19/11/1988,A,AC Cesena,1:1 (0:0),1
12,Serie A 1988/1989,21/11/1988,H,AC Milan,1:3 (1:2),0
13,Serie A 1988/1989,26/11/1988,H,Torino FC,1:3 (0:1),0
14,Serie A 1988/1989,03/12/1988,A,Sampdoria,2:0 (1:0),3
15,Serie A 1988/1989,10/12/1988,H,Calcio Como,1:0 (1:0),3
16,Serie A 1988/1989,17/12/1988,A,Ascoli Calcio,3:0 (0:0),3
17,Serie A 1988/1989,30/12/1988,H,SSC Napoli,1:0 (0:0),3
18,Serie A 1988/1989,07/01/1989,H,Juventus,1:3 (0:1),0
19,Serie A 1988/1989,14/01/1989,A,Lazio Roma,0:1 (0:1),0
20,Serie A 1988/1989,28/01/1989,A,ACF Fiorentina,2:2 (2:1),1
21,Serie A 1988/1989,04/02/1989,H,Hellas Verona,0:0 (0:0),1
22,Serie A 1988/1989,11/02/1989,A,Atalanta,2:2 (2:1),1
23,Serie A 1988/1989,18/02/1989,H,Pescara Calcio,1:3 (0:1),0
24,Serie A 1988/1989,25/02/1989,H,Bologna FC,1:1 (1:0),1
25,Serie A 1988/1989,04/03/1989,A,US Lecce,0:0 (0:0),1
26,Serie A 1988/1989,11/03/1989,H,Inter,0:3 (0:2),0
27,Serie A 1988/1989,18/03/1989,A,Pisa SC,0:1 (0:1),0
28,Serie A 1988/1989,01/04/1989,H,AC Cesena,1:0 (0:0),3
29,Serie A 1988/1989,08/04/1989,A,Torino FC,1:3 (0:1),0
30,Serie A 1988/1989,15/04/1989,H,Sampdoria,1:0 (0:0),3
31,Serie A 1988/1989,29/04/1989,A,Calcio Como,1:0 (1:0),3
32,Serie A 1988/1989,06/05/1989,H,Ascoli Calcio,1:1 (1:0),1
33,Serie A 1988/1989,13/05/1989,A,SSC Napoli,1:1 (0:0),1
34,Serie A 1988/1989,20/05/1989,A,Juventus,1:2 (1:1),0
35,Serie A 1988/1989,27/05/1989,H,Lazio Roma,0:0 (0:0),1
36,Serie A 1988/1989,03/06/1989,A,AC Milan,1:4 (1:1),0
37,Serie A 1988/1989,10/06/1989,H,ACF Fiorentina,2:1 (1:1),3
38,Serie A 1988/1989,17/06/1989,A,Hellas Verona,0:0 (0:0),1
39,Serie A 1988/1989,24/06/1989,H,Atalanta,2:1 (1:1),3
40,Coppa Italia 1988/1989,20/08/1988,A,AC Prato,3:1,3
41,Coppa Italia 1988/1989,23/08/1988,A,Empoli FC,3:2,3
42,Coppa Italia 1988/1989,27/08/1988,A,SS Monza 1912,1:2,0
43,Coppa Italia 1988/1989,30/08/1988,H,Calcio Como,2:0,3
44,Coppa Italia 1988/1989,02/09/1988,H,Piacenza Calcio,5:2,3
45,Coppa Italia 1988/1989,13/09/1988,A,Pisa SC,1:3,0
46,Coppa Italia 1988/1989,20/09/1988,A,Ancona Calcio,0:1,0
47,Coppa Italia 1988/1989,28/09/1988,H,Pescara Calcio,4:1,3
