,match_type,date,home,away,score,points
0,Primera División 2001/2002,25/08/2001,A,Real Sociedad,3:1 (1:1),3
1,Primera División 2001/2002,07/09/2001,H,RCD Mallorca,0:1 (0:0),0
2,Primera División 2001/2002,14/09/2001,A,Deportivo La Coruña,2:1 (1:0),3
3,Primera División 2001/2002,22/09/2001,H,Valencia CF,2:2 (0:1),1
4,Primera División 2001/2002,28/09/2001,A,Málaga CF,2:1 (1:0),3
5,Primera División 2001/2002,02/10/2001,H,Real Betis,0:0 (0:0),1
6,Primera División 2001/2002,05/10/2001,A,Real Madrid,0:2 (0:0),0
7,Primera División 2001/2002,13/10/2001,H,Real Valladolid,1:4 (0:2),0
8,Primera División 2001/2002,19/10/2001,A,UD Las Palmas,1:1 (1:0),1
9,Primera División 2001/2002,27/10/2001,H,Espanyol Barcelona,1:1 (1:0),1
10,Primera División 2001/2002,02/11/2001,H,CD Alavés,2:1 (2:0),3
11,Primera División 2001/2002,10/11/2001,A,Celta Vigo,3:2 (0:1),3
12,Primera División 2001/2002,17/11/2001,H,Villarreal CF,0:0 (0:0),1
13,Primera División 2001/2002,23/11/2001,A,FC Barcelona,2:1 (1:0),3
14,Primera División 2001/2002,01/12/2001,H,Real Zaragoza,2:1 (1:0),3
15,Primera División 2001/2002,07/12/2001,A,Sevilla FC,3:3 (0:0),1
16,Primera División 2001/2002,15/12/2001,H,Rayo Vallecano,1:1 (0:0),1
17,Primera División 2001/2002,22/12/2001,A,CA Osasuna,1:0 (0:0),3
18,Primera División 2001/2002,05/01/2002,H,CD Tenerife,1:2 (0:0),0
19,Primera División 2001/2002,11/01/2002,H,Real Sociedad,2:1 (1:1),3
20,Primera División 2001/2002,19/01/2002,A,RCD Mallorca,0:3 (0:1),0
21,Primera División 2001/2002,26/01/2002,H,Deportivo La Coruña,1:1 (0:0),1
22,Primera División 2001/2002,02/02/2002,A,Valencia CF,1:2 (0:1),0
23,Primera División 2001/2002,05/02/2002,H,Málaga CF,3:2 (2:1),3
24,Primera División 2001/2002,09/02/2002,A,Real Betis,1:1 (1:1),1
25,Primera División 2001/2002,15/02/2002,H,Real Madrid,2:1 (2:0),3
26,Primera División 2001/2002,23/02/2002,A,Real Valladolid,0:2 (0:0),0
27,Primera División 2001/2002,02/03/2002,H,UD Las Palmas,3:1 (1:0),3
28,Primera División 2001/2002,09/03/2002,A,Espanyol Barcelona,0:2 (0:1),0
29,Primera División 2001/2002,16/03/2002,A,CD Alavés,3:2 (2:2),3
30,Primera División 2001/2002,23/03/2002,H,Celta Vigo,1:6 (1:2),0
31,Primera División 2001/2002,30/03/2002,A,Villarreal CF,2:5 (0:5),0
32,Primera División 2001/2002,06/04/2002,H,FC Barcelona,0:2 (0:1),0
33,Primera División 2001/2002,13/04/2002,A,Real Zaragoza,2:2 (1:1),1
34,Primera División 2001/2002,20/04/2002,H,Sevilla FC,0:1 (0:0),0
35,Primera División 2001/2002,27/04/2002,A,Rayo Vallecano,2:4 (0:1),0
36,Primera División 2001/2002,04/05/2002,H,CA Osasuna,1:1 (0:0),1
37,Primera División 2001/2002,10/05/2002,A,CD Tenerife,3:2 (1:2),3
38,Copa del Rey 2001/2002,10/10/2001,A,Amurrio Club,3:1 (1:1),3
39,Copa del Rey 2001/2002,28/11/2001,A,CD Toledo,"3:2 (1:1, 2:2) aet",3
40,Copa del Rey 2001/2002,12/12/2001,A,UD Salamanca,2:2 (2:0),1
41,Copa del Rey 2001/2002,19/12/2001,H,UD Salamanca,2:0 (0:0),3
42,Copa del Rey 2001/2002,09/01/2002,A,Villarreal CF,2:0 (2:0),3
43,Copa del Rey 2001/2002,15/01/2002,H,Villarreal CF,1:0 (1:0),3
44,Copa del Rey 2001/2002,23/01/2002,H,Real Madrid,2:1 (0:1),3
45,Copa del Rey 2001/2002,31/01/2002,A,Real Madrid,0:3 (0:0),0
