,match_type,date,home,away,score,points
0,Europa League 2012/2013,20/09/2012,H,Ironi Kiryat Shmona,1:1 (1:1),1
1,Europa League 2012/2013,04/10/2012,A,Sparta Praha,1:3 (0:2),0
2,Europa League 2012/2013,25/10/2012,A,Olympique Lyon,1:2 (0:0),0
3,Europa League 2012/2013,08/11/2012,H,Olympique Lyon,2:3 (0:2),0
4,Europa League 2012/2013,28/11/2012,A,Ironi Kiryat Shmona,2:0 (1:0),3
5,Europa League 2012/2013,06/12/2012,H,Sparta Praha,0:0 (0:0),1
6,Europa League Qual. 2012/2013,02/08/2012,H,Slaven Belupo,3:1 (2:1),3
7,Europa League Qual. 2012/2013,09/08/2012,A,Slaven Belupo,1:2 (0:1),0
8,Europa League Qual. 2012/2013,23/08/2012,H,HJK Helsinki,6:0 (3:0),3
9,Europa League Qual. 2012/2013,30/08/2012,A,HJK Helsinki,3:3 (0:1),1
10,Primera División 2012/2013,19/08/2012,H,Real Betis,3:5 (0:3),0
11,Primera División 2012/2013,27/08/2012,A,Atlético Madrid,0:4 (0:2),0
12,Primera División 2012/2013,02/09/2012,H,Real Valladolid,2:0 (0:0),3
13,Primera División 2012/2013,16/09/2012,A,Espanyol Barcelona,3:3 (0:2),1
14,Primera División 2012/2013,23/09/2012,H,Málaga CF,0:0 (0:0),1
15,Primera División 2012/2013,29/09/2012,A,Real Sociedad,0:2 (0:0),0
16,Primera División 2012/2013,07/10/2012,H,CA Osasuna,1:0 (1:0),3
17,Primera División 2012/2013,20/10/2012,A,Valencia CF,2:3 (2:1),0
18,Primera División 2012/2013,28/10/2012,H,Getafe CF,1:2 (0:1),0
19,Primera División 2012/2013,04/11/2012,A,Granada CF,2:1 (2:0),3
20,Primera División 2012/2013,11/11/2012,H,Sevilla FC,2:1 (2:0),3
21,Primera División 2012/2013,17/11/2012,A,Real Madrid,1:5 (1:3),0
22,Primera División 2012/2013,25/11/2012,H,Deportivo La Coruña,1:1 (1:0),1
23,Primera División 2012/2013,01/12/2012,A,FC Barcelona,1:5 (0:3),0
24,Primera División 2012/2013,09/12/2012,H,Celta Vigo,1:0 (1:0),3
25,Primera División 2012/2013,15/12/2012,A,RCD Mallorca,1:0 (1:0),3
26,Primera División 2012/2013,22/12/2012,H,Real Zaragoza,0:2 (0:2),0
27,Primera División 2012/2013,05/01/2013,A,Levante UD,1:3 (1:2),0
28,Primera División 2012/2013,11/01/2013,H,Rayo Vallecano,1:2 (0:0),0
29,Primera División 2012/2013,21/01/2013,A,Real Betis,1:1 (1:1),1
30,Primera División 2012/2013,27/01/2013,H,Atlético Madrid,3:0 (0:0),3
31,Primera División 2012/2013,01/02/2013,A,Real Valladolid,2:2 (1:2),1
32,Primera División 2012/2013,10/02/2013,H,Espanyol Barcelona,0:4 (0:1),0
33,Primera División 2012/2013,16/02/2013,A,Málaga CF,0:1 (0:1),0
34,Primera División 2012/2013,22/02/2013,H,Real Sociedad,1:3 (1:1),0
35,Primera División 2012/2013,02/03/2013,A,CA Osasuna,1:0 (0:0),3
36,Primera División 2012/2013,10/03/2013,H,Valencia CF,1:0 (0:0),3
37,Primera División 2012/2013,16/03/2013,A,Getafe CF,0:1 (0:1),0
38,Primera División 2012/2013,01/04/2013,H,Granada CF,1:0 (0:0),3
39,Primera División 2012/2013,08/04/2013,A,Sevilla FC,1:2 (0:1),0
40,Primera División 2012/2013,14/04/2013,H,Real Madrid,0:3 (0:1),0
41,Primera División 2012/2013,21/04/2013,A,Deportivo La Coruña,1:1 (1:1),1
42,Primera División 2012/2013,27/04/2013,H,FC Barcelona,2:2 (1:0),1
43,Primera División 2012/2013,03/05/2013,A,Celta Vigo,1:1 (1:0),1
44,Primera División 2012/2013,11/05/2013,H,RCD Mallorca,2:1 (1:0),3
45,Primera División 2012/2013,19/05/2013,A,Real Zaragoza,2:1 (0:1),3
46,Primera División 2012/2013,26/05/2013,H,Levante UD,0:1 (0:0),0
47,Primera División 2012/2013,01/06/2013,A,Rayo Vallecano,2:2 (1:1),1
48,Copa del Rey 2012/2013,01/11/2012,A,SD Eibar,0:0 (0:0),1
49,Copa del Rey 2012/2013,12/12/2012,H,SD Eibar,1:1 (0:0),1
