,match_type,date,home,away,score,points
0,Europa League 1997/1998,15/09/1997,A,Sampdoria,2:1 (1:0),3
1,Europa League 1997/1998,29/09/1997,H,Sampdoria,2:0 (1:0),3
2,Europa League 1997/1998,20/10/1997,H,Aston Villa,0:0 (0:0),1
3,Europa League 1997/1998,03/11/1997,A,Aston Villa,1:2 (0:1),0
4,Primera División 1997/1998,30/08/1997,H,Espanyol Barcelona,1:3 (1:3),0
5,Primera División 1997/1998,05/09/1997,A,Real Betis,1:1 (0:0),1
6,Primera División 1997/1998,12/09/1997,H,Atlético Madrid,1:0 (1:0),3
7,Primera División 1997/1998,26/09/1997,A,UD Salamanca,0:0 (0:0),1
8,Primera División 1997/1998,03/10/1997,H,Real Sociedad,1:1 (1:0),1
9,Primera División 1997/1998,14/10/1997,A,Valencia CF,1:1 (0:1),1
10,Primera División 1997/1998,17/10/1997,H,Deportivo La Coruña,1:1 (0:0),1
11,Primera División 1997/1998,25/10/1997,A,Sporting Gijón,2:1 (1:0),3
12,Primera División 1997/1998,31/10/1997,H,CD Tenerife,3:0 (1:0),3
13,Primera División 1997/1998,08/11/1997,A,RCD Mallorca,0:4 (0:3),0
14,Primera División 1997/1998,12/11/1997,H,FC Barcelona,3:0 (1:0),3
15,Primera División 1997/1998,15/11/1997,A,Racing Santander,0:0 (0:0),1
16,Primera División 1997/1998,21/11/1997,H,Real Madrid,1:1 (1:0),1
17,Primera División 1997/1998,29/11/1997,A,Real Valladolid,0:3 (0:1),0
18,Primera División 1997/1998,06/12/1997,A,SD Compostela,4:1 (1:1),3
19,Primera División 1997/1998,12/12/1997,H,Celta Vigo,2:1 (0:1),3
20,Primera División 1997/1998,16/12/1997,A,Real Oviedo,2:1 (1:0),3
21,Primera División 1997/1998,20/12/1997,H,CP Mérida,5:1 (2:0),3
22,Primera División 1997/1998,03/01/1998,A,Real Zaragoza,1:1 (1:0),1
23,Primera División 1997/1998,10/01/1998,A,Espanyol Barcelona,1:0 (0:0),3
24,Primera División 1997/1998,17/01/1998,H,Real Betis,0:0 (0:0),1
25,Primera División 1997/1998,23/01/1998,A,Atlético Madrid,0:3 (0:1),0
26,Primera División 1997/1998,30/01/1998,H,UD Salamanca,1:0 (0:0),3
27,Primera División 1997/1998,06/02/1998,A,Real Sociedad,1:1 (1:0),1
28,Primera División 1997/1998,14/02/1998,H,Valencia CF,0:3 (0:1),0
29,Primera División 1997/1998,21/02/1998,A,Deportivo La Coruña,0:3 (0:0),0
30,Primera División 1997/1998,28/02/1998,H,Sporting Gijón,2:2 (0:2),1
31,Primera División 1997/1998,07/03/1998,A,CD Tenerife,2:0 (1:0),3
32,Primera División 1997/1998,15/03/1998,H,RCD Mallorca,3:1 (1:0),3
33,Primera División 1997/1998,21/03/1998,A,FC Barcelona,0:4 (0:2),0
34,Primera División 1997/1998,28/03/1998,H,Racing Santander,4:3 (0:2),3
35,Primera División 1997/1998,03/04/1998,A,Real Madrid,0:0 (0:0),1
36,Primera División 1997/1998,11/04/1998,H,Real Valladolid,2:0 (1:0),3
37,Primera División 1997/1998,18/04/1998,H,SD Compostela,2:0 (0:0),3
38,Primera División 1997/1998,25/04/1998,A,Celta Vigo,1:1 (1:0),1
39,Primera División 1997/1998,02/05/1998,H,Real Oviedo,3:0 (1:0),3
40,Primera División 1997/1998,09/05/1998,A,CP Mérida,0:0 (0:0),1
41,Primera División 1997/1998,14/05/1998,H,Real Zaragoza,1:0 (1:0),3
42,Copa del Rey 1997/1998,14/01/1998,A,CF Extremadura,0:2,0
43,Copa del Rey 1997/1998,21/01/1998,H,CF Extremadura,4:1,3
44,Copa del Rey 1997/1998,03/02/1998,H,RCD Mallorca,2:1,3
45,Copa del Rey 1997/1998,10/02/1998,A,RCD Mallorca,0:1,0
