,match_type,date,home,away,score,points
0,Ligue 1 2001/2002,28/07/2001,H,FC Sochaux,0:1 (0:0),0
1,Ligue 1 2001/2002,04/08/2001,H,Montpellier HSC,0:0 (0:0),1
2,Ligue 1 2001/2002,11/08/2001,A,Stade Rennes,0:3 (0:2),0
3,Ligue 1 2001/2002,18/08/2001,H,Paris Saint-Germain,2:2 (1:0),1
4,Ligue 1 2001/2002,25/08/2001,A,FC Lorient,0:2 (0:2),0
5,Ligue 1 2001/2002,08/09/2001,H,ESTAC Troyes,2:0 (1:0),3
6,Ligue 1 2001/2002,16/09/2001,A,Girondins Bordeaux,0:0 (0:0),1
7,Ligue 1 2001/2002,22/09/2001,H,RC Lens,3:0 (1:0),3
8,Ligue 1 2001/2002,29/09/2001,A,SC Bastia,0:1 (0:1),0
9,Ligue 1 2001/2002,13/10/2001,H,CS Sedan,2:0 (0:0),3
10,Ligue 1 2001/2002,20/10/2001,A,EA Guingamp,1:2 (0:1),0
11,Ligue 1 2001/2002,27/10/2001,H,Olympique Lyon,2:1 (0:0),3
12,Ligue 1 2001/2002,03/11/2001,A,FC Nantes,1:2 (0:2),0
13,Ligue 1 2001/2002,16/11/2001,H,Olympique Marseille,1:1 (0:0),1
14,Ligue 1 2001/2002,24/11/2001,A,FC Metz,0:1 (0:0),0
15,Ligue 1 2001/2002,28/11/2001,H,Lille OSC,2:2 (1:1),1
16,Ligue 1 2001/2002,08/12/2001,A,AJ Auxerre,0:2 (0:0),0
17,Ligue 1 2001/2002,22/12/2001,H,Stade Rennes,3:1 (1:0),3
18,Ligue 1 2001/2002,05/01/2002,A,Paris Saint-Germain,2:1 (0:1),3
19,Ligue 1 2001/2002,12/01/2002,H,FC Lorient,1:0 (0:0),3
20,Ligue 1 2001/2002,16/01/2002,A,Montpellier HSC,1:1 (1:0),1
21,Ligue 1 2001/2002,23/01/2002,A,ESTAC Troyes,0:3 (0:1),0
22,Ligue 1 2001/2002,30/01/2002,H,Girondins Bordeaux,3:1 (3:1),3
23,Ligue 1 2001/2002,02/02/2002,A,RC Lens,0:1 (0:1),0
24,Ligue 1 2001/2002,06/02/2002,H,SC Bastia,1:1 (0:1),1
25,Ligue 1 2001/2002,16/02/2002,A,CS Sedan,0:0 (0:0),1
26,Ligue 1 2001/2002,23/02/2002,H,EA Guingamp,3:1 (2:1),3
27,Ligue 1 2001/2002,06/03/2002,A,Olympique Lyon,0:1 (0:0),0
28,Ligue 1 2001/2002,16/03/2002,H,FC Nantes,1:2 (1:1),0
29,Ligue 1 2001/2002,24/03/2002,A,Olympique Marseille,1:1 (0:0),1
30,Ligue 1 2001/2002,06/04/2002,H,FC Metz,2:2 (1:1),1
31,Ligue 1 2001/2002,13/04/2002,A,Lille OSC,1:1 (1:0),1
32,Ligue 1 2001/2002,27/04/2002,H,AJ Auxerre,1:1 (1:0),1
33,Ligue 1 2001/2002,04/05/2002,A,FC Sochaux,0:3 (0:2),0
34,Coupe de France 2001/2002,14/12/2001,A,Vesoul HSF,3:2 aet,3
35,Coupe de France 2001/2002,18/01/2002,H,Montpellier HSC,2:1,3
36,Coupe de France 2001/2002,08/02/2002,A,US Montagnarde,1:0,3
37,Coupe de France 2001/2002,09/03/2002,A,Nîmes Olympique,1:3 pso,0
