,match_type,date,home,away,score,points
0,Champions League Qual. 2015/2016,28/07/2015,A,BSC Young Boys,3:1 (0:0),3
1,Champions League Qual. 2015/2016,04/08/2015,H,BSC Young Boys,4:0 (0:0),3
2,Champions League Qual. 2015/2016,19/08/2015,A,Valencia CF,1:3 (0:1),0
3,Champions League Qual. 2015/2016,25/08/2015,H,Valencia CF,2:1 (1:1),3
4,Europa League 2015/2016,17/09/2015,A,RSC Anderlecht,1:1 (0:1),1
5,Europa League 2015/2016,01/10/2015,H,Tottenham Hotspur,1:1 (0:1),1
6,Europa League 2015/2016,22/10/2015,H,Qarabağ FK,1:0 (0:0),3
7,Europa League 2015/2016,05/11/2015,A,Qarabağ FK,1:1 (0:1),1
8,Europa League 2015/2016,26/11/2015,H,RSC Anderlecht,0:2 (0:1),0
9,Europa League 2015/2016,10/12/2015,A,Tottenham Hotspur,1:4 (0:3),0
10,Ligue 1 2015/2016,08/08/2015,A,OGC Nice,2:1 (0:1),3
11,Ligue 1 2015/2016,14/08/2015,H,Lille OSC,0:0 (0:0),1
12,Ligue 1 2015/2016,22/08/2015,A,Toulouse FC,1:1 (0:1),1
13,Ligue 1 2015/2016,30/08/2015,H,Paris Saint-Germain,0:3 (0:0),0
14,Ligue 1 2015/2016,13/09/2015,A,GFC Ajaccio,1:0 (1:0),3
15,Ligue 1 2015/2016,20/09/2015,H,FC Lorient,2:3 (1:2),0
16,Ligue 1 2015/2016,24/09/2015,A,Montpellier HSC,3:2 (0:2),3
17,Ligue 1 2015/2016,27/09/2015,A,EA Guingamp,3:3 (2:1),1
18,Ligue 1 2015/2016,04/10/2015,H,Stade Rennes,1:1 (0:1),1
19,Ligue 1 2015/2016,16/10/2015,H,Olympique Lyon,1:1 (1:0),1
20,Ligue 1 2015/2016,25/10/2015,A,Stade Reims,1:0 (1:0),3
21,Ligue 1 2015/2016,01/11/2015,H,Angers SCO,1:0 (1:0),3
22,Ligue 1 2015/2016,08/11/2015,A,Girondins Bordeaux,1:3 (1:2),0
23,Ligue 1 2015/2016,21/11/2015,H,FC Nantes,1:0 (1:0),3
24,Ligue 1 2015/2016,29/11/2015,A,Olympique Marseille,3:3 (2:1),1
25,Ligue 1 2015/2016,02/12/2015,H,SM Caen,1:1 (0:0),1
26,Ligue 1 2015/2016,05/12/2015,A,SC Bastia,2:1 (0:0),3
27,Ligue 1 2015/2016,13/12/2015,H,AS Saint-Étienne,1:0 (0:0),3
28,Ligue 1 2015/2016,19/12/2015,A,ESTAC Troyes,0:0 (0:0),1
29,Ligue 1 2015/2016,09/01/2016,H,GFC Ajaccio,2:2 (0:2),1
30,Ligue 1 2015/2016,17/01/2016,A,FC Lorient,2:0 (0:0),3
31,Ligue 1 2015/2016,24/01/2016,H,Toulouse FC,4:0 (2:0),3
32,Ligue 1 2015/2016,30/01/2016,A,Angers SCO,0:3 (0:2),0
33,Ligue 1 2015/2016,02/02/2016,H,SC Bastia,2:0 (1:0),3
34,Ligue 1 2015/2016,06/02/2016,H,OGC Nice,1:0 (0:0),3
35,Ligue 1 2015/2016,14/02/2016,A,AS Saint-Étienne,1:1 (0:0),1
36,Ligue 1 2015/2016,20/02/2016,H,ESTAC Troyes,3:1 (2:0),3
37,Ligue 1 2015/2016,28/02/2016,A,FC Nantes,0:0 (0:0),1
38,Ligue 1 2015/2016,04/03/2016,A,SM Caen,2:2 (0:0),1
39,Ligue 1 2015/2016,11/03/2016,H,Stade Reims,2:2 (2:1),1
40,Ligue 1 2015/2016,20/03/2016,A,Paris Saint-Germain,2:0 (0:0),3
41,Ligue 1 2015/2016,01/04/2016,H,Girondins Bordeaux,1:2 (0:1),0
42,Ligue 1 2015/2016,10/04/2016,A,Lille OSC,1:4 (0:1),0
43,Ligue 1 2015/2016,17/04/2016,H,Olympique Marseille,2:1 (0:0),3
44,Ligue 1 2015/2016,24/04/2016,A,Stade Rennes,1:1 (1:0),1
45,Ligue 1 2015/2016,30/04/2016,H,EA Guingamp,3:2 (2:0),3
46,Ligue 1 2015/2016,07/05/2016,A,Olympique Lyon,1:6 (1:4),0
47,Ligue 1 2015/2016,14/05/2016,H,Montpellier HSC,2:0 (2:0),3
48,Coupe de France 2015/2016,03/01/2016,H,Saint-Jean Beaulieu,10:2 (5:0),0
49,Coupe de France 2015/2016,20/01/2016,A,Évian Thonon Gaillard,"3:1 (1:0, 1:1) aet",3
50,Coupe de France 2015/2016,09/02/2016,A,FC Sochaux,1:2 (1:1),0
51,Coupe de la Ligue 2015/2016,16/12/2015,A,Girondins Bordeaux,0:3 (0:1),0
