,match_type,date,home,away,score,points
0,Ligue 2 2011/2012,01/08/2011,H,US Boulogne,0:0 (0:0),1
1,Ligue 2 2011/2012,06/08/2011,A,ESTAC Troyes,1:1 (1:0),1
2,Ligue 2 2011/2012,15/08/2011,H,Stade Reims,1:2 (0:1),0
3,Ligue 2 2011/2012,19/08/2011,H,Amiens SC,1:1 (1:0),1
4,Ligue 2 2011/2012,29/08/2011,A,RC Lens,2:2 (1:0),1
5,Ligue 2 2011/2012,09/09/2011,H,Angers SCO,1:3 (0:2),0
6,Ligue 2 2011/2012,16/09/2011,A,SC Bastia,1:1 (0:1),1
7,Ligue 2 2011/2012,19/09/2011,H,AC Arles-Avignon,1:0 (0:0),3
8,Ligue 2 2011/2012,23/09/2011,A,Stade Laval,0:1 (0:0),0
9,Ligue 2 2011/2012,30/09/2011,H,CS Sedan,2:2 (2:0),1
10,Ligue 2 2011/2012,17/10/2011,A,EA Guingamp,0:4 (0:3),0
11,Ligue 2 2011/2012,21/10/2011,H,Tours FC,0:0 (0:0),1
12,Ligue 2 2011/2012,28/10/2011,A,LB Châteauroux,1:2 (0:2),0
13,Ligue 2 2011/2012,05/11/2011,H,Le Mans FC,2:2 (1:1),1
14,Ligue 2 2011/2012,25/11/2011,A,FC Nantes,0:3 (0:1),0
15,Ligue 2 2011/2012,02/12/2011,H,FC Metz,0:2 (0:1),0
16,Ligue 2 2011/2012,17/12/2011,A,Le Havre AC,2:2 (2:1),1
17,Ligue 2 2011/2012,20/12/2011,H,Clermont Foot,0:0 (0:0),1
18,Ligue 2 2011/2012,14/01/2012,A,FC Istres,1:0 (1:0),3
19,Ligue 2 2011/2012,18/01/2012,A,Amiens SC,2:1 (1:0),3
20,Ligue 2 2011/2012,30/01/2012,H,RC Lens,2:2 (0:0),1
21,Ligue 2 2011/2012,13/02/2012,H,SC Bastia,0:1 (0:0),0
22,Ligue 2 2011/2012,17/02/2012,A,AC Arles-Avignon,1:2 (0:2),0
23,Ligue 2 2011/2012,24/02/2012,H,Stade Laval,2:1 (1:1),3
24,Ligue 2 2011/2012,02/03/2012,A,CS Sedan,2:2 (0:2),1
25,Ligue 2 2011/2012,06/03/2012,A,Angers SCO,2:1 (2:1),3
26,Ligue 2 2011/2012,09/03/2012,H,EA Guingamp,1:0 (0:0),3
27,Ligue 2 2011/2012,16/03/2012,A,Tours FC,0:0 (0:0),1
28,Ligue 2 2011/2012,23/03/2012,H,LB Châteauroux,2:1 (1:0),3
29,Ligue 2 2011/2012,30/03/2012,A,Le Mans FC,1:0 (0:0),3
30,Ligue 2 2011/2012,06/04/2012,H,FC Nantes,2:1 (1:0),3
31,Ligue 2 2011/2012,13/04/2012,A,FC Metz,2:0 (1:0),3
32,Ligue 2 2011/2012,20/04/2012,H,Le Havre AC,1:0 (0:0),3
33,Ligue 2 2011/2012,27/04/2012,A,Clermont Foot,0:1 (0:0),0
34,Ligue 2 2011/2012,01/05/2012,H,FC Istres,3:2 (0:0),3
35,Ligue 2 2011/2012,07/05/2012,A,Stade Reims,0:2 (0:1),0
36,Ligue 2 2011/2012,11/05/2012,H,ESTAC Troyes,0:2 (0:1),0
37,Ligue 2 2011/2012,18/05/2012,A,US Boulogne,2:1 (1:1),3
38,Coupe de France 2011/2012,09/01/2012,A,Angers SCO,3:4 (3:3),0
39,Coupe de la Ligue 2011/2012,23/07/2011,A,CS Sedan,1:4 (0:2),0
