,match_type,date,home,away,score,points
0,Europa League 1994/1995,12/09/1994,H,Motherwell FC,1:0 (0:0),3
1,Europa League 1994/1995,27/09/1994,A,Motherwell FC,2:0 (0:0),3
2,Europa League 1994/1995,01/11/1994,H,Slovan Bratislava,3:0 (1:0),3
3,Europa League 1994/1995,09/11/1994,A,Slovan Bratislava,1:2 (1:0),0
4,Europa League 1994/1995,21/11/1994,A,Deportivo La Coruña,0:1 (0:1),0
5,Europa League 1994/1995,05/12/1994,H,Deportivo La Coruña,"3:1 (0:0, 1:0) aet",3
6,Europa League 1994/1995,27/02/1995,A,Lazio Roma,0:1 (0:0),0
7,Europa League 1994/1995,13/03/1995,H,Lazio Roma,2:0 (1:0),3
8,Europa League 1994/1995,03/04/1995,A,Juventus,2:2 (1:1),1
9,Europa League 1994/1995,18/04/1995,H,Juventus,1:2 (1:2),0
10,Bundesliga 1994/1995,20/08/1994,H,TSV 1860 München,4:0 (2:0),3
11,Bundesliga 1994/1995,23/08/1994,A,1. FC Köln,6:1 (3:1),3
12,Bundesliga 1994/1995,26/08/1994,H,1. FC Kaiserslautern,2:1 (1:0),3
13,Bundesliga 1994/1995,03/09/1994,A,Eintracht Frankfurt,1:4 (1:1),0
14,Bundesliga 1994/1995,17/09/1994,A,Bayer Leverkusen,2:2 (1:1),1
15,Bundesliga 1994/1995,24/09/1994,H,VfB Stuttgart,5:0 (3:0),3
16,Bundesliga 1994/1995,01/10/1994,A,Bayer 05 Uerdingen,2:0 (0:0),3
17,Bundesliga 1994/1995,08/10/1994,H,FC Schalke 04,3:2 (2:1),3
18,Bundesliga 1994/1995,15/10/1994,A,Karlsruher SC,0:0 (0:0),1
19,Bundesliga 1994/1995,22/10/1994,H,Bayern München,1:0 (0:0),3
20,Bundesliga 1994/1995,29/10/1994,A,Dynamo Dresden,1:0 (1:0),3
21,Bundesliga 1994/1995,06/11/1994,H,Werder Bremen,2:0 (0:0),3
22,Bundesliga 1994/1995,11/11/1994,A,VfL Bochum,2:0 (1:0),3
23,Bundesliga 1994/1995,19/11/1994,H,SC Freiburg,1:1 (0:0),1
24,Bundesliga 1994/1995,26/11/1994,A,Bor. Mönchengladbach,3:3 (3:1),1
25,Bundesliga 1994/1995,02/12/1994,H,MSV Duisburg,1:0 (1:0),3
26,Bundesliga 1994/1995,10/12/1994,A,Hamburger SV,4:0 (0:0),3
27,Bundesliga 1994/1995,18/02/1995,A,TSV 1860 München,5:1 (1:0),3
28,Bundesliga 1994/1995,25/02/1995,H,1. FC Köln,2:1 (2:0),3
29,Bundesliga 1994/1995,04/03/1995,A,1. FC Kaiserslautern,0:1 (0:1),0
30,Bundesliga 1994/1995,11/03/1995,H,Eintracht Frankfurt,1:1 (1:1),1
31,Bundesliga 1994/1995,18/03/1995,H,Bayer Leverkusen,0:3 (0:1),0
32,Bundesliga 1994/1995,25/03/1995,A,VfB Stuttgart,0:0 (0:0),1
33,Bundesliga 1994/1995,01/04/1995,H,Bayer 05 Uerdingen,3:1 (1:0),3
34,Bundesliga 1994/1995,08/04/1995,A,FC Schalke 04,0:0 (0:0),1
35,Bundesliga 1994/1995,13/04/1995,H,Karlsruher SC,2:1 (0:1),3
36,Bundesliga 1994/1995,22/04/1995,A,Bayern München,1:2 (0:0),0
37,Bundesliga 1994/1995,29/04/1995,H,Dynamo Dresden,2:0 (0:0),3
38,Bundesliga 1994/1995,07/05/1995,A,Werder Bremen,1:3 (0:0),0
39,Bundesliga 1994/1995,13/05/1995,H,VfL Bochum,3:1 (0:0),3
40,Bundesliga 1994/1995,20/05/1995,A,SC Freiburg,1:1 (0:0),1
41,Bundesliga 1994/1995,28/05/1995,H,Bor. Mönchengladbach,1:1 (0:0),1
42,Bundesliga 1994/1995,10/06/1995,A,MSV Duisburg,3:2 (0:1),3
43,Bundesliga 1994/1995,17/06/1995,H,Hamburger SV,2:0 (2:0),3
44,DFB-Pokal 1994/1995,13/08/1994,A,Altona 93,2:0 (1:0),3
45,DFB-Pokal 1994/1995,20/09/1994,A,1. FC Kaiserslautern,"3:6 (1:0, 2:2) aet",0
