,match_type,date,home,away,score,points
0,Champions League 2013/2014,18/09/2013,A,SSC Napoli,1:2 (0:1),0
1,Champions League 2013/2014,01/10/2013,H,Olympique Marseille,3:0 (1:0),3
2,Champions League 2013/2014,22/10/2013,A,Arsenal FC,2:1 (1:1),3
3,Champions League 2013/2014,06/11/2013,H,Arsenal FC,0:1 (0:0),0
4,Champions League 2013/2014,26/11/2013,H,SSC Napoli,3:1 (1:0),3
5,Champions League 2013/2014,11/12/2013,A,Olympique Marseille,2:1 (1:1),3
6,Champions League 2013/2014,25/02/2014,A,Zenit St. Petersburg,4:2 (2:0),3
7,Champions League 2013/2014,19/03/2014,H,Zenit St. Petersburg,1:2 (1:1),0
8,Champions League 2013/2014,02/04/2014,A,Real Madrid,0:3 (0:2),0
9,Champions League 2013/2014,08/04/2014,H,Real Madrid,2:0 (2:0),3
10,Bundesliga 2013/2014,10/08/2013,A,FC Augsburg,4:0 (1:0),3
11,Bundesliga 2013/2014,18/08/2013,H,Eintracht Braunschweig,2:1 (0:0),3
12,Bundesliga 2013/2014,23/08/2013,H,Werder Bremen,1:0 (0:0),3
13,Bundesliga 2013/2014,01/09/2013,A,Eintracht Frankfurt,2:1 (1:1),3
14,Bundesliga 2013/2014,14/09/2013,H,Hamburger SV,6:2 (2:1),3
15,Bundesliga 2013/2014,21/09/2013,A,1. FC Nürnberg,1:1 (1:0),1
16,Bundesliga 2013/2014,28/09/2013,H,SC Freiburg,5:0 (2:0),3
17,Bundesliga 2013/2014,05/10/2013,A,Bor. Mönchengladbach,0:2 (0:0),0
18,Bundesliga 2013/2014,19/10/2013,H,Hannover 96,1:0 (1:0),3
19,Bundesliga 2013/2014,26/10/2013,A,FC Schalke 04,3:1 (1:0),3
20,Bundesliga 2013/2014,01/11/2013,H,VfB Stuttgart,6:1 (2:1),3
21,Bundesliga 2013/2014,09/11/2013,A,VfL Wolfsburg,1:2 (1:0),0
22,Bundesliga 2013/2014,23/11/2013,H,Bayern München,0:3 (0:0),0
23,Bundesliga 2013/2014,30/11/2013,A,1. FSV Mainz 05,3:1 (0:0),3
24,Bundesliga 2013/2014,07/12/2013,H,Bayer Leverkusen,0:1 (0:1),0
25,Bundesliga 2013/2014,14/12/2013,A,1899 Hoffenheim,2:2 (1:2),1
26,Bundesliga 2013/2014,21/12/2013,H,Hertha BSC,1:2 (1:2),0
27,Bundesliga 2013/2014,25/01/2014,H,FC Augsburg,2:2 (1:0),1
28,Bundesliga 2013/2014,31/01/2014,A,Eintracht Braunschweig,2:1 (1:0),3
29,Bundesliga 2013/2014,08/02/2014,A,Werder Bremen,5:1 (2:0),3
30,Bundesliga 2013/2014,15/02/2014,H,Eintracht Frankfurt,4:0 (2:0),3
31,Bundesliga 2013/2014,22/02/2014,A,Hamburger SV,0:3 (0:1),0
32,Bundesliga 2013/2014,01/03/2014,H,1. FC Nürnberg,3:0 (0:0),3
33,Bundesliga 2013/2014,09/03/2014,A,SC Freiburg,1:0 (0:0),3
34,Bundesliga 2013/2014,15/03/2014,H,Bor. Mönchengladbach,1:2 (0:2),0
35,Bundesliga 2013/2014,22/03/2014,A,Hannover 96,3:0 (1:0),3
36,Bundesliga 2013/2014,25/03/2014,H,FC Schalke 04,0:0 (0:0),1
37,Bundesliga 2013/2014,29/03/2014,A,VfB Stuttgart,3:2 (1:2),3
38,Bundesliga 2013/2014,05/04/2014,H,VfL Wolfsburg,2:1 (0:1),3
39,Bundesliga 2013/2014,12/04/2014,A,Bayern München,3:0 (1:0),3
40,Bundesliga 2013/2014,19/04/2014,H,1. FSV Mainz 05,4:2 (2:1),3
41,Bundesliga 2013/2014,26/04/2014,A,Bayer Leverkusen,2:2 (2:2),1
42,Bundesliga 2013/2014,03/05/2014,H,1899 Hoffenheim,3:2 (3:1),3
43,Bundesliga 2013/2014,10/05/2014,A,Hertha BSC,4:0 (2:0),3
44,DFB-Pokal 2013/2014,03/08/2013,A,SV Wilhelmshaven,3:0 (0:0),3
45,DFB-Pokal 2013/2014,24/09/2013,A,TSV 1860 München,"2:0 (0:0, 0:0) aet",3
46,DFB-Pokal 2013/2014,03/12/2013,A,1. FC Saarbrücken,2:0 (1:0),3
47,DFB-Pokal 2013/2014,11/02/2014,A,Eintracht Frankfurt,1:0 (0:0),3
48,DFB-Pokal 2013/2014,15/04/2014,H,VfL Wolfsburg,2:0 (2:0),3
49,DFB-Pokal 2013/2014,17/05/2014,N,Bayern München,"0:2 (0:0, 0:0) aet",0
50,Supercup 2013,27/07/2013,H,Bayern München,4:2 (1:0),3
