,match_type,date,home,away,score,points
0,Champions League 2010/2011,15/09/2010,H,AS Roma,2:0 (0:0),3
1,Champions League 2010/2011,28/09/2010,A,FC Basel,2:1 (0:1),3
2,Champions League 2010/2011,19/10/2010,H,CFR Cluj,3:2 (2:1),3
3,Champions League 2010/2011,03/11/2010,A,CFR Cluj,4:0 (2:0),3
4,Champions League 2010/2011,23/11/2010,A,AS Roma,2:3 (2:0),0
5,Champions League 2010/2011,08/12/2010,H,FC Basel,3:0 (2:0),3
6,Champions League 2010/2011,23/02/2011,A,Inter,1:0 (0:0),3
7,Champions League 2010/2011,15/03/2011,H,Inter,2:3 (2:1),0
8,Bundesliga 2010/2011,20/08/2010,H,VfL Wolfsburg,2:1 (1:0),3
9,Bundesliga 2010/2011,27/08/2010,A,1. FC Kaiserslautern,0:2 (0:2),0
10,Bundesliga 2010/2011,11/09/2010,H,Werder Bremen,0:0 (0:0),1
11,Bundesliga 2010/2011,18/09/2010,H,1. FC Köln,0:0 (0:0),1
12,Bundesliga 2010/2011,21/09/2010,A,1899 Hoffenheim,2:1 (0:1),3
13,Bundesliga 2010/2011,25/09/2010,H,1. FSV Mainz 05,1:2 (1:1),0
14,Bundesliga 2010/2011,03/10/2010,A,Borussia Dortmund,0:2 (0:0),0
15,Bundesliga 2010/2011,16/10/2010,H,Hannover 96,3:0 (1:0),3
16,Bundesliga 2010/2011,22/10/2010,A,Hamburger SV,0:0 (0:0),1
17,Bundesliga 2010/2011,29/10/2010,H,SC Freiburg,4:2 (1:0),3
18,Bundesliga 2010/2011,06/11/2010,A,Bor. Mönchengladbach,3:3 (2:1),1
19,Bundesliga 2010/2011,14/11/2010,H,1. FC Nürnberg,3:0 (1:0),3
20,Bundesliga 2010/2011,20/11/2010,A,Bayer Leverkusen,1:1 (1:1),1
21,Bundesliga 2010/2011,27/11/2010,H,Eintracht Frankfurt,4:1 (1:1),3
22,Bundesliga 2010/2011,04/12/2010,A,FC Schalke 04,0:2 (0:0),0
23,Bundesliga 2010/2011,11/12/2010,H,FC St. Pauli,3:0 (1:0),3
24,Bundesliga 2010/2011,19/12/2010,A,VfB Stuttgart,5:3 (3:0),3
25,Bundesliga 2010/2011,15/01/2011,A,VfL Wolfsburg,1:1 (1:0),1
26,Bundesliga 2010/2011,22/01/2011,H,1. FC Kaiserslautern,5:1 (1:0),3
27,Bundesliga 2010/2011,29/01/2011,A,Werder Bremen,3:1 (0:0),3
28,Bundesliga 2010/2011,05/02/2011,A,1. FC Köln,2:3 (2:0),0
29,Bundesliga 2010/2011,12/02/2011,H,1899 Hoffenheim,4:0 (2:0),3
30,Bundesliga 2010/2011,19/02/2011,A,1. FSV Mainz 05,3:1 (1:0),3
31,Bundesliga 2010/2011,26/02/2011,H,Borussia Dortmund,1:3 (1:2),0
32,Bundesliga 2010/2011,05/03/2011,A,Hannover 96,1:3 (0:1),0
33,Bundesliga 2010/2011,12/03/2011,H,Hamburger SV,6:0 (1:0),3
34,Bundesliga 2010/2011,19/03/2011,A,SC Freiburg,2:1 (1:1),3
35,Bundesliga 2010/2011,02/04/2011,H,Bor. Mönchengladbach,1:0 (0:0),3
36,Bundesliga 2010/2011,09/04/2011,A,1. FC Nürnberg,1:1 (1:0),1
37,Bundesliga 2010/2011,17/04/2011,H,Bayer Leverkusen,5:1 (4:0),3
38,Bundesliga 2010/2011,23/04/2011,A,Eintracht Frankfurt,1:1 (0:0),1
39,Bundesliga 2010/2011,30/04/2011,H,FC Schalke 04,4:1 (3:1),3
40,Bundesliga 2010/2011,07/05/2011,A,FC St. Pauli,8:1 (2:0),3
41,Bundesliga 2010/2011,14/05/2011,H,VfB Stuttgart,2:1 (1:1),3
42,DFB-Pokal 2010/2011,16/08/2010,A,Germania Windeck,4:0 (2:0),3
43,DFB-Pokal 2010/2011,26/10/2010,H,Werder Bremen,2:1 (1:1),3
44,DFB-Pokal 2010/2011,22/12/2010,A,VfB Stuttgart,6:3 (2:2),3
45,DFB-Pokal 2010/2011,26/01/2011,A,Alemannia Aachen,4:0 (1:0),3
46,DFB-Pokal 2010/2011,02/03/2011,H,FC Schalke 04,0:1 (0:1),0
47,Supercup 2010,07/08/2010,N,FC Schalke 04,2:0 (0:0),3
