,match_type,date,home,away,score,points
0,Champions League 1998/1999,16/09/1998,A,Brøndby IF,1:2 (0:0),0
1,Champions League 1998/1999,30/09/1998,H,Manchester United,2:2 (1:1),1
2,Champions League 1998/1999,21/10/1998,H,FC Barcelona,1:0 (1:0),3
3,Champions League 1998/1999,04/11/1998,A,FC Barcelona,2:1 (0:1),3
4,Champions League 1998/1999,25/11/1998,H,Brøndby IF,2:0 (0:0),3
5,Champions League 1998/1999,09/12/1998,A,Manchester United,1:1 (0:1),1
6,Champions League 1998/1999,03/03/1999,H,1. FC Kaiserslautern,2:0 (2:0),3
7,Champions League 1998/1999,17/03/1999,A,1. FC Kaiserslautern,4:0 (3:0),3
8,Champions League 1998/1999,07/04/1999,A,Dinamo Kiev,3:3 (1:2),1
9,Champions League 1998/1999,21/04/1999,H,Dinamo Kiev,1:0 (1:0),3
10,Champions League 1998/1999,26/05/1999,N,Manchester United,1:2 (1:0),0
11,Champions League Qual. 1998/1999,12/08/1998,H,FK Obilić,4:0 (0:0),3
12,Champions League Qual. 1998/1999,26/08/1998,A,FK Obilić,1:1 (0:0),1
13,Bundesliga 1998/1999,15/08/1998,A,VfL Wolfsburg,1:0 (0:0),3
14,Bundesliga 1998/1999,22/08/1998,H,MSV Duisburg,3:1 (1:1),3
15,Bundesliga 1998/1999,09/09/1998,H,Hansa Rostock,6:1 (0:0),3
16,Bundesliga 1998/1999,12/09/1998,A,SC Freiburg,2:0 (2:0),3
17,Bundesliga 1998/1999,20/09/1998,H,Hamburger SV,5:3 (2:1),3
18,Bundesliga 1998/1999,26/09/1998,A,Werder Bremen,1:0 (0:0),3
19,Bundesliga 1998/1999,04/10/1998,H,Borussia Dortmund,2:2 (2:1),1
20,Bundesliga 1998/1999,17/10/1998,A,FC Schalke 04,3:1 (2:1),3
21,Bundesliga 1998/1999,24/10/1998,H,1. FC Kaiserslautern,4:0 (2:0),3
22,Bundesliga 1998/1999,31/10/1998,A,Eintracht Frankfurt,0:1 (0:1),0
23,Bundesliga 1998/1999,07/11/1998,H,TSV 1860 München,3:1 (0:0),3
24,Bundesliga 1998/1999,14/11/1998,H,VfB Stuttgart,2:0 (0:0),3
25,Bundesliga 1998/1999,21/11/1998,A,Hertha BSC,0:1 (0:0),0
26,Bundesliga 1998/1999,28/11/1998,H,1. FC Nürnberg,2:0 (1:0),3
27,Bundesliga 1998/1999,04/12/1998,A,VfL Bochum,2:2 (1:1),1
28,Bundesliga 1998/1999,13/12/1998,H,Bayer Leverkusen,2:0 (2:0),3
29,Bundesliga 1998/1999,16/12/1998,A,Bor. Mönchengladbach,2:0 (2:0),3
30,Bundesliga 1998/1999,19/12/1998,H,VfL Wolfsburg,3:0 (1:0),3
31,Bundesliga 1998/1999,20/02/1999,A,MSV Duisburg,3:0 (2:0),3
32,Bundesliga 1998/1999,27/02/1999,A,Hansa Rostock,4:0 (0:0),3
33,Bundesliga 1998/1999,06/03/1999,H,SC Freiburg,2:0 (1:0),3
34,Bundesliga 1998/1999,13/03/1999,A,Hamburger SV,2:0 (2:0),3
35,Bundesliga 1998/1999,20/03/1999,H,Werder Bremen,1:0 (0:0),3
36,Bundesliga 1998/1999,03/04/1999,A,Borussia Dortmund,2:2 (0:2),1
37,Bundesliga 1998/1999,10/04/1999,H,FC Schalke 04,1:1 (0:0),1
38,Bundesliga 1998/1999,13/04/1999,A,1. FC Kaiserslautern,1:2 (1:2),0
39,Bundesliga 1998/1999,16/04/1999,H,Eintracht Frankfurt,3:1 (2:0),3
40,Bundesliga 1998/1999,25/04/1999,A,TSV 1860 München,1:1 (0:0),1
41,Bundesliga 1998/1999,01/05/1999,H,Bor. Mönchengladbach,4:2 (1:1),3
42,Bundesliga 1998/1999,04/05/1999,A,VfB Stuttgart,2:0 (0:0),3
43,Bundesliga 1998/1999,09/05/1999,H,Hertha BSC,1:1 (1:0),1
44,Bundesliga 1998/1999,15/05/1999,A,1. FC Nürnberg,0:2 (0:0),0
45,Bundesliga 1998/1999,22/05/1999,H,VfL Bochum,4:2 (0:1),3
46,Bundesliga 1998/1999,29/05/1999,A,Bayer Leverkusen,2:1 (1:0),3
47,DFB-Pokal 1998/1999,30/08/1998,A,LR Ahlen,5:0 (4:0),3
48,DFB-Pokal 1998/1999,23/09/1998,A,SpVgg Greuther Fürth,"4:3 (0:0, 0:0, 0:0) pso",3
49,DFB-Pokal 1998/1999,28/10/1998,A,MSV Duisburg,4:2 (0:1),3
50,DFB-Pokal 1998/1999,01/12/1998,H,VfB Stuttgart,3:0 (1:0),3
51,DFB-Pokal 1998/1999,09/03/1999,A,Rot-Weiß Oberhausen,3:1 (2:0),3
52,DFB-Pokal 1998/1999,12/06/1999,N,Werder Bremen,"4:5 (1:1, 1:1, 1:1) pso",0
53,League Cup 1998,02/08/1998,N,Bayer Leverkusen,1:0 (1:0),3
54,League Cup 1998,07/08/1998,N,VfB Stuttgart,4:0 (3:0),3
