,match_type,date,home,away,score,points
0,Serie A 2009/2010,23/08/2009,A,Udinese Calcio,2:2 (1:1),1
1,Serie A 2009/2010,30/08/2009,H,Calcio Catania,2:1 (1:1),3
2,Serie A 2009/2010,13/09/2009,A,Inter,0:2 (0:0),0
3,Serie A 2009/2010,20/09/2009,H,US Palermo,1:0 (1:0),3
4,Serie A 2009/2010,23/09/2009,A,Lazio Roma,2:1 (2:1),3
5,Serie A 2009/2010,27/09/2009,H,Cagliari Calcio,0:2 (0:1),0
6,Serie A 2009/2010,04/10/2009,A,Sampdoria,1:1 (1:1),1
7,Serie A 2009/2010,18/10/2009,H,AC Siena,1:0 (1:0),3
8,Serie A 2009/2010,25/10/2009,A,Atalanta,1:3 (0:1),0
9,Serie A 2009/2010,28/10/2009,H,AS Bari,2:0 (0:0),3
10,Serie A 2009/2010,31/10/2009,A,AC Milan,0:2 (0:1),0
11,Serie A 2009/2010,08/11/2009,H,Chievo Verona,2:0 (1:0),3
12,Serie A 2009/2010,21/11/2009,A,ACF Fiorentina,3:2 (1:1),3
13,Serie A 2009/2010,29/11/2009,H,SSC Napoli,1:1 (0:1),1
14,Serie A 2009/2010,06/12/2009,A,Genoa CFC,2:2 (1:1),1
15,Serie A 2009/2010,13/12/2009,H,Bologna FC,2:1 (0:1),3
16,Serie A 2009/2010,20/12/2009,A,AS Roma,0:2 (0:0),0
17,Serie A 2009/2010,06/01/2010,H,Juventus,1:2 (1:2),0
18,Serie A 2009/2010,10/01/2010,A,AS Livorno,1:2 (0:1),0
19,Serie A 2009/2010,17/01/2010,H,Udinese Calcio,0:0 (0:0),1
20,Serie A 2009/2010,23/01/2010,A,Calcio Catania,0:3 (0:1),0
21,Serie A 2009/2010,06/02/2010,A,US Palermo,1:2 (0:0),0
22,Serie A 2009/2010,10/02/2010,H,Inter,1:1 (0:0),1
23,Serie A 2009/2010,14/02/2010,H,Lazio Roma,0:2 (0:0),0
24,Serie A 2009/2010,21/02/2010,A,Cagliari Calcio,0:2 (0:2),0
25,Serie A 2009/2010,28/02/2010,H,Sampdoria,1:0 (0:0),3
26,Serie A 2009/2010,07/03/2010,A,AC Siena,1:1 (1:0),1
27,Serie A 2009/2010,14/03/2010,H,Atalanta,1:0 (0:0),3
28,Serie A 2009/2010,21/03/2010,A,AS Bari,1:1 (1:0),1
29,Serie A 2009/2010,24/03/2010,H,AC Milan,1:0 (0:0),3
30,Serie A 2009/2010,28/03/2010,A,Chievo Verona,0:0 (0:0),1
31,Serie A 2009/2010,03/04/2010,H,ACF Fiorentina,1:1 (0:1),1
32,Serie A 2009/2010,10/04/2010,A,SSC Napoli,3:2 (0:1),3
33,Serie A 2009/2010,18/04/2010,H,Genoa CFC,2:3 (0:1),0
34,Serie A 2009/2010,25/04/2010,A,Bologna FC,1:2 (1:1),0
35,Serie A 2009/2010,01/05/2010,H,AS Roma,1:2 (0:1),0
36,Serie A 2009/2010,09/05/2010,A,Juventus,3:2 (2:1),3
37,Serie A 2009/2010,16/05/2010,H,AS Livorno,4:1 (1:0),3
38,Coppa Italia 2009/2010,14/08/2009,H,Novara Calcio,1:2 (0:1),0
