,match_type,date,home,away,score,points
0,Europa League 2002/2003,19/09/2002,A,CSKA Moskva,1:1 (0:0),1
1,Europa League 2002/2003,03/10/2002,H,CSKA Moskva,3:2 (1:2),3
2,Europa League 2002/2003,31/10/2002,H,Wisła Kraków,2:1 (1:0),3
3,Europa League 2002/2003,14/11/2002,A,Wisła Kraków,"1:4 (1:0, 1:2) aet",0
4,Serie A 2002/2003,15/09/2002,A,Udinese Calcio,1:1 (1:0),1
5,Serie A 2002/2003,22/09/2002,H,Calcio Como,2:0 (1:0),3
6,Serie A 2002/2003,28/09/2002,A,Juventus,2:2 (0:0),1
7,Serie A 2002/2003,06/10/2002,H,AC Perugia,2:2 (1:0),1
8,Serie A 2002/2003,20/10/2002,A,Modena FC,1:2 (1:0),0
9,Serie A 2002/2003,27/10/2002,H,Atalanta,2:1 (1:0),3
10,Serie A 2002/2003,03/11/2002,H,Chievo Verona,0:1 (0:0),0
11,Serie A 2002/2003,06/11/2002,H,Brescia Calcio,4:3 (2:2),3
12,Serie A 2002/2003,10/11/2002,A,Lazio Roma,0:0 (0:0),1
13,Serie A 2002/2003,17/11/2002,A,AC Milan,1:2 (0:0),0
14,Serie A 2002/2003,24/11/2002,H,AS Roma,3:0 (2:0),3
15,Serie A 2002/2003,01/12/2002,A,Torino FC,4:0 (2:0),3
16,Serie A 2002/2003,08/12/2002,H,Reggina Calcio,2:0 (0:0),3
17,Serie A 2002/2003,14/12/2002,A,Bologna FC,1:2 (1:2),0
18,Serie A 2002/2003,22/12/2002,H,Inter,1:2 (0:1),0
19,Serie A 2002/2003,12/01/2003,A,Piacenza Calcio,1:1 (1:0),1
20,Serie A 2002/2003,18/01/2003,H,Empoli FC,2:0 (1:0),3
21,Serie A 2002/2003,26/01/2003,A,Brescia Calcio,1:1 (1:1),1
22,Serie A 2002/2003,02/02/2003,H,Udinese Calcio,3:2 (1:0),3
23,Serie A 2002/2003,09/02/2003,A,Calcio Como,2:2 (1:0),1
24,Serie A 2002/2003,16/02/2003,H,Juventus,1:2 (0:2),0
25,Serie A 2002/2003,23/02/2003,A,AC Perugia,2:1 (1:0),3
26,Serie A 2002/2003,01/03/2003,H,Modena FC,1:1 (1:1),1
27,Serie A 2002/2003,09/03/2003,A,Atalanta,0:0 (0:0),1
28,Serie A 2002/2003,16/03/2003,A,Chievo Verona,4:0 (1:0),3
29,Serie A 2002/2003,23/03/2003,H,Lazio Roma,2:1 (1:0),3
30,Serie A 2002/2003,05/04/2003,H,AC Milan,1:0 (0:0),3
31,Serie A 2002/2003,13/04/2003,A,AS Roma,1:2 (1:1),0
32,Serie A 2002/2003,19/04/2003,H,Torino FC,1:0 (0:0),3
33,Serie A 2002/2003,27/04/2003,A,Reggina Calcio,0:0 (0:0),1
34,Serie A 2002/2003,03/05/2003,H,Bologna FC,1:2 (0:0),0
35,Serie A 2002/2003,10/05/2003,A,Inter,1:1 (0:1),1
36,Serie A 2002/2003,17/05/2003,H,Piacenza Calcio,3:2 (0:2),3
37,Serie A 2002/2003,24/05/2003,A,Empoli FC,2:0 (1:0),3
38,Coppa Italia 2002/2003,25/09/2002,A,Vicenza Calcio,0:2,0
39,Coppa Italia 2002/2003,23/10/2002,H,Vicenza Calcio,2:1 aet,3
40,Supercoppa 2002,25/08/2002,N,Juventus,1:2,0
