,match_type,date,home,away,score,points
0,Serie A 2013/2014,25/08/2013,H,Chievo Verona,0:0 (0:0),1
1,Serie A 2013/2014,01/09/2013,A,Udinese Calcio,1:3 (0:1),0
2,Serie A 2013/2014,16/09/2013,H,AS Roma,1:3 (1:0),0
3,Serie A 2013/2014,22/09/2013,A,Calcio Catania,0:0 (0:0),1
4,Serie A 2013/2014,25/09/2013,H,Atalanta,4:3 (4:2),3
5,Serie A 2013/2014,30/09/2013,A,ACF Fiorentina,2:2 (1:0),1
6,Serie A 2013/2014,06/10/2013,H,Sassuolo Calcio,3:1 (1:1),3
7,Serie A 2013/2014,20/10/2013,A,Hellas Verona,2:3 (2:1),0
8,Serie A 2013/2014,27/10/2013,H,AC Milan,3:2 (2:0),3
9,Serie A 2013/2014,30/10/2013,A,Genoa CFC,0:1 (0:0),0
10,Serie A 2013/2014,02/11/2013,H,Juventus,0:1 (0:0),0
11,Serie A 2013/2014,10/11/2013,H,Lazio Roma,1:1 (0:0),1
12,Serie A 2013/2014,23/11/2013,A,SSC Napoli,1:0 (0:0),3
13,Serie A 2013/2014,30/11/2013,H,Bologna FC,1:1 (1:1),1
14,Serie A 2013/2014,08/12/2013,A,Inter,3:3 (2:1),1
15,Serie A 2013/2014,15/12/2013,H,Cagliari Calcio,0:0 (0:0),1
16,Serie A 2013/2014,22/12/2013,A,Sampdoria,1:1 (0:1),1
17,Serie A 2013/2014,06/01/2014,H,Torino FC,3:1 (2:1),3
18,Serie A 2013/2014,11/01/2014,A,AS Livorno,3:0 (1:0),3
19,Serie A 2013/2014,19/01/2014,A,Chievo Verona,2:1 (1:1),3
20,Serie A 2013/2014,26/01/2014,H,Udinese Calcio,1:0 (1:0),3
21,Serie A 2013/2014,09/02/2014,H,Calcio Catania,0:0 (0:0),1
22,Serie A 2013/2014,16/02/2014,A,Atalanta,4:0 (1:0),3
23,Serie A 2013/2014,24/02/2014,H,ACF Fiorentina,2:2 (1:1),1
24,Serie A 2013/2014,02/03/2014,A,Sassuolo Calcio,1:0 (1:0),3
25,Serie A 2013/2014,09/03/2014,H,Hellas Verona,2:0 (1:0),3
26,Serie A 2013/2014,16/03/2014,A,AC Milan,4:2 (1:0),3
27,Serie A 2013/2014,23/03/2014,H,Genoa CFC,1:1 (1:1),1
28,Serie A 2013/2014,26/03/2014,A,Juventus,1:2 (0:2),0
29,Serie A 2013/2014,30/03/2014,A,Lazio Roma,2:3 (1:1),0
30,Serie A 2013/2014,02/04/2014,A,AS Roma,2:4 (1:2),0
31,Serie A 2013/2014,06/04/2014,H,SSC Napoli,1:0 (0:0),3
32,Serie A 2013/2014,13/04/2014,A,Bologna FC,1:1 (0:1),1
33,Serie A 2013/2014,19/04/2014,H,Inter,0:2 (0:0),0
34,Serie A 2013/2014,27/04/2014,A,Cagliari Calcio,0:1 (0:1),0
35,Serie A 2013/2014,04/05/2014,H,Sampdoria,2:0 (1:0),3
36,Serie A 2013/2014,11/05/2014,A,Torino FC,1:1 (0:1),1
37,Serie A 2013/2014,18/05/2014,H,AS Livorno,2:0 (0:0),3
38,Coppa Italia 2013/2014,17/08/2013,H,US Lecce,4:0 (1:0),3
39,Coppa Italia 2013/2014,03/12/2013,H,AS Varese 1910,4:1 (1:0),3
40,Coppa Italia 2013/2014,14/01/2014,A,Lazio Roma,1:2 (1:1),0
