,match_type,date,home,away,score,points
0,Serie B 2008/2009,29/08/2008,H,Rimini Calcio,1:1 (1:1),1
1,Serie B 2008/2009,13/09/2008,H,Ancona Calcio,4:1 (2:1),3
2,Serie B 2008/2009,16/09/2008,A,UC AlbinoLeffe,0:1 (0:0),0
3,Serie B 2008/2009,20/09/2008,A,US Grosseto FC,0:1 (0:1),0
4,Serie B 2008/2009,23/09/2008,H,Frosinone Calcio,2:2 (1:1),1
5,Serie B 2008/2009,29/09/2008,A,Brescia Calcio,0:0 (0:0),1
6,Serie B 2008/2009,04/10/2008,H,Modena FC,0:0 (0:0),1
7,Serie B 2008/2009,12/10/2008,A,Treviso FBC,2:2 (1:2),1
8,Serie B 2008/2009,18/10/2008,H,Empoli FC,1:0 (0:0),3
9,Serie B 2008/2009,25/10/2008,A,AC Mantova,3:1 (0:1),3
10,Serie B 2008/2009,28/10/2008,H,Unione Triestina,2:1 (1:0),3
11,Serie B 2008/2009,01/11/2008,A,Piacenza Calcio,1:1 (0:0),1
12,Serie B 2008/2009,10/11/2008,H,AS Bari,1:1 (1:1),1
13,Serie B 2008/2009,15/11/2008,A,Ascoli Calcio,1:0 (0:0),3
14,Serie B 2008/2009,22/11/2008,H,AS Livorno,0:0 (0:0),1
15,Serie B 2008/2009,28/11/2008,A,US Salernitana 1919,2:1 (1:1),3
16,Serie B 2008/2009,06/12/2008,H,US Avellino,1:0 (1:0),3
17,Serie B 2008/2009,13/12/2008,A,Pisa Calcio,1:2 (1:0),0
18,Serie B 2008/2009,19/12/2008,H,AS Cittadella,1:0 (0:0),3
19,Serie B 2008/2009,10/01/2009,A,Vicenza Calcio,1:1 (0:0),1
20,Serie B 2008/2009,17/01/2009,H,Sassuolo Calcio,1:1 (0:0),1
21,Serie B 2008/2009,24/01/2009,A,Rimini Calcio,0:0,1
22,Serie B 2008/2009,31/01/2009,H,UC AlbinoLeffe,3:1,3
23,Serie B 2008/2009,06/02/2009,A,Ancona Calcio,0:2 (0:1),0
24,Serie B 2008/2009,14/02/2009,H,US Grosseto FC,4:0 (2:0),3
25,Serie B 2008/2009,17/02/2009,A,Frosinone Calcio,2:1 (0:1),3
26,Serie B 2008/2009,22/02/2009,H,Brescia Calcio,1:0 (1:0),3
27,Serie B 2008/2009,28/02/2009,A,Modena FC,2:2 (2:2),1
28,Serie B 2008/2009,07/03/2009,H,Treviso FBC,0:0 (0:0),1
29,Serie B 2008/2009,13/03/2009,A,Empoli FC,4:1 (3:1),3
30,Serie B 2008/2009,17/03/2009,H,AC Mantova,1:0 (0:0),3
31,Serie B 2008/2009,21/03/2009,A,Unione Triestina,3:0 (1:0),3
32,Serie B 2008/2009,29/03/2009,H,Piacenza Calcio,1:1 (1:0),1
33,Serie B 2008/2009,04/04/2009,A,AS Bari,2:0 (2:0),3
34,Serie B 2008/2009,18/04/2009,A,AS Livorno,2:2 (0:1),1
35,Serie B 2008/2009,21/04/2009,H,Ascoli Calcio,2:0 (1:0),3
36,Serie B 2008/2009,27/04/2009,H,US Salernitana 1919,0:0 (0:0),1
37,Serie B 2008/2009,02/05/2009,A,US Avellino,3:3 (0:0),1
38,Serie B 2008/2009,09/05/2009,H,Pisa Calcio,2:0 (0:0),3
39,Serie B 2008/2009,16/05/2009,A,AS Cittadella,2:2 (2:0),1
40,Serie B 2008/2009,23/05/2009,H,Vicenza Calcio,4:0 (3:0),3
41,Serie B 2008/2009,30/05/2009,A,Sassuolo Calcio,2:2 (1:2),1
42,Coppa Italia 2008/2009,16/08/2008,H,Portogruaro Summaga,3:2 aet,3
43,Coppa Italia 2008/2009,23/08/2008,A,Calcio Catania,1:2 aet,0
