,match_type,date,home,away,score,points
0,Europa League 2000/2001,13/09/2000,A,FK Pobeda,2:0 (1:0),3
1,Europa League 2000/2001,27/09/2000,H,FK Pobeda,4:0 (1:0),3
2,Europa League 2000/2001,25/10/2000,H,Dinamo Zagreb,2:0 (0:0),3
3,Europa League 2000/2001,08/11/2000,A,Dinamo Zagreb,0:1 (0:1),0
4,Europa League 2000/2001,22/11/2000,H,TSV 1860 München,2:2 (2:0),1
5,Europa League 2000/2001,04/12/2000,A,TSV 1860 München,2:0 (0:0),3
6,Europa League 2000/2001,14/02/2001,A,PSV Eindhoven,1:2 (0:1),0
7,Europa League 2000/2001,21/02/2001,H,PSV Eindhoven,3:2 (0:2),3
8,Serie A 2000/2001,30/09/2000,H,ACF Fiorentina,2:2 (1:0),1
9,Serie A 2000/2001,14/10/2000,A,Brescia Calcio,0:0 (0:0),1
10,Serie A 2000/2001,21/10/2000,A,AC Perugia,1:3 (0:3),0
11,Serie A 2000/2001,31/10/2000,H,AC Milan,2:0 (1:0),3
12,Serie A 2000/2001,04/11/2000,A,AS Bari,1:0 (0:0),3
13,Serie A 2000/2001,11/11/2000,H,Udinese Calcio,2:0 (0:0),3
14,Serie A 2000/2001,18/11/2000,A,Bologna FC,1:2 (0:0),0
15,Serie A 2000/2001,25/11/2000,H,Lazio Roma,2:0 (1:0),3
16,Serie A 2000/2001,02/12/2000,H,Atalanta,2:0 (1:0),3
17,Serie A 2000/2001,09/12/2000,A,Juventus,0:1 (0:1),0
18,Serie A 2000/2001,16/12/2000,H,Vicenza Calcio,0:2 (0:0),0
19,Serie A 2000/2001,22/12/2000,A,SSC Napoli,2:2 (1:0),1
20,Serie A 2000/2001,06/01/2001,H,Reggina Calcio,0:2 (0:1),0
21,Serie A 2000/2001,13/01/2001,A,Inter,1:1 (1:0),1
22,Serie A 2000/2001,20/01/2001,H,US Lecce,1:1 (0:0),1
23,Serie A 2000/2001,27/01/2001,A,Hellas Verona,2:0 (1:0),3
24,Serie A 2000/2001,03/02/2001,H,AS Roma,1:2 (1:0),0
25,Serie A 2000/2001,10/02/2001,A,ACF Fiorentina,1:0 (1:0),3
26,Serie A 2000/2001,17/02/2001,H,Brescia Calcio,3:0 (0:0),3
27,Serie A 2000/2001,24/02/2001,H,AC Perugia,5:0 (2:0),3
28,Serie A 2000/2001,03/03/2001,A,AC Milan,2:2 (1:1),1
29,Serie A 2000/2001,10/03/2001,H,AS Bari,4:0 (3:0),3
30,Serie A 2000/2001,17/03/2001,A,Udinese Calcio,3:1 (1:0),3
31,Serie A 2000/2001,31/03/2001,H,Bologna FC,0:0 (0:0),1
32,Serie A 2000/2001,07/04/2001,A,Lazio Roma,0:1 (0:1),0
33,Serie A 2000/2001,13/04/2001,A,Atalanta,1:0 (1:0),3
34,Serie A 2000/2001,21/04/2001,H,Juventus,0:0 (0:0),1
35,Serie A 2000/2001,28/04/2001,A,Vicenza Calcio,1:0 (0:0),3
36,Serie A 2000/2001,05/05/2001,H,SSC Napoli,4:0 (1:0),3
37,Serie A 2000/2001,12/05/2001,A,Reggina Calcio,0:2 (0:1),0
38,Serie A 2000/2001,19/05/2001,H,Inter,3:1 (1:0),3
39,Serie A 2000/2001,26/05/2001,A,US Lecce,2:1 (0:0),3
40,Serie A 2000/2001,09/06/2001,H,Hellas Verona,1:2 (0:1),0
41,Serie A 2000/2001,16/06/2001,A,AS Roma,1:3 (0:2),0
42,Coppa Italia 2000/2001,16/09/2000,A,AC Venezia,1:1,1
43,Coppa Italia 2000/2001,24/09/2000,H,AC Venezia,5:1,3
44,Coppa Italia 2000/2001,29/11/2000,H,Inter,6:1,3
45,Coppa Italia 2000/2001,14/12/2000,A,Inter,0:0,1
46,Coppa Italia 2000/2001,01/02/2001,A,Udinese Calcio,1:2,0
47,Coppa Italia 2000/2001,08/02/2001,H,Udinese Calcio,1:0,3
48,Coppa Italia 2000/2001,24/05/2001,H,ACF Fiorentina,"0:1 (0:0, 0:1)",0
49,Coppa Italia 2000/2001,13/06/2001,A,ACF Fiorentina,"1:1 (1:0, 1:1)",1
