,match_type,date,home,away,score,points
0,Cup Winners Cup 1995/1996,13/09/1995,H,Maccabi Haifa,4:0 (2:0),3
1,Cup Winners Cup 1995/1996,28/09/1995,A,Maccabi Haifa,0:0 (0:0),1
2,Cup Winners Cup 1995/1996,19/10/1995,H,Rapid Wien,2:0 (2:0),3
3,Cup Winners Cup 1995/1996,01/11/1995,A,Rapid Wien,"0:4 (0:1, 0:2) aet",0
4,Primeira Liga 1995/1996,19/08/1995,A,FC Porto,1:2 (1:0),0
5,Primeira Liga 1995/1996,26/08/1995,H,Boavista,0:0,1
6,Primeira Liga 1995/1996,02/09/1995,A,Sporting Braga,3:1 (1:0),3
7,Primeira Liga 1995/1996,17/09/1995,H,Campomaiorense,7:1 (2:1),3
8,Primeira Liga 1995/1996,22/09/1995,A,SC Farense,1:0 (0:0),3
9,Primeira Liga 1995/1996,01/10/1995,H,SL Benfica,2:0 (0:0),3
10,Primeira Liga 1995/1996,15/10/1995,A,União Leiria,2:1 (0:0),3
11,Primeira Liga 1995/1996,22/10/1995,H,CS Marítimo,2:0 (2:0),3
12,Primeira Liga 1995/1996,28/10/1995,A,SC Salgueiros,2:2 (1:1),1
13,Primeira Liga 1995/1996,07/11/1995,H,FC Tirsense,1:0 (0:0),3
14,Primeira Liga 1995/1996,18/11/1995,A,Vitória Guimarães,1:1 (0:1),1
15,Primeira Liga 1995/1996,25/11/1995,H,Estrela Amadora,6:2 (3:1),3
16,Primeira Liga 1995/1996,09/12/1995,A,Os Belenenses,1:0 (0:0),3
17,Primeira Liga 1995/1996,16/12/1995,H,FC Felgueiras,4:0 (3:0),3
18,Primeira Liga 1995/1996,22/12/1995,H,Gil Vicente,4:1 (2:0),3
19,Primeira Liga 1995/1996,04/01/1996,H,Leça FC,2:0 (1:0),3
20,Primeira Liga 1995/1996,12/01/1996,H,FC Porto,0:2 (0:0),0
21,Primeira Liga 1995/1996,15/01/1996,A,GD Chaves,1:1 (0:0),1
22,Primeira Liga 1995/1996,19/01/1996,A,Boavista,1:2 (0:1),0
23,Primeira Liga 1995/1996,26/01/1996,H,Sporting Braga,0:1 (0:0),0
24,Primeira Liga 1995/1996,04/02/1996,A,Campomaiorense,1:0 (0:0),3
25,Primeira Liga 1995/1996,10/02/1996,H,SC Farense,5:0 (3:0),3
26,Primeira Liga 1995/1996,16/02/1996,A,SL Benfica,0:0,1
27,Primeira Liga 1995/1996,02/03/1996,H,União Leiria,0:0,1
28,Primeira Liga 1995/1996,09/03/1996,A,CS Marítimo,5:0 (2:0),3
29,Primeira Liga 1995/1996,15/03/1996,H,SC Salgueiros,2:2 (1:1),1
30,Primeira Liga 1995/1996,22/03/1996,A,FC Tirsense,1:1 (0:0),1
31,Primeira Liga 1995/1996,30/03/1996,H,Vitória Guimarães,2:3 (2:0),0
32,Primeira Liga 1995/1996,03/04/1996,A,Estrela Amadora,1:1 (1:0),1
33,Primeira Liga 1995/1996,13/04/1996,H,Os Belenenses,3:1 (2:0),3
34,Primeira Liga 1995/1996,19/04/1996,A,FC Felgueiras,1:0 (1:0),3
35,Primeira Liga 1995/1996,27/04/1996,A,Gil Vicente,2:0 (1:0),3
36,Primeira Liga 1995/1996,04/05/1996,H,GD Chaves,4:1 (2:0),3
37,Primeira Liga 1995/1996,11/05/1996,A,Leça FC,1:1 (0:1),1
38,Taça 1995/1996,18/05/1996,N,SL Benfica,1:3,0
