,match_type,date,home,away,score,points
0,Europa League 2004/2005,16/09/2004,H,Rapid Wien,2:0 (0:0),3
1,Europa League 2004/2005,30/09/2004,A,Rapid Wien,0:0 (0:0),1
2,Europa League 2004/2005,04/11/2004,H,Panionios GSS,4:1 (2:1),3
3,Europa League 2004/2005,25/11/2004,A,Dinamo Tbilisi,4:0 (2:0),3
4,Europa League 2004/2005,01/12/2004,H,FC Sochaux,0:1 (0:1),0
5,Europa League 2004/2005,16/12/2004,A,Newcastle United,1:1 (1:1),1
6,Europa League 2004/2005,16/02/2005,H,Feyenoord,2:1 (2:1),3
7,Europa League 2004/2005,24/02/2005,A,Feyenoord,2:1 (0:0),3
8,Europa League 2004/2005,10/03/2005,A,Middlesbrough FC,3:2 (0:0),3
9,Europa League 2004/2005,17/03/2005,H,Middlesbrough FC,1:0 (0:0),3
10,Europa League 2004/2005,07/04/2005,A,Newcastle United,0:1 (0:1),0
11,Europa League 2004/2005,14/04/2005,H,Newcastle United,4:1 (1:1),3
12,Europa League 2004/2005,28/04/2005,H,AZ Alkmaar,2:1 (1:1),3
13,Europa League 2004/2005,05/05/2005,A,AZ Alkmaar,"2:3 (1:1, 1:2) aet",0
14,Europa League 2004/2005,18/05/2005,N,CSKA Moskva,1:3 (1:0),0
15,Primeira Liga 2004/2005,28/08/2004,H,Gil Vicente,3:2 (2:0),3
16,Primeira Liga 2004/2005,12/09/2004,A,Vitória Setúbal,0:2 (0:0),0
17,Primeira Liga 2004/2005,20/09/2004,H,CS Marítimo,0:1,0
18,Primeira Liga 2004/2005,26/09/2004,A,Rio Ave FC,0:0,1
19,Primeira Liga 2004/2005,04/10/2004,H,União Leiria,2:2 (1:1),1
20,Primeira Liga 2004/2005,16/10/2004,A,GD Estoril,4:1 (2:0),3
21,Primeira Liga 2004/2005,23/10/2004,H,Os Belenenses,2:0 (0:0),3
22,Primeira Liga 2004/2005,30/10/2004,A,FC Penafiel,3:0 (0:0),3
23,Primeira Liga 2004/2005,08/11/2004,A,FC Porto,0:3 (0:0),0
24,Primeira Liga 2004/2005,14/11/2004,H,Boavista,6:1 (3:0),3
25,Primeira Liga 2004/2005,20/11/2004,A,SC Beira-Mar,2:2 (1:1),1
26,Primeira Liga 2004/2005,28/11/2004,H,Moreirense FC,4:1 (2:0),3
27,Primeira Liga 2004/2005,05/12/2004,A,Académica de Coimbra,3:2 (2:0),3
28,Primeira Liga 2004/2005,11/12/2004,H,Sporting Braga,0:0 (0:0),1
29,Primeira Liga 2004/2005,20/12/2004,A,Vitória Guimarães,4:2 (2:1),3
30,Primeira Liga 2004/2005,08/01/2005,H,SL Benfica,2:1 (1:1),3
31,Primeira Liga 2004/2005,16/01/2005,A,CD Nacional,2:3 (0:2),0
32,Primeira Liga 2004/2005,23/01/2005,A,Gil Vicente,3:0 (1:0),3
33,Primeira Liga 2004/2005,31/01/2005,H,Vitória Setúbal,1:1 (0:0),1
34,Primeira Liga 2004/2005,06/02/2005,A,CS Marítimo,0:3 (0:1),0
35,Primeira Liga 2004/2005,13/02/2005,H,Rio Ave FC,5:0 (4:0),3
36,Primeira Liga 2004/2005,19/02/2005,A,União Leiria,0:0,1
37,Primeira Liga 2004/2005,28/02/2005,H,GD Estoril,4:0 (1:0),3
38,Primeira Liga 2004/2005,06/03/2005,A,Os Belenenses,0:1 (0:0),0
39,Primeira Liga 2004/2005,13/03/2005,H,FC Penafiel,0:2 (0:0),0
40,Primeira Liga 2004/2005,21/03/2005,H,FC Porto,2:0 (0:0),3
41,Primeira Liga 2004/2005,02/04/2005,A,Boavista,4:0 (2:0),3
42,Primeira Liga 2004/2005,10/04/2005,H,SC Beira-Mar,1:0 (0:0),3
43,Primeira Liga 2004/2005,18/04/2005,A,Moreirense FC,3:1 (1:0),3
44,Primeira Liga 2004/2005,23/04/2005,H,Académica de Coimbra,0:0,1
45,Primeira Liga 2004/2005,01/05/2005,A,Sporting Braga,3:0 (0:0),3
46,Primeira Liga 2004/2005,09/05/2005,H,Vitória Guimarães,1:0 (0:0),3
47,Primeira Liga 2004/2005,14/05/2005,A,SL Benfica,0:1 (0:0),0
48,Primeira Liga 2004/2005,22/05/2005,H,CD Nacional,2:4 (1:3),0
49,Taça 2004/2005,26/10/2004,A,Naval 1° de Maio,3:1,3
50,Taça 2004/2005,04/01/2005,H,FC Pampilhosa,4:1,3
51,Taça 2004/2005,26/01/2005,A,SL Benfica,6:7 pso,0
