,match_type,date,home,away,score,points
0,Champions League 2000/2001,12/09/2000,H,Real Madrid,2:2 (2:0),1
1,Champions League 2000/2001,20/09/2000,A,Bayer Leverkusen,2:3 (1:0),0
2,Champions League 2000/2001,27/09/2000,A,Spartak Moskva,1:3 (1:1),0
3,Champions League 2000/2001,17/10/2000,H,Spartak Moskva,0:3 (0:1),0
4,Champions League 2000/2001,25/10/2000,A,Real Madrid,0:4 (0:2),0
5,Champions League 2000/2001,07/11/2000,H,Bayer Leverkusen,0:0 (0:0),1
6,Primeira Liga 2000/2001,19/08/2000,H,SC Farense,1:0,3
7,Primeira Liga 2000/2001,25/08/2000,A,Vitória Guimarães,4:1,3
8,Primeira Liga 2000/2001,07/09/2000,A,Sporting Braga,2:3,0
9,Primeira Liga 2000/2001,15/09/2000,H,FC Alverca,1:1,1
10,Primeira Liga 2000/2001,22/09/2000,A,Gil Vicente,2:0,3
11,Primeira Liga 2000/2001,30/09/2000,H,SC Salgueiros,2:0,3
12,Primeira Liga 2000/2001,13/10/2000,A,CD Aves,4:3,3
13,Primeira Liga 2000/2001,20/10/2000,H,FC Porto,0:1,0
14,Primeira Liga 2000/2001,28/10/2000,A,SC Beira-Mar,1:0,3
15,Primeira Liga 2000/2001,02/11/2000,H,União Leiria,4:0,3
16,Primeira Liga 2000/2001,10/11/2000,A,Estrela Amadora,2:1,3
17,Primeira Liga 2000/2001,18/11/2000,H,Boavista,0:0,1
18,Primeira Liga 2000/2001,02/12/2000,A,SL Benfica,0:3,0
19,Primeira Liga 2000/2001,08/12/2000,H,Os Belenenses,2:1,3
20,Primeira Liga 2000/2001,16/12/2000,A,Paços de Ferreira,0:0,1
21,Primeira Liga 2000/2001,05/01/2001,H,Campomaiorense,2:1 (2:0),3
22,Primeira Liga 2000/2001,11/01/2001,A,CS Marítimo,2:0,3
23,Primeira Liga 2000/2001,20/01/2001,A,SC Farense,1:2,0
24,Primeira Liga 2000/2001,26/01/2001,H,Vitória Guimarães,3:1,3
25,Primeira Liga 2000/2001,03/02/2001,H,Sporting Braga,1:2,0
26,Primeira Liga 2000/2001,16/02/2001,A,FC Alverca,1:3,0
27,Primeira Liga 2000/2001,23/02/2001,H,Gil Vicente,3:1,3
28,Primeira Liga 2000/2001,02/03/2001,A,SC Salgueiros,5:2,3
29,Primeira Liga 2000/2001,10/03/2001,H,CD Aves,2:0 (1:0),3
30,Primeira Liga 2000/2001,18/03/2001,A,FC Porto,2:2,1
31,Primeira Liga 2000/2001,01/04/2001,H,SC Beira-Mar,2:1,3
32,Primeira Liga 2000/2001,06/04/2001,A,União Leiria,0:2,0
33,Primeira Liga 2000/2001,13/04/2001,H,Estrela Amadora,1:0,3
34,Primeira Liga 2000/2001,20/04/2001,A,Boavista,0:1,0
35,Primeira Liga 2000/2001,28/04/2001,H,SL Benfica,3:0,3
36,Primeira Liga 2000/2001,05/05/2001,A,Os Belenenses,1:1,1
37,Primeira Liga 2000/2001,10/05/2001,H,Paços de Ferreira,1:3,0
38,Primeira Liga 2000/2001,19/05/2001,A,Campomaiorense,0:1,0
39,Primeira Liga 2000/2001,26/05/2001,H,CS Marítimo,1:0,3
40,Taça 2000/2001,25/11/2000,A,União Lamas,3:0,3
41,Taça 2000/2001,30/12/2000,H,Leixões SC,4:1,3
42,Taça 2000/2001,16/01/2001,H,CD Nacional,3:3 aet,1
43,Taça 2000/2001,06/02/2001,A,CD Nacional,2:0,3
44,Taça 2000/2001,12/02/2001,A,FC Famalicão,3:1,3
45,Taça 2000/2001,21/03/2001,A,FC Porto,1:2 aet,0
