,match_type,date,home,away,score,points
0,Europa League 1990/1991,17/09/1990,H,KV Mechelen,1:0 (1:0),3
1,Europa League 1990/1991,02/10/1990,A,KV Mechelen,2:2 (1:1),1
2,Europa League 1990/1991,24/10/1990,H,CS Politechnica Timisoara,7:0 (2:0),3
3,Europa League 1990/1991,06/11/1990,A,CS Politechnica Timisoara,0:2 (0:1),0
4,Europa League 1990/1991,27/11/1990,A,Vitesse,2:0 (2:0),3
5,Europa League 1990/1991,11/12/1990,H,Vitesse,2:1 (1:0),3
6,Europa League 1990/1991,05/03/1991,A,Bologna FC,1:1 (0:0),1
7,Europa League 1990/1991,19/03/1991,H,Bologna FC,2:0 (1:0),3
8,Europa League 1990/1991,09/04/1991,H,Inter,0:0 (0:0),1
9,Europa League 1990/1991,23/04/1991,A,Inter,0:2 (0:2),0
10,Primeira Liga 1990/1991,18/08/1990,H,Vitória Guimarães,3:0 (0:0),3
11,Primeira Liga 1990/1991,25/08/1990,A,FC Penafiel,5:2 (1:1),3
12,Primeira Liga 1990/1991,01/09/1990,H,SC Salgueiros,5:1 (2:0),3
13,Primeira Liga 1990/1991,15/09/1990,A,Boavista,3:0 (2:0),3
14,Primeira Liga 1990/1991,22/09/1990,H,Os Belenenses,1:0 (0:0),3
15,Primeira Liga 1990/1991,29/09/1990,A,Estrela Amadora,2:1 (0:1),3
16,Primeira Liga 1990/1991,07/10/1990,H,União da Madeira,2:0 (1:0),3
17,Primeira Liga 1990/1991,21/10/1990,A,CD Nacional,2:0 (0:0),3
18,Primeira Liga 1990/1991,28/10/1990,H,Vitória Setúbal,1:0 (1:0),3
19,Primeira Liga 1990/1991,03/11/1990,A,FC Famalicão,1:0 (1:0),3
20,Primeira Liga 1990/1991,10/11/1990,H,Sporting Braga,3:0 (0:0),3
21,Primeira Liga 1990/1991,13/11/1990,A,GD Chaves,2:2 (2:0),1
22,Primeira Liga 1990/1991,17/11/1990,H,FC Tirsense,1:0 (0:0),3
23,Primeira Liga 1990/1991,24/11/1990,A,FC Porto,0:2 (0:1),0
24,Primeira Liga 1990/1991,01/12/1990,A,SC Farense,1:0 (0:0),3
25,Primeira Liga 1990/1991,08/12/1990,H,SL Benfica,0:2 (0:1),0
26,Primeira Liga 1990/1991,17/12/1990,A,CS Marítimo,0:1 (0:1),0
27,Primeira Liga 1990/1991,22/12/1990,H,SC Beira-Mar,2:0 (0:0),3
28,Primeira Liga 1990/1991,29/12/1990,A,Gil Vicente,1:2 (1:0),0
29,Primeira Liga 1990/1991,05/01/1991,A,Vitória Guimarães,1:1 (1:1),1
30,Primeira Liga 1990/1991,11/01/1991,H,FC Penafiel,2:0 (0:0),3
31,Primeira Liga 1990/1991,26/01/1991,A,SC Salgueiros,0:0,1
32,Primeira Liga 1990/1991,02/02/1991,H,Boavista,2:1 (1:0),3
33,Primeira Liga 1990/1991,23/02/1991,A,Os Belenenses,1:0 (0:0),3
34,Primeira Liga 1990/1991,02/03/1991,H,Estrela Amadora,1:0 (0:0),3
35,Primeira Liga 1990/1991,09/03/1991,A,União da Madeira,2:0 (2:0),3
36,Primeira Liga 1990/1991,10/03/1991,H,FC Famalicão,2:0 (0:0),3
37,Primeira Liga 1990/1991,16/03/1991,H,CD Nacional,3:0 (2:0),3
38,Primeira Liga 1990/1991,23/03/1991,A,Vitória Setúbal,3:3 (1:2),1
39,Primeira Liga 1990/1991,29/03/1991,A,Sporting Braga,1:0 (0:0),3
40,Primeira Liga 1990/1991,30/03/1991,H,GD Chaves,1:1 (0:0),1
41,Primeira Liga 1990/1991,06/04/1991,A,FC Tirsense,0:0,1
42,Primeira Liga 1990/1991,13/04/1991,H,FC Porto,0:2 (0:1),0
43,Primeira Liga 1990/1991,20/04/1991,H,SC Farense,0:1 (0:0),0
44,Primeira Liga 1990/1991,27/04/1991,A,SL Benfica,1:1 (0:0),1
45,Primeira Liga 1990/1991,04/05/1991,H,CS Marítimo,0:0,1
46,Primeira Liga 1990/1991,11/05/1991,A,SC Beira-Mar,1:0 (0:0),3
47,Primeira Liga 1990/1991,18/05/1991,H,Gil Vicente,2:0 (1:0),3
