,match_type,date,home,away,score,points
0,Champions League 2013/2014,18/09/2013,H,Steaua Bucureşti,3:0 (0:0),3
1,Champions League 2013/2014,01/10/2013,A,FC Basel,1:0 (0:0),3
2,Champions League 2013/2014,22/10/2013,H,Chelsea FC,0:3 (0:1),0
3,Champions League 2013/2014,06/11/2013,A,Chelsea FC,0:3 (0:1),0
4,Champions League 2013/2014,26/11/2013,A,Steaua Bucureşti,0:0 (0:0),1
5,Champions League 2013/2014,11/12/2013,H,FC Basel,2:0 (0:0),3
6,Champions League 2013/2014,26/02/2014,H,Real Madrid,1:6 (0:2),0
7,Champions League 2013/2014,18/03/2014,A,Real Madrid,1:3 (1:1),0
8,Champions League Qual. 2013/2014,21/08/2013,H,PAOK Saloniki,1:1 (1:0),1
9,Champions League Qual. 2013/2014,27/08/2013,A,PAOK Saloniki,3:2 (1:0),3
10,Bundesliga 2013/2014,11/08/2013,H,Hamburger SV,3:3 (2:2),1
11,Bundesliga 2013/2014,17/08/2013,A,VfL Wolfsburg,0:4 (0:0),0
12,Bundesliga 2013/2014,24/08/2013,A,Hannover 96,1:2 (0:2),0
13,Bundesliga 2013/2014,31/08/2013,H,Bayer Leverkusen,2:0 (1:0),3
14,Bundesliga 2013/2014,14/09/2013,A,1. FSV Mainz 05,1:0 (1:0),3
15,Bundesliga 2013/2014,21/09/2013,H,Bayern München,0:4 (0:2),0
16,Bundesliga 2013/2014,28/09/2013,A,1899 Hoffenheim,3:3 (3:1),1
17,Bundesliga 2013/2014,05/10/2013,H,FC Augsburg,4:1 (2:1),3
18,Bundesliga 2013/2014,19/10/2013,A,Eintracht Braunschweig,3:2 (1:1),3
19,Bundesliga 2013/2014,26/10/2013,H,Borussia Dortmund,1:3 (0:1),0
20,Bundesliga 2013/2014,02/11/2013,A,Hertha BSC,2:0 (1:0),3
21,Bundesliga 2013/2014,09/11/2013,H,Werder Bremen,3:1 (0:1),3
22,Bundesliga 2013/2014,23/11/2013,A,Eintracht Frankfurt,3:3 (2:0),1
23,Bundesliga 2013/2014,30/11/2013,H,VfB Stuttgart,3:0 (1:0),3
24,Bundesliga 2013/2014,07/12/2013,A,Bor. Mönchengladbach,1:2 (1:2),0
25,Bundesliga 2013/2014,15/12/2013,H,SC Freiburg,2:0 (1:0),3
26,Bundesliga 2013/2014,21/12/2013,A,1. FC Nürnberg,0:0 (0:0),1
27,Bundesliga 2013/2014,26/01/2014,A,Hamburger SV,3:0 (1:0),3
28,Bundesliga 2013/2014,01/02/2014,H,VfL Wolfsburg,2:1 (1:0),3
29,Bundesliga 2013/2014,09/02/2014,H,Hannover 96,2:0 (2:0),3
30,Bundesliga 2013/2014,15/02/2014,A,Bayer Leverkusen,2:1 (1:0),3
31,Bundesliga 2013/2014,21/02/2014,H,1. FSV Mainz 05,0:0 (0:0),1
32,Bundesliga 2013/2014,01/03/2014,A,Bayern München,1:5 (0:4),0
33,Bundesliga 2013/2014,08/03/2014,H,1899 Hoffenheim,4:0 (2:0),3
34,Bundesliga 2013/2014,14/03/2014,A,FC Augsburg,2:1 (1:1),3
35,Bundesliga 2013/2014,22/03/2014,H,Eintracht Braunschweig,3:1 (1:0),3
36,Bundesliga 2013/2014,25/03/2014,A,Borussia Dortmund,0:0 (0:0),1
37,Bundesliga 2013/2014,28/03/2014,H,Hertha BSC,2:0 (1:0),3
38,Bundesliga 2013/2014,05/04/2014,A,Werder Bremen,1:1 (1:1),1
39,Bundesliga 2013/2014,11/04/2014,H,Eintracht Frankfurt,2:0 (0:0),3
40,Bundesliga 2013/2014,20/04/2014,A,VfB Stuttgart,1:3 (0:1),0
41,Bundesliga 2013/2014,27/04/2014,H,Bor. Mönchengladbach,0:1 (0:1),0
42,Bundesliga 2013/2014,03/05/2014,A,SC Freiburg,2:0 (1:0),3
43,Bundesliga 2013/2014,10/05/2014,H,1. FC Nürnberg,4:1 (2:0),3
44,DFB-Pokal 2013/2014,05/08/2013,A,FC Nöttingen,2:0 (1:0),3
45,DFB-Pokal 2013/2014,25/09/2013,A,SV Darmstadt 98,3:1 (1:1),3
46,DFB-Pokal 2013/2014,03/12/2013,H,1899 Hoffenheim,1:3 (0:3),0
