,match_type,date,home,away,score,points
0,Europa League 2004/2005,16/09/2004,H,FK Liepājas Metalurgs,5:1 (1:1),3
1,Europa League 2004/2005,30/09/2004,A,FK Liepājas Metalurgs,4:0 (1:0),3
2,Europa League 2004/2005,21/10/2004,H,FC Basel,1:1 (1:0),1
3,Europa League 2004/2005,04/11/2004,A,Heart of Midlothian,1:0 (0:0),3
4,Europa League 2004/2005,25/11/2004,H,Ferencvárosi TC,2:0 (2:0),3
5,Europa League 2004/2005,01/12/2004,A,Feyenoord,1:2 (1:2),0
6,Europa League 2004/2005,16/02/2005,A,Shakhtar Donetsk,1:1 (1:0),1
7,Europa League 2004/2005,24/02/2005,H,Shakhtar Donetsk,0:1 (0:1),0
8,UI-Cup 2004/2005,17/07/2004,H,Vardar Skopje,5:0 (2:0),3
9,UI-Cup 2004/2005,24/07/2004,A,Vardar Skopje,2:1 (2:0),3
10,UI-Cup 2004/2005,28/07/2004,A,Esbjerg fB,3:1 (1:1),3
11,UI-Cup 2004/2005,03/08/2004,H,Esbjerg fB,3:0 (1:0),3
12,UI-Cup 2004/2005,10/08/2004,H,Slovan Liberec,2:1 (2:0),3
13,UI-Cup 2004/2005,24/08/2004,A,Slovan Liberec,1:0 (0:0),3
14,Bundesliga 2004/2005,06/08/2004,A,Werder Bremen,0:1 (0:0),0
15,Bundesliga 2004/2005,14/08/2004,H,1. FC Kaiserslautern,2:1 (1:1),3
16,Bundesliga 2004/2005,28/08/2004,H,Hansa Rostock,0:2 (0:1),0
17,Bundesliga 2004/2005,11/09/2004,A,VfL Wolfsburg,0:3 (0:2),0
18,Bundesliga 2004/2005,18/09/2004,H,Bor. Mönchengladbach,3:2 (1:1),3
19,Bundesliga 2004/2005,25/09/2004,A,Hannover 96,0:1 (0:0),0
20,Bundesliga 2004/2005,03/10/2004,H,VfL Bochum,3:2 (3:0),3
21,Bundesliga 2004/2005,16/10/2004,A,Bayern München,1:0 (0:0),3
22,Bundesliga 2004/2005,24/10/2004,H,1. FSV Mainz 05,2:1 (1:0),3
23,Bundesliga 2004/2005,27/10/2004,A,1. FC Nürnberg,2:0 (2:0),3
24,Bundesliga 2004/2005,30/10/2004,H,VfB Stuttgart,3:2 (3:2),3
25,Bundesliga 2004/2005,07/11/2004,A,Hamburger SV,2:1 (0:0),3
26,Bundesliga 2004/2005,13/11/2004,H,Hertha BSC,1:3 (0:1),0
27,Bundesliga 2004/2005,20/11/2004,A,Bayer Leverkusen,3:0 (2:0),3
28,Bundesliga 2004/2005,28/11/2004,H,Arminia Bielefeld,2:1 (2:1),3
29,Bundesliga 2004/2005,05/12/2004,A,Borussia Dortmund,1:0 (1:0),3
30,Bundesliga 2004/2005,11/12/2004,H,SC Freiburg,1:1 (1:0),1
31,Bundesliga 2004/2005,22/01/2005,H,Werder Bremen,2:1 (0:0),3
32,Bundesliga 2004/2005,29/01/2005,A,1. FC Kaiserslautern,0:2 (0:0),0
33,Bundesliga 2004/2005,05/02/2005,A,Hansa Rostock,2:2 (1:0),1
34,Bundesliga 2004/2005,12/02/2005,H,VfL Wolfsburg,3:0 (2:0),3
35,Bundesliga 2004/2005,20/02/2005,A,Bor. Mönchengladbach,3:1 (1:1),3
36,Bundesliga 2004/2005,27/02/2005,H,Hannover 96,1:0 (0:0),3
37,Bundesliga 2004/2005,05/03/2005,A,VfL Bochum,2:0 (1:0),3
38,Bundesliga 2004/2005,13/03/2005,H,Bayern München,1:0 (0:0),3
39,Bundesliga 2004/2005,20/03/2005,A,1. FSV Mainz 05,1:2 (0:1),0
40,Bundesliga 2004/2005,02/04/2005,H,1. FC Nürnberg,4:1 (3:0),3
41,Bundesliga 2004/2005,09/04/2005,A,VfB Stuttgart,0:3 (0:1),0
42,Bundesliga 2004/2005,16/04/2005,H,Hamburger SV,1:2 (1:0),0
43,Bundesliga 2004/2005,23/04/2005,A,Hertha BSC,1:4 (1:2),0
44,Bundesliga 2004/2005,30/04/2005,H,Bayer Leverkusen,3:3 (3:1),1
45,Bundesliga 2004/2005,07/05/2005,A,Arminia Bielefeld,2:0 (1:0),3
46,Bundesliga 2004/2005,14/05/2005,H,Borussia Dortmund,1:2 (1:2),0
47,Bundesliga 2004/2005,21/05/2005,A,SC Freiburg,3:2 (1:1),3
48,DFB-Pokal 2004/2005,21/08/2004,A,Hertha BSC II,2:0 (1:0),3
49,DFB-Pokal 2004/2005,22/09/2004,A,1. FC Kaiserslautern,"4:3 (1:0, 3:3, 4:4) pso",3
50,DFB-Pokal 2004/2005,10/11/2004,A,Eintracht Frankfurt,2:0 (1:0),3
51,DFB-Pokal 2004/2005,01/03/2005,H,Hannover 96,3:1 (2:1),3
52,DFB-Pokal 2004/2005,19/04/2005,H,Werder Bremen,"5:4 (0:0, 1:1, 2:2) pso",3
53,DFB-Pokal 2004/2005,28/05/2005,N,Bayern München,1:2 (1:1),0
